StdReturn,MeanKL,MeanKLBefore,Perplexity,NumTrajs,AverageReturn,AverageDiscountedReturn,Iteration,dLoss,MaxReturn,LossBefore,Entropy,ExplainedVariance,MinReturn,LossAfter
1632.99316186,0.00953052511627,4.88253244191e-19,3.74282848217,3,40000.0,12475.883819,141,0.0266042439059,42000.0,2.62452097092e-16,1.31984160425,-0.130788803444,38000.0,-0.0266042439059
1699.6731712,0.00982161205614,1.84570702779e-19,3.70885603988,3,40333.3333333,14287.9684964,142,0.0264645543115,42000.0,-7.052229171e-17,1.31072348403,0.563116748385,38000.0,-0.0264645543115
816.496580928,0.0096036618919,3.42268129465e-18,3.7674116294,3,40000.0,15942.6119585,143,0.0251756472881,41000.0,-4.48252546192e-17,1.32638819521,0.741349690359,39000.0,-0.0251756472881
4966.55480858,0.00917469141818,-2.14717799216e-18,3.78938065807,3,36000.0,16032.2504606,144,0.0298179028322,43000.0,-2.60208521397e-17,1.33220259098,0.705737458261,32000.0,-0.0298179028322
3858.61230093,0.00898223854678,5.37643114119e-18,3.65364306687,3,39666.6666667,15146.0933869,145,0.0272829145855,45000.0,-1.18053714952e-16,1.29572477034,0.820333600405,36000.0,-0.0272829145855
1247.21912892,0.00812678626192,-4.1250578423e-19,3.73933891416,3,39666.6666667,20592.7677956,146,0.0213893382668,41000.0,1.18377530001e-16,1.31890883488,0.724382176137,38000.0,-0.0213893382668
4082.48290464,0.00674014866703,1.48607593762e-18,3.71068023368,3,40000.0,15446.0246284,147,0.0292904968707,45000.0,4.16333634234e-17,1.31121521121,0.653292261957,35000.0,-0.0292904968707
1699.6731712,0.00687165365685,-1.74602241524e-18,3.80173846754,3,37333.3333333,16531.7341943,148,0.0230703294304,39000.0,-2.07889261361e-16,1.33545845357,0.791663882491,35000.0,-0.0230703294304
1632.99316186,0.00678354332713,3.16808855855e-18,3.8247722603,3,40000.0,12952.2782366,149,0.0215792599537,42000.0,-1.69517178072e-16,1.34149892571,0.6701848584,38000.0,-0.0215792599537
8178.56276426,0.00904330820264,-1.93275428733e-18,3.63016054587,3,34666.6666667,14361.1328585,150,0.0257821155066,45000.0,-1.829555026e-16,1.28927687481,0.702554720475,25000.0,-0.0257821155066
3299.83164554,0.00886656651859,-5.65143427129e-19,3.9074344434,3,33666.6666667,15993.7912311,151,0.0337144558311,38000.0,-1.43380677701e-16,1.36288100605,0.592049050651,30000.0,-0.0337144558311
2054.80466766,0.00953222454718,-3.20168810507e-18,3.86419709109,3,39666.6666667,17445.7992927,152,0.0235513617432,42000.0,6.75848266241e-17,1.35175392206,0.732982499955,37000.0,-0.0235513617432
1247.21912892,0.0088051955463,2.04464550295e-18,3.78875632691,3,40333.3333333,19316.2136423,153,0.0254098550742,42000.0,3.05311331772e-18,1.33203781931,0.865066941041,39000.0,-0.0254098550742
5715.47606649,0.00941315235894,-3.67742269529e-18,3.63811810103,3,40000.0,16012.0465962,154,0.0307007894776,45000.0,-4.08816499172e-17,1.29146654274,0.75233043176,32000.0,-0.0307007894776
1699.6731712,0.0066534358276,-5.35417381966e-18,3.743530491,3,36333.3333333,13268.9626556,155,0.0260595100258,38000.0,6.74923080387e-17,1.32002914771,0.72324254391,34000.0,-0.0260595100258
1247.21912892,0.0097319012492,-1.61097539996e-18,3.65012121628,3,39333.3333333,19377.8809338,156,0.0331232155363,41000.0,5.04457586814e-17,1.29476037698,0.592341043592,38000.0,-0.0331232155363
2449.48974278,0.0091796329606,3.95057195041e-18,3.66757207602,3,38000.0,12521.6490301,157,0.0251307373644,41000.0,2.3492781794e-16,1.29952988347,0.0842718732204,35000.0,-0.0251307373644
1632.99316186,0.00944181232862,-4.54776143225e-18,3.54363555168,3,38000.0,16228.7655329,158,0.0298526589764,40000.0,-4.55191440096e-17,1.26515319215,0.512258213018,36000.0,-0.0298526589764
2867.44175568,0.00795494507373,5.99830559815e-18,3.62600051114,3,39333.3333333,16801.5809183,159,0.0230906161096,43000.0,-6.29588973548e-17,1.2881302533,0.809867129125,36000.0,-0.0230906161096
3091.20616517,0.00931014192545,-1.81659494329e-18,3.62255790981,3,43666.6666667,19322.3922335,160,0.0273554372246,48000.0,-2.25595005639e-16,1.28718038123,0.808363380326,41000.0,-0.0273554372246
4027.6819912,0.00976116227082,-1.66284053113e-18,3.58555266807,3,40333.3333333,16159.190596,161,0.0322107583697,46000.0,-2.09369558727e-16,1.27691262342,0.788668426011,37000.0,-0.0322107583697
2867.44175568,0.00963346460837,-6.59780866118e-19,3.6151327483,3,41333.3333333,17481.1130982,162,0.0271198647175,45000.0,-7.86407975776e-17,1.28512857646,0.835787325143,38000.0,-0.0271198647175
2943.92028878,0.00908128956874,-4.31337502558e-18,3.72623022887,3,35000.0,17324.0017629,163,0.0213791376682,39000.0,2.05668815312e-16,1.31539706009,0.726089266287,32000.0,-0.0213791376682
2494.43825785,0.00912528552859,-9.22355362295e-19,3.64543846517,3,37333.3333333,18960.1776272,164,0.0253830824239,40000.0,1.79370407416e-16,1.29347665045,0.721817958275,34000.0,-0.0253830824239
4784.2333648,0.00818393018542,-1.56582014193e-18,3.51667640466,3,39333.3333333,14579.0642407,165,0.0316509057601,46000.0,1.33041725784e-16,1.25751634035,0.629780484845,35000.0,-0.0316509057601
2160.24689947,0.00928185226973,-1.13252290812e-18,3.63125329417,3,38000.0,15808.4097674,166,0.0236807513367,40000.0,-8.56722100669e-17,1.28957784879,0.710221115441,35000.0,-0.0236807513367
2054.80466766,0.00902062610324,-3.81460494478e-19,3.53575793259,3,39666.6666667,18842.7405558,167,0.0323343718758,42000.0,-3.46944695195e-17,1.26292768445,0.800969937034,37000.0,-0.0323343718758
1414.21356237,0.0096100047112,3.9690385916e-19,3.49437602283,3,34000.0,16863.6610354,168,0.0366757091998,36000.0,-6.40228610867e-17,1.25115482551,0.760353424964,33000.0,-0.0366757091998
1632.99316186,0.00938333297358,-1.024388078e-19,3.44382741474,3,41000.0,17607.6493904,169,0.0249646951276,43000.0,1.04222186437e-16,1.23658347345,0.729735973042,39000.0,-0.0249646951276
3559.02608401,0.00747766956957,5.43327388146e-18,3.37302600331,3,42000.0,16253.3500146,170,0.0336538786245,45000.0,-1.00660220899e-16,1.2158102653,0.843810451463,37000.0,-0.0336538786245
1247.21912892,0.00656998122716,2.24294733905e-18,3.48493865754,3,40666.6666667,19323.4575193,171,0.0237545588928,42000.0,4.38422446495e-17,1.2484504422,0.821992287635,39000.0,-0.0237545588928
1414.21356237,0.0071055921152,-1.1585081445e-18,3.2792207359,3,39000.0,15516.6168563,172,0.0199644980402,41000.0,-9.60342916301e-17,1.18760581365,0.343284399134,38000.0,-0.0199644980402
2160.24689947,0.00960542515708,3.93492059867e-18,3.42276918697,3,40000.0,16564.1195151,173,0.0344941223231,42000.0,-1.44930364006e-16,1.23044992723,0.706322849051,37000.0,-0.0344941223231
5099.01951359,0.00916283646684,2.14733475815e-18,3.38080199428,3,40000.0,16368.6839722,174,0.0297452561718,45000.0,-1.11253598926e-16,1.21811295776,0.629370063536,33000.0,-0.0297452561718
2494.43825785,0.00800873237265,1.32980053e-18,3.5431153143,3,39333.3333333,16092.1589271,175,0.0313810294981,42000.0,6.89263461121e-17,1.26500637243,0.786773139844,36000.0,-0.0313810294981
3299.83164554,0.00933457983386,-1.88352368742e-18,3.29171020716,3,39333.3333333,14816.6631052,176,0.024212157766,43000.0,-2.28821591305e-16,1.19140724952,0.791756260713,35000.0,-0.024212157766
942.809041582,0.00673606195619,1.72130372905e-18,3.20744425271,3,34333.3333333,12901.8185912,177,0.0196123515664,35000.0,-1.90356989431e-17,1.16547443706,0.764733891483,33000.0,-0.0196123515664
1247.21912892,0.00654471835291,2.19295811197e-18,3.35487347532,3,39333.3333333,14871.2435832,178,0.0210203442375,41000.0,7.84095011142e-17,1.21041405744,0.681463013953,38000.0,-0.0210203442375
1699.6731712,0.00877628677392,2.93159201996e-18,3.20550773682,3,42333.3333333,18452.0484189,179,0.0250689964215,44000.0,3.13406707993e-17,1.16487049805,0.765412002844,40000.0,-0.0250689964215
2449.48974278,0.00868905326633,8.82450397994e-19,3.16751376851,3,39000.0,13723.0614674,180,0.0441864762924,42000.0,7.50499199823e-17,1.15294698001,0.188900668201,36000.0,-0.0441864762924
2867.44175568,0.00679150777809,-6.40273558027e-19,3.31101708849,3,37666.6666667,17265.2690364,181,0.0298872749267,41000.0,1.72443078335e-16,1.19725541968,0.723332534834,34000.0,-0.0298872749267
2054.80466766,0.00912651366897,8.46711987552e-19,3.35829325894,3,38333.3333333,14665.9596638,182,0.0218947611744,41000.0,1.55061149106e-16,1.21143288627,0.604621969129,36000.0,-0.0218947611744
4988.8765157,0.00971824205662,2.48506470012e-18,3.34229086674,3,42666.6666667,18567.043102,183,0.0303631085651,48000.0,-1.9903060681e-17,1.20665646012,0.768635915563,36000.0,-0.0303631085651
1247.21912892,0.00846746023728,2.13032910811e-18,3.29401380016,3,41666.6666667,17296.8339303,184,0.0216354163267,43000.0,-4.4408920985e-17,1.19210682123,0.660383309853,40000.0,-0.0216354163267
471.404520791,0.00967920191733,-6.19011637714e-19,3.19823914706,3,40666.6666667,16094.2092161,185,0.0320879609661,41000.0,-1.26287869051e-17,1.16260039181,0.664407024083,40000.0,-0.0320879609661
2624.66929134,0.00957619192314,-5.80426229639e-19,3.1717207503,3,40666.6666667,17578.8400713,186,0.0361275093666,43000.0,2.32684242244e-16,1.15427426405,0.686506804402,37000.0,-0.0361275093666
1247.21912892,0.00826286956632,-2.84237507738e-18,3.25328944396,3,41333.3333333,19845.027566,187,0.0312510477653,43000.0,-1.21661939782e-16,1.17966662108,0.837735598804,40000.0,-0.0312510477653
4320.49379894,0.00689137264063,-8.81228521262e-19,3.14107918106,3,40000.0,18994.595268,188,0.0250348829228,46000.0,1.52713490002e-16,1.14456642911,0.352345145796,36000.0,-0.0250348829228
1699.6731712,0.00671387103903,3.84671297777e-18,3.13434303111,3,41333.3333333,19881.8583178,189,0.0293332430303,43000.0,-1.86424949552e-17,1.14241959267,0.837368892492,39000.0,-0.0293332430303
2160.24689947,0.00999098740295,1.36664713445e-18,3.25945883043,3,41000.0,20483.3086954,190,0.0283164420751,44000.0,-6.5040565526e-17,1.18156117866,0.847967499643,39000.0,-0.0283164420751
816.496580928,0.00907465706548,-1.57801085977e-18,3.10552581726,3,36000.0,18496.1584781,191,0.0337799793532,37000.0,-1.22402088465e-16,1.13318304638,0.794508113521,35000.0,-0.0337799793532
3299.83164554,0.0091470972705,1.74647092567e-18,3.04519150264,3,35666.6666667,17675.686215,192,0.0286443930477,40000.0,-4.08932147404e-17,1.11356379003,0.6690091452,32000.0,-0.0286443930477
3858.61230093,0.0086714413872,4.83195271745e-18,3.06447988695,3,38333.3333333,12840.7641937,193,0.0285673357364,42000.0,1.22124532709e-16,1.11987786068,-0.0380493564907,33000.0,-0.0285673357364
2160.24689947,0.00910529191653,-3.12829991912e-19,2.95577837733,3,37000.0,17276.9457294,194,0.0325084301273,39000.0,3.59145583643e-17,1.08376202644,0.731809941351,34000.0,-0.0325084301273
4496.91252108,0.00977746284126,6.39398546116e-18,3.11042466323,3,40333.3333333,16875.8224218,195,0.0391900599904,44000.0,-8.80083043479e-17,1.13475926453,0.691065324206,34000.0,-0.0391900599904
942.809041582,0.00927520650111,-1.13844557157e-18,3.1147025722,3,40333.3333333,19488.4063938,196,0.0352223551016,41000.0,-2.97447252014e-17,1.13613366524,0.855210012676,39000.0,-0.0352223551016
1414.21356237,0.00932724798779,2.74823805852e-18,3.1334379862,3,37000.0,19695.5160291,197,0.0251808414408,39000.0,-3.53363172056e-17,1.1421307999,0.805958917677,36000.0,-0.0251808414408
2160.24689947,0.0083508216995,3.07053233365e-18,3.24133589795,3,41000.0,14729.9887763,198,0.02404408447,44000.0,-9.16396588243e-17,1.17598555901,0.34081972668,39000.0,-0.02404408447
942.809041582,0.00708930828581,3.73129723604e-18,3.1034868719,3,38333.3333333,18718.2755088,199,0.0298257301325,39000.0,2.37541467977e-16,1.13252627677,0.677480707691,37000.0,-0.0298257301325
1247.21912892,0.00657359039342,-3.38321076868e-18,3.23484516314,3,39666.6666667,18789.1926618,200,0.0244317087061,41000.0,6.58154086786e-17,1.17398106379,0.949644205231,38000.0,-0.0244317087061
1699.6731712,0.00923500364098,4.14956398784e-18,3.22936004892,3,41333.3333333,16825.2375966,201,0.0267258199549,43000.0,1.19990822833e-16,1.17228399034,-0.06674888059,39000.0,-0.0267258199549
2357.02260396,0.00800713255255,6.46394605271e-18,3.17132207273,3,39333.3333333,16307.3696556,202,0.0218185625835,41000.0,3.36767650803e-17,1.15414855859,0.416163405818,36000.0,-0.0218185625835
2054.80466766,0.00887716156284,5.49640153788e-18,3.10225143279,3,37666.6666667,15821.5556829,203,0.0295264818727,40000.0,-4.23735121065e-17,1.13212811653,0.728459979293,35000.0,-0.0295264818727
2624.66929134,0.00947654959904,2.11878741419e-18,3.03106994005,3,41666.6666667,20744.0013692,204,0.0286718041762,44000.0,3.03923552991e-17,1.10891567272,0.713928819261,38000.0,-0.0286718041762
2867.44175568,0.00876498372218,-3.84852544027e-18,2.88904614905,3,35333.3333333,14272.645914,205,0.0254876405389,39000.0,1.40628249786e-17,1.06092639541,0.0690155882376,32000.0,-0.0254876405389
2494.43825785,0.00687336558129,3.49075079211e-19,2.94253650732,3,42666.6666667,18704.2700777,206,0.0162405354928,46000.0,-2.95365583843e-17,1.07927196698,0.643638725398,40000.0,-0.0162405354928
1247.21912892,0.00883824046969,2.46358915033e-18,2.93894768612,3,40666.6666667,20394.7930325,207,0.026365714292,42000.0,1.11716191853e-16,1.07805158739,0.799876115123,39000.0,-0.026365714292
942.809041582,0.00812195410431,-2.02581298601e-18,3.04354958702,3,40666.6666667,15684.2822031,208,0.0292665587612,42000.0,-5.0885221962e-17,1.11302446158,0.690295094909,40000.0,-0.0292665587612
1699.6731712,0.00995563122063,-3.01882813043e-18,2.93079593463,3,41333.3333333,19198.9239774,209,0.0281382024008,43000.0,3.5527136788e-17,1.07527403618,0.862964985593,39000.0,-0.0281382024008
2160.24689947,0.00989539235433,9.79358906474e-19,2.96779607169,3,42000.0,19813.6063885,210,0.0284570942497,45000.0,2.2603446892e-17,1.08781961394,0.782790179388,40000.0,-0.0284570942497
4496.91252108,0.00963990318901,-2.00715835466e-18,2.89306048385,3,38333.3333333,17795.9165787,211,0.0283589177049,44000.0,-2.95481232075e-17,1.06231493274,0.673278739953,33000.0,-0.0283589177049
471.404520791,0.00893057651303,-1.26817014101e-18,3.05048102912,3,39333.3333333,20062.9539643,212,0.0220173124536,40000.0,7.81782046507e-17,1.11529929265,0.90810884469,39000.0,-0.0220173124536
10077.4776386,0.0088134638883,4.00594042009e-18,2.59773320556,3,35666.6666667,13445.146957,213,0.0257243219612,46000.0,3.59295926344e-16,0.954639220733,0.25753016404,22000.0,-0.0257243219612
0.0,0.0096770511576,-5.31612131506e-18,3.04779173352,3,40000.0,17826.2787265,214,0.030252286675,40000.0,1.32301577101e-17,1.11441730659,0.814366182233,40000.0,-0.030252286675
3265.98632371,0.008974887073,-2.03847387667e-18,3.07109239211,3,41000.0,17043.8310315,215,0.02976452707,45000.0,-2.66869859544e-16,1.12203332636,0.829258209754,37000.0,-0.02976452707
3741.65738677,0.00644148933291,6.29781394304e-19,3.04191835591,3,38000.0,16901.2314209,216,0.0254875382686,43000.0,1.57744188082e-17,1.11248835452,0.775342827534,34000.0,-0.0254875382686
1247.21912892,0.00908741124386,3.97347396353e-20,2.859715233,3,39333.3333333,16052.1719243,217,0.0303171465376,41000.0,-4.2003437765e-17,1.05072205099,0.559267036886,38000.0,-0.0303171465376
2494.43825785,0.00609224194494,2.77833246022e-18,2.98402382468,3,40666.6666667,18168.8239128,218,0.023526856837,44000.0,-2.81071462401e-16,1.09327266645,0.693355125769,38000.0,-0.023526856837
1414.21356237,0.0096560280317,1.64015226778e-18,2.9178169219,3,40000.0,17812.0861685,219,0.0302493464714,42000.0,6.93889390391e-18,1.07083570718,0.846334799,39000.0,-0.0302493464714
2494.43825785,0.00864292462706,8.08465246272e-19,3.01742687963,3,41333.3333333,21354.7480839,220,0.0220240421549,44000.0,3.3766970701e-16,1.10440444159,0.830644511388,38000.0,-0.0220240421549
2943.92028878,0.00837069432867,-3.85446931112e-18,2.93293505999,3,41000.0,19998.9313362,221,0.0254829020942,44000.0,-1.87246051997e-16,1.07600364859,0.802314133042,37000.0,-0.0254829020942
2449.48974278,0.00768788940266,-3.20956447978e-18,2.59426914885,3,38000.0,15727.6095354,222,0.0226995282224,41000.0,-5.44703171457e-17,0.953304838741,0.408656232154,35000.0,-0.0226995282224
942.809041582,0.00912337853703,6.7314639026e-19,2.87319072363,3,38666.6666667,19980.3055401,223,0.0284863305716,40000.0,1.06303854608e-16,1.05542316263,0.668644144716,38000.0,-0.0284863305716
471.404520791,0.00661399129474,-7.5906489813e-19,2.78394552099,3,40666.6666667,14669.0918406,224,0.0238997373646,41000.0,1.86147393795e-16,1.02386917367,0.428833469272,40000.0,-0.0238997373646
1699.6731712,0.00796335405303,1.60415689631e-18,2.94018585578,3,39333.3333333,19418.9295851,225,0.026365881834,41000.0,-1.506665163e-16,1.0784727956,0.432028186024,37000.0,-0.026365881834
471.404520791,0.00843753986427,1.61394296406e-18,2.9477241525,3,39333.3333333,14015.1549088,226,0.0281024808655,40000.0,-5.42621503286e-17,1.08103339888,0.494790074265,39000.0,-0.0281024808655
2494.43825785,0.00975650660073,4.2006804252e-18,3.15334119519,3,41666.6666667,19733.4290416,227,0.0292877556327,45000.0,-3.57121739588e-17,1.14846258758,0.686527588117,39000.0,-0.0292877556327
1247.21912892,0.00374303933988,1.20537867058e-19,3.11848438671,3,39666.6666667,18820.2244295,228,0.023268789575,41000.0,4.9682480352e-17,1.1373471103,0.523313385229,38000.0,-0.023268789575
1247.21912892,0.00925332321871,-1.33099008303e-18,3.0817708892,3,41333.3333333,18895.0214424,229,0.023837454965,43000.0,1.58669373936e-17,1.12550439578,0.88714643488,40000.0,-0.023837454965
2867.44175568,0.00956019372364,-3.82538772581e-18,3.08786717474,3,41666.6666667,17683.7765405,230,0.0264036075186,45000.0,6.49711765869e-17,1.12748061787,0.87215423858,38000.0,-0.0264036075186
1885.61808316,0.00951829432397,-7.5771011665e-19,3.00164196833,3,38333.3333333,20449.5649911,231,0.0295004757881,41000.0,-5.22845655659e-17,1.09915946172,0.740700735462,37000.0,-0.0295004757881
4921.60768674,0.00869338726031,-2.82715518972e-18,3.06902807202,3,37666.6666667,17285.9898647,232,0.0298818393334,44000.0,5.76853379878e-17,1.12136092256,0.807268802551,32000.0,-0.0298818393334
1885.61808316,0.00970113860324,6.35675909316e-19,3.03471241446,3,36333.3333333,16728.7472854,233,0.0306289617867,39000.0,-1.6655658334e-16,1.11011666367,0.685270288779,35000.0,-0.0306289617867
471.404520791,0.0092666552236,1.12032142974e-19,3.10621538109,3,37666.6666667,17282.7108591,234,0.0277746015153,38000.0,-1.10004598023e-16,1.13340506588,0.738831155044,37000.0,-0.0277746015153
2867.44175568,0.00913854175929,-1.3619781878e-18,3.08139536404,3,39666.6666667,18355.1777529,235,0.022157839575,43000.0,-7.00828284295e-17,1.12538253467,0.87629668713,36000.0,-0.022157839575
942.809041582,0.00996030563779,-2.61548490407e-18,3.17341801124,3,35666.6666667,15595.1247157,236,0.037158411028,37000.0,-2.14088006582e-16,1.15480924399,0.773761616482,35000.0,-0.037158411028
3559.02608401,0.00951630698722,-4.47475226969e-20,3.31722444805,3,41000.0,14512.4865438,237,0.0278860516945,46000.0,-9.37213269954e-17,1.19912842366,0.641234779548,38000.0,-0.0278860516945
2943.92028878,0.00690824440503,-1.48562072449e-19,3.25960772315,3,34000.0,13483.6249826,238,0.0534996844442,37000.0,4.50565510827e-17,1.18160685782,0.56073044671,30000.0,-0.0534996844442
942.809041582,0.00935889417126,-3.32060237292e-18,3.12987898312,3,38333.3333333,15971.4353643,239,0.0247739123248,39000.0,1.1527815739e-16,1.14099434027,0.815498609011,37000.0,-0.0247739123248
1414.21356237,0.00976515038123,1.86547874104e-18,3.26612966974,3,38000.0,16426.2083757,240,0.0217640215294,40000.0,-3.5527136788e-17,1.18360569668,0.859911350472,37000.0,-0.0217640215294
4109.60933531,0.00936073986455,9.62130823891e-19,3.15432859456,3,38333.3333333,16067.5545172,241,0.0230618745083,43000.0,3.45383444067e-17,1.14877566655,0.569532504834,33000.0,-0.0230618745083
1699.6731712,0.00979337296892,-3.65972296816e-18,3.16973119224,3,38333.3333333,15623.976956,242,0.0367341385201,40000.0,-1.73934940525e-17,1.15364678689,0.878483990422,36000.0,-0.0367341385201
942.809041582,0.00928496900438,5.42597055688e-19,3.16414668784,3,35333.3333333,17183.2594553,243,0.023771527196,36000.0,9.18709552877e-17,1.15188341035,0.832276415954,34000.0,-0.023771527196
1247.21912892,0.00663710179812,-1.491029741e-18,3.19435015226,3,39666.6666667,16088.6259885,244,0.0227134676485,41000.0,8.02367431755e-17,1.16138367192,0.770824690188,38000.0,-0.0227134676485
2160.24689947,0.00941965418876,1.28560832395e-18,3.01098566347,3,36000.0,10953.3974244,245,0.0350819767612,38000.0,2.09092002971e-17,1.1022674881,0.645736315426,33000.0,-0.0350819767612
3559.02608401,0.00974917636208,-4.85137240972e-18,3.15989480392,3,35000.0,17228.988127,246,0.03551825203,38000.0,5.68526707193e-17,1.15053873715,0.560589215292,30000.0,-0.03551825203
3559.02608401,0.00976907968693,4.19828794044e-18,3.23526660841,3,39000.0,13598.499277,247,0.029686334037,44000.0,1.37482617883e-16,1.17411133829,0.625801866079,36000.0,-0.029686334037
1247.21912892,0.00946329439233,2.95647285487e-19,3.17236152895,3,38333.3333333,17622.5503262,248,0.0216047903593,40000.0,9.69363478376e-17,1.15447627236,0.689550699028,37000.0,-0.0216047903593
1699.6731712,0.009243487474,3.75155905299e-18,3.08370592212,3,37666.6666667,17782.2981499,249,0.0311577219398,40000.0,4.14251966063e-17,1.12613209516,0.68835919938,36000.0,-0.0311577219398
1247.21912892,0.00938234938466,-2.21280631027e-18,3.10996804727,3,39333.3333333,17159.6613234,250,0.0271447431121,41000.0,3.05311331772e-17,1.13461245195,0.844727794848,38000.0,-0.0271447431121
2054.80466766,0.00725095327219,4.90898739385e-18,3.25392993497,3,40333.3333333,16491.1033451,251,0.0277839394132,43000.0,1.59409522619e-16,1.17986347659,0.540909424658,38000.0,-0.0277839394132
2828.42712475,0.00983542643231,-2.95876508043e-18,3.1760727139,3,41000.0,15815.7670241,252,0.0275995298054,45000.0,5.28281122551e-17,1.15564543793,0.514018330951,39000.0,-0.0275995298054
1699.6731712,0.00936965861336,3.64956726883e-18,3.33299545152,3,38666.6666667,19214.9127365,253,0.0346733663974,41000.0,2.62567745324e-16,1.20387143464,0.738485298532,37000.0,-0.0346733663974
471.404520791,0.00944918230592,-1.70882441758e-18,3.28359509669,3,41333.3333333,17422.8760744,254,0.0275875825274,42000.0,-7.70390695681e-17,1.18893888822,0.734515809004,41000.0,-0.0275875825274
4027.6819912,0.0089393372558,5.23562369017e-19,3.27152397651,3,37666.6666667,19136.6471837,255,0.0267158550407,41000.0,-8.37293197738e-18,1.1852559242,0.833835554022,32000.0,-0.0267158550407
2449.48974278,0.00888227302046,1.84068703488e-18,3.32859373054,3,41000.0,21967.8012397,256,0.0244671619393,44000.0,-1.6681100945e-16,1.20254991166,0.755678215118,38000.0,-0.0244671619393
3299.83164554,0.00718140298991,-7.16090901387e-19,3.19552218486,3,38333.3333333,15391.0224035,257,0.0241781615562,43000.0,9.75145889962e-17,1.16175051262,0.370104926814,36000.0,-0.0241781615562
2449.48974278,0.00902130573732,-1.57816841384e-18,3.0568430437,3,42000.0,18731.1798658,258,0.0244140339903,45000.0,-5.31287976576e-17,1.11738269835,0.655657664559,39000.0,-0.0244140339903
1247.21912892,0.00660117900283,3.23049323532e-19,3.05501072466,3,40666.6666667,18570.2613575,259,0.022921233139,42000.0,-1.61676227961e-16,1.11678310315,0.733347675021,39000.0,-0.022921233139
3299.83164554,0.00928426397281,7.33060562268e-18,3.04893667062,3,42666.6666667,17452.6224236,260,0.026381921084,47000.0,-1.49070570702e-17,1.11479289725,0.695635527626,39000.0,-0.026381921084
3858.61230093,0.00965050650017,-7.74230078104e-19,3.07309684715,3,41666.6666667,22817.0351733,261,0.0254086181217,47000.0,-2.24820162487e-17,1.12268579816,0.746420270872,38000.0,-0.0254086181217
2357.02260396,0.00680472124841,-1.60852507315e-18,2.92471634668,3,39666.6666667,16770.5903623,262,0.0173164455718,43000.0,1.1385568414e-16,1.07319750049,0.612684353021,38000.0,-0.0173164455718
2624.66929134,0.00839452010508,-8.33905770069e-19,2.90295930723,3,40333.3333333,18956.4894326,263,0.0210343788394,44000.0,1.38777878078e-17,1.06573066745,0.670222969924,38000.0,-0.0210343788394
1247.21912892,0.00955186014982,2.73978011822e-19,2.81351134825,3,42666.6666667,20903.5744089,264,0.0245474262648,44000.0,2.7126449235e-16,1.03443329338,0.79185247461,41000.0,-0.0245474262648
471.404520791,0.00704112524531,-4.28502730657e-19,2.8298968892,3,42666.6666667,22389.1178775,265,0.0170455834685,43000.0,6.32827124036e-17,1.04024027608,0.909160008073,42000.0,-0.0170455834685
2160.24689947,0.00639314573942,1.11373803737e-19,2.8258395081,3,40000.0,18943.1885462,266,0.0245201155225,42000.0,2.00534033823e-17,1.03880549146,0.858942487971,37000.0,-0.0245201155225
816.496580928,0.00681244674313,4.40305447778e-19,2.80613150003,3,38000.0,19284.5671049,267,0.0246479728884,39000.0,-2.33609428098e-17,1.03180684446,0.886644773375,37000.0,-0.0246479728884
1247.21912892,0.00910000222448,5.82002399751e-19,2.87011980747,3,35666.6666667,18707.7549973,268,0.0252784697373,37000.0,9.7098255362e-17,1.05435377366,0.885689529105,34000.0,-0.0252784697373
1247.21912892,0.00811752453842,1.67868123574e-18,2.85951178459,3,40666.6666667,18784.5537682,269,0.0319043534061,42000.0,2.47024622979e-17,1.05065090557,0.883925658448,39000.0,-0.0319043534061
1414.21356237,0.0084926252325,-4.41975321512e-18,2.84461996828,3,42000.0,19862.3570055,270,0.0207162513291,44000.0,4.39463280581e-19,1.04542947985,0.78504474024,41000.0,-0.0207162513291
3299.83164554,0.00937408427632,1.04776757836e-18,2.74440160292,3,39666.6666667,18792.7018508,271,0.0196753924562,44000.0,-1.26426646929e-16,1.0095630559,0.773255316374,36000.0,-0.0196753924562
1414.21356237,0.00990596253084,-5.15215186912e-19,2.67278506971,3,36000.0,16868.886636,272,0.0323502942794,37000.0,3.42318765926e-18,0.983121026033,0.888124659982,34000.0,-0.0323502942794
2494.43825785,0.00673217822637,-2.2791110315e-18,2.84979970145,3,42333.3333333,21250.7382368,273,0.0199062111583,45000.0,-1.10634880886e-16,1.04724871162,0.834968256278,39000.0,-0.0199062111583
471.404520791,0.00920966193425,1.09969841563e-19,2.82303850557,3,39666.6666667,22265.2489164,274,0.0197265344946,40000.0,2.85882428841e-17,1.03781378913,0.905404671527,39000.0,-0.0197265344946
2160.24689947,0.00954882109609,-7.38969624862e-19,2.76112169357,3,39000.0,20830.0305535,275,0.0251014526841,42000.0,-1.33255675013e-17,1.01563700788,0.852354747449,37000.0,-0.0251014526841
2054.80466766,0.00742130150323,1.82887352931e-18,2.78953216167,3,38666.6666667,20510.9936441,276,0.0252768536619,41000.0,2.20656826144e-16,1.02587389778,0.706157534845,36000.0,-0.0252768536619
2943.92028878,0.00891468089222,1.96267892126e-19,2.88726076582,3,43000.0,24538.9537399,277,0.0228016539655,46000.0,1.24975261621e-16,1.06030822075,0.809179378205,39000.0,-0.0228016539655
