Perplexity,NumTrajs,LossBefore,Entropy,AverageDiscountedReturn,dLoss,MinReturn,LossAfter,AverageReturn,StdReturn,MaxReturn,Iteration,ExplainedVariance,MeanKLBefore,MeanKL
5.13831821803,3,4.07081775696e-18,1.63672583099,609.503888649,0.0322082152073,-6882.5,-0.0322082152073,2136.25,6385.18997694,7036.25,26,0.399408580633,6.45463175036e-18,0.00845990191038
4.89209275605,3,-4.61667741073e-16,1.58762017841,706.639665241,0.017378659109,-4332.5,-0.017378659109,2321.66666667,4758.37346743,6517.5,27,0.0772767851701,1.05594271294e-17,0.00639029137936
5.25034898085,3,1.94289029309e-16,1.65829454694,522.600808597,0.0290171468318,-4376.25,-0.0290171468318,2709.16666667,5702.07001277,9586.25,28,0.186454119132,-3.46803731641e-18,0.00810178363932
4.95173228249,3,1.0926444934e-16,1.59973747142,738.329542154,0.0279762351277,-4851.25,-0.0279762351277,3377.91666667,5819.27770909,7573.75,29,0.617778921734,-3.81480494754e-18,0.00832702289365
4.85822880531,3,8.22258927613e-17,1.58067392814,793.615516362,0.0203098102501,-845.0,-0.0203098102501,4536.25,4039.13473098,8886.25,30,0.363459877773,-1.30170441404e-18,0.00674842046747
4.79097952694,3,-2.47024622979e-16,1.56673488466,53.8082559968,0.0289379335349,-4032.5,-0.0289379335349,-665.833333333,3463.61419097,4098.75,31,0.100903676135,6.69162224685e-18,0.00940086129255
4.99835488831,3,1.68383825401e-16,1.60910883596,1236.94260095,0.0159774578183,2805.0,-0.0159774578183,8248.75,3957.98573035,12098.75,32,0.0610502509169,-6.25446481073e-19,0.00857088340709
4.42006563087,3,2.21304456242e-16,1.48615454459,395.870404997,0.0300667006615,161.25,-0.0300667006615,2819.58333333,2237.96162215,5636.25,33,-0.881211428216,1.04517678304e-18,0.00925362290421
4.54692493018,3,2.77925830498e-16,1.51445116496,-212.099105638,0.0225515421391,-5501.25,-0.0225515421391,-1365.83333333,4957.61286782,5605.0,34,0.146971307886,-2.95317844751e-18,0.00792953271988
4.79494779411,3,-8.22963659025e-18,1.56756282071,876.405851617,0.0256021493318,-132.5,-0.0256021493318,3338.33333333,2558.99319666,5961.25,35,0.324557013238,-7.52381498815e-18,0.00916555228723
4.42803644686,3,2.32765196007e-16,1.48795624581,569.077452356,0.019849780225,536.25,-0.019849780225,2663.33333333,1563.26925508,4248.75,36,0.320966823611,2.07849469062e-17,0.00813848597561
4.30328114069,3,-2.45266769857e-16,1.45937778769,-404.64710805,0.011782920337,-8020.0,-0.011782920337,-4199.16666667,5201.50552458,3155.0,37,-0.419145053224,2.19902109065e-17,0.00848932635352
4.30626153393,3,3.81176571788e-16,1.46007013419,431.058855005,0.0122075505034,548.75,-0.0122075505034,1934.16666667,1811.09380317,4492.5,38,-0.0450031342956,1.37143037199e-17,0.00781244925023
4.19219776905,3,-1.69262751963e-16,1.43322512364,511.266871974,0.0183538953737,1911.25,-0.0183538953737,2352.91666667,320.373046446,2661.25,39,0.699469767686,-1.3687647748e-17,0.00663195767897
4.1496976459,3,1.9808229131e-16,1.42303547518,-3.81111987975,0.013150977521,-4645.0,-0.013150977521,-1332.5,4378.86733833,4855.0,40,0.357555677274,1.15232889536e-17,0.00552828699272
4.22254814736,3,-1.40258175444e-16,1.44043877221,644.713985002,0.0204369710955,-2738.75,-0.0204369710955,1623.75,3355.9803585,5423.75,41,0.657791184908,-4.29731661648e-18,0.00998380213865
4.17138604866,3,-8.56895573017e-16,1.42824836635,419.49694839,0.0207991989061,173.75,-0.0207991989061,2073.75,1728.14477837,4355.0,42,0.467982632534,-4.38174547538e-18,0.00964269069317
4.31554810726,3,-1.17498603439e-16,1.46222434017,683.44228442,0.0260029520045,-4107.5,-0.0260029520045,1900.83333333,4254.73490328,5186.25,43,0.131405462758,-5.35843920028e-19,0.00771987175997
4.2261538768,3,-1.72662809976e-16,1.44129233046,256.674273698,0.0110273285539,-7870.0,-0.0110273285539,-53.3333333333,5540.1031629,4317.5,44,0.410538563308,-1.73629590391e-17,0.00580597794133
4.13307230825,3,-1.86147393795e-16,1.41902103072,503.178001048,0.0201624271717,1198.75,-0.0201624271717,2567.5,1547.03176815,4730.0,45,0.629133967015,3.56066549012e-18,0.00710584871646
4.2326740639,3,-3.6478343494e-17,1.44283395973,338.425358838,0.0195296482021,948.75,-0.0195296482021,2042.5,778.536955877,2698.75,46,0.593385880002,8.76624556597e-18,0.00658576691086
4.04652934152,3,-1.64544304108e-16,1.39785956101,487.108544374,0.0175896308049,-5001.25,-0.0175896308049,1275.83333333,4443.37736756,4667.5,47,-0.840241298975,-1.32712015306e-17,0.00602706473868
4.13471865243,3,-2.0631644541e-16,1.41941928564,576.595748916,0.0398470316539,2473.75,-0.0398470316539,2867.5,372.526565048,3367.5,48,0.709213801434,-1.27113340483e-17,0.00665128116245
4.0395863082,3,5.69821967389e-16,1.39614228777,-135.031195185,0.0105715818046,-8020.0,-0.0105715818046,-649.166666667,5311.93951292,4292.5,49,-0.921655404313,-6.00012686429e-19,0.00821569418351
4.19593216199,3,2.97909844941e-17,1.4341155231,480.769683094,0.0236680885469,2267.5,-0.0236680885469,3136.25,668.155888747,3892.5,50,0.327716626241,-7.19082403154e-18,0.00754606387363
4.14033624006,3,2.90924691744e-16,1.42077700195,806.47274322,0.0177940212305,2386.25,-0.0177940212305,3425.83333333,968.277214381,4717.5,51,0.664309102112,-1.23702275948e-17,0.00687256061961
4.20927335173,3,4.51028103754e-17,1.43729003226,568.007025563,0.0232001598408,1886.25,-0.0232001598408,2375.83333333,529.453662331,3111.25,52,0.922164492206,1.36499730495e-17,0.00759523445861
4.13324046816,3,3.48980104074e-16,1.41906171631,-421.846858708,0.0181008898072,-8020.0,-0.0181008898072,-3951.25,3229.53089344,-120.0,53,0.0327793302596,2.86680672087e-17,0.00604917780997
4.18840651616,3,-2.31666537805e-16,1.43232035519,56.9014133798,0.0206392459927,-8020.0,-0.0206392459927,-590.833333333,5262.42907052,3505.0,54,0.674688022317,-1.16191804592e-18,0.00973062847815
4.10591111538,3,-1.72454643158e-16,1.41242767086,613.885358677,0.0166075569044,2286.25,-0.0166075569044,3727.91666667,1274.80935394,5386.25,55,0.504784778498,7.98373205139e-18,0.00729732687261
3.9921428302,3,8.69674702623e-18,1.38432813692,-247.31776902,0.0154417605381,-8020.0,-0.0154417605381,-4145.0,5480.0775542,3605.0,56,-0.466844018674,1.6714656688e-17,0.00687784169434
4.13227904701,3,3.66373598126e-17,1.41882908214,585.697085143,0.00771421279009,1711.25,-0.00771421279009,2761.25,854.781282941,3805.0,57,-0.232973604705,-1.83168056884e-19,0.0061455174456
4.03453468515,3,-5.74424767012e-17,1.39489097541,685.306452343,0.0163875399649,1311.25,-0.0163875399649,2807.08333333,1197.4401226,4242.5,58,0.763994232481,-2.2810904762e-18,0.00549418788651
3.94440175958,3,7.17481629664e-17,1.37229729757,540.359267942,0.0247737772865,2298.75,-0.0247737772865,2830.0,391.345169469,3230.0,59,0.645199495589,-2.90161609352e-17,0.00824869573453
3.99496507608,3,1.43773881689e-16,1.38503483727,828.308599987,0.0133691151561,3523.75,-0.0133691151561,3763.33333333,334.412316194,4236.25,60,0.866986035409,-3.14930504533e-18,0.00654155994861
4.16743610786,3,-2.41843582198e-16,1.42730100448,965.541244257,0.0321811075511,1692.5,-0.0321811075511,2886.25,1062.65930178,4273.75,61,0.772214865685,-2.01607952632e-17,0.00948144229799
3.61888515157,3,-2.40964655636e-16,1.28616600923,282.123064438,0.0142263661852,-8020.0,-0.0142263661852,-797.083333333,5107.55754713,2867.5,62,-2.10831225411,4.41472208609e-18,0.00933925029325
4.21427876946,3,-7.84557604068e-17,1.43847846636,1098.27598962,0.00925449329241,3067.5,-0.00925449329242,3840.41666667,680.654046161,4723.75,63,0.686641149036,-2.20661143626e-17,0.00646999985478
3.77232002155,3,-2.19107139839e-16,1.32769020252,1049.47035733,0.022754594165,2355.0,-0.022754594165,3659.16666667,1002.4102897,4792.5,64,0.883754490013,1.80172108917e-17,0.00832083273351
3.71700599145,3,5.44471874993e-17,1.31291850322,486.691012284,0.0179836385656,-8020.0,-0.0179836385656,-367.916666667,5413.38121515,3661.25,65,-1.82340567034,1.82421807519e-17,0.00678864574768
4.09809110707,3,-9.91799235332e-17,1.41052128165,966.947333938,0.0201758880354,1086.25,-0.0201758880354,2792.5,1354.16987179,4398.75,66,0.620135592718,3.47148075864e-18,0.00842196151894
3.95250545963,3,-4.53896179901e-16,1.37434967141,526.207003318,0.0156807714403,-8020.0,-0.0156807714403,225.833333333,5864.92117144,5123.75,67,0.347332210601,1.15966273402e-17,0.0072583630226
4.18307652991,3,1.11392376804e-16,1.43104698775,1162.90803816,0.016502373268,2211.25,-0.016502373268,3436.25,938.929465757,4492.5,68,0.692604300203,6.89813705807e-18,0.00874626533886
4.07567433731,3,9.34437712393e-18,1.40503621455,1239.02695403,0.0116545371361,3080.0,-0.0116545371361,3338.33333333,182.954153334,3480.0,69,0.978992505199,1.49550355286e-17,0.00861339618568
3.83603067901,3,-7.55876842599e-17,1.34443815465,381.378745096,0.0176095159398,-8020.0,-0.0176095159398,-172.083333333,5603.61753815,4705.0,70,-0.107910263695,2.50908651085e-17,0.00942851757043
3.79307750778,3,3.66743672468e-16,1.33317769693,306.937327829,0.0132030988845,-8020.0,-0.0132030988845,-1005.41666667,4973.0899111,2942.5,71,0.880958029051,-4.44713744559e-17,0.00750962624348
4.06531124734,3,-3.10862446895e-16,1.40249030768,954.086516908,0.0203219383375,1548.75,-0.0203219383375,2673.75,807.33938031,3405.0,72,0.683189411688,1.42740402686e-17,0.00889997595374
4.04167831336,3,-5.47710025482e-17,1.39666002981,1106.23140858,0.0189153748389,1342.5,-0.0189153748389,3596.66666667,2025.78002809,6255.0,73,0.539346850546,-2.30898181582e-17,0.00764737017784
4.22331607942,3,-1.12849544524e-16,1.44062062028,1264.21951802,0.0200587049134,3080.0,-0.0200587049134,3892.5,1074.79406942,5411.25,74,0.873952679466,3.28003604183e-17,0.00877177778048
3.9577874057,3,9.62193288008e-18,1.37568513318,510.026674086,0.0171252213262,-8020.0,-0.0171252213262,-370.0,5427.97537454,4005.0,75,-1.43975653152,-1.68988530539e-17,0.00943342691612
3.7489490128,3,-1.18423789293e-17,1.32147553745,572.734594154,0.0135641734972,-8020.0,-0.0135641734972,-186.666666667,5549.54562079,4148.75,76,0.91132289515,-1.32319471453e-17,0.00689840821333
4.21345382978,3,1.87997765503e-16,1.43828269848,1245.66948352,0.0124362334257,3092.5,-0.0124362334257,3563.33333333,438.758111669,4148.75,77,0.804744329478,1.4197920573e-17,0.00690778079978
3.8801756965,3,-2.18621417266e-16,1.35588043521,672.167568266,0.0133699375295,-8020.0,-0.0133699375295,546.666666667,6057.80817875,4898.75,78,-0.211510088373,-2.2375623426e-17,0.00917737587525
4.33440257454,3,4.62592926927e-17,1.46658378633,1388.68823141,0.0215700272412,5405.0,-0.0215700272412,5794.58333333,542.13921695,6561.25,79,0.625995511542,8.43320168984e-18,0.0096760378164
3.65540055226,3,2.40178247661e-16,1.29620567742,936.724465353,0.0201121733613,-1032.5,-0.0201121733613,1559.16666667,1919.64442599,3555.0,80,-0.159548548471,5.92410264435e-19,0.00718965718044
4.2448750297,3,9.07607322631e-17,1.44571237992,1059.83947805,0.0213312676463,1686.25,-0.0213312676463,3040.41666667,1348.26599028,4880.0,81,0.745338440974,-1.88349335624e-18,0.00828300539218
4.38249864845,3,-2.51187959321e-16,1.47761902942,1028.78106362,0.0173103189328,2567.5,-0.0173103189328,3855.0,1066.87823423,5180.0,82,0.670970030954,-1.31514492313e-18,0.00696622872802
4.26156975959,3,1.13797860024e-16,1.44963758057,955.725496049,0.0256540223279,1417.5,-0.0256540223279,3371.66666667,1587.13359726,5305.0,83,0.618273495796,1.00098601628e-20,0.00636324464795
4.37060369537,3,-3.44261656219e-16,1.47490114496,1151.42533311,0.0162059306905,1798.75,-0.0162059306905,3121.66666667,944.451082493,3942.5,84,0.789288215569,2.69947728956e-17,0.0065058500667
3.72951847661,3,-2.52575738102e-16,1.31627913058,462.884443657,0.0150343884149,-8020.0,-0.0150343884149,-501.25,5316.60870527,3286.25,85,0.400341572993,2.43076348828e-17,0.00700425807921
3.92735257855,3,-1.53950926081e-16,1.36796555475,323.256928029,0.0224838042622,-8020.0,-0.0224838042622,-1270.0,4918.84397411,3561.25,86,0.859776993118,-6.62158164598e-19,0.00864946580685
4.28236364061,3,8.51170985546e-17,1.45450510964,1230.92491129,0.0158279438689,3311.25,-0.0158279438689,4602.91666667,1427.5774692,6592.5,87,0.451115018931,2.5092964149e-17,0.00670117509482
4.15302716947,3,-2.81580314621e-16,1.42383750676,1247.98405151,0.0211085329797,917.5,-0.0211085329797,3740.41666667,2062.21168018,5786.25,88,0.673928039007,-9.92053328761e-18,0.00868564148897
4.15093649452,3,-5.83607236611e-16,1.42333397012,1252.30093344,0.0149529008636,1348.75,-0.0149529008636,4552.91666667,2265.7109658,6167.5,89,0.487807523888,-5.65820361088e-18,0.00698122420253
3.98293956184,3,-8.05836878707e-17,1.38202013005,747.490160921,0.0156814179197,-8020.0,-0.0156814179197,1392.5,6674.78932252,6717.5,90,-0.316180394776,1.0934773296e-17,0.00759553406295
4.19155787959,3,5.24580379135e-17,1.4330724738,1420.79866702,0.0139506853024,2080.0,-0.0139506853024,4548.75,2154.66427199,7330.0,91,0.466311381511,2.0674749108e-17,0.00642018561542
4.1886453364,3,1.7162197589e-16,1.43237737292,1282.31550165,0.0227274710614,3736.25,-0.0227274710614,4755.0,878.401127997,5880.0,92,0.814758818434,-2.49344649422e-18,0.00901452929925
4.12910327285,3,-3.63829337028e-17,1.41806025818,1416.28717785,0.0212419536229,3542.5,-0.0212419536229,5169.58333333,1196.67870816,6386.25,93,0.823532959542,-9.18116955215e-18,0.00706081012653
4.21709039853,3,-2.74086309204e-16,1.43914541123,1539.39802235,0.0158892961394,3661.25,-0.0158892961394,5490.41666667,1551.74912509,7455.0,94,0.771033790552,2.29464637287e-18,0.00906288388011
3.97901785084,3,5.62397350912e-17,1.3810350177,736.471896473,0.019683387553,-5676.25,-0.019683387553,1438.33333333,5053.83088332,5586.25,95,0.64600446762,1.73526909106e-17,0.00738546791827
4.25568450993,3,2.21304456242e-16,1.44825562099,1407.29471229,0.016093726124,3011.25,-0.016093726124,4844.58333333,1389.48181788,6373.75,96,0.601988885766,-1.52314516612e-17,0.00990930874191
3.84466762037,3,-2.05021185214e-16,1.34668715458,745.373339458,0.0114358894053,-8020.0,-0.0114358894053,1361.25,6672.1806624,6930.0,97,0.324659068028,2.34967144844e-17,0.00552763639358
4.01032126975,3,1.78930944135e-16,1.38887135525,1497.03245938,0.0225167544845,3286.25,-0.0225167544845,5869.58333333,1834.91409124,7373.75,98,0.506808183197,-1.56466674121e-18,0.00866964486851
4.09612879205,3,-1.18339944325e-16,1.41004233062,1738.61567848,0.0162003924218,5361.25,-0.0162003924218,6217.5,942.334755629,7530.0,99,0.886032509443,3.82569170159e-18,0.00706257669049
4.09094067947,3,2.0631644541e-16,1.40877493859,1873.3956621,0.0200803378323,5092.5,-0.0200803378323,7365.41666667,2082.48107568,10123.75,100,0.699637189963,-1.66039699374e-18,0.0075279553898
4.07257996847,3,-2.089069658e-16,1.40427669751,1717.19311399,0.0683698875237,6136.25,-0.0683698875237,6938.33333333,700.30375354,7842.5,101,0.843086451646,6.45475387224e-18,0.00718554110861
3.73589292746,3,2.58126853225e-16,1.31798686028,1003.67907809,0.017045680558,-3326.25,-0.017045680558,2350.83333333,4014.81090429,5267.5,102,0.268565889924,-7.74591016476e-19,0.00650078382887
4.18026492083,3,1.81151390185e-16,1.43037462272,1432.9590612,0.0218823759582,3030.0,-0.0218823759582,4975.83333333,1512.32207402,6717.5,103,0.640248354623,-2.10591769567e-17,0.0093324495054
3.98738009579,3,4.90348502543e-18,1.38313439764,1631.91438004,0.0136808974092,4611.25,-0.0136808974092,6298.75,1195.08542233,7223.75,104,0.849806230972,8.65830366243e-18,0.00774271614546
3.9953817283,3,-2.44989214101e-16,1.38513912617,1411.39551656,0.0166397681564,4498.75,-0.0166397681564,5046.66666667,387.443992368,5323.75,105,0.937282858987,9.22869658548e-18,0.00908534060865
4.02884153115,3,2.46012700951e-16,1.39347887338,1586.35833887,0.0151778334735,3748.75,-0.0151778334735,5023.75,948.902875255,6023.75,106,0.881809568553,6.80530582031e-18,0.00680025509931
3.94425755962,3,-1.45069141884e-16,1.37226073877,1480.85939008,0.0157411883579,4230.0,-0.0157411883579,5182.08333333,925.680117835,6436.25,107,0.826423155162,1.52793125941e-17,0.00902005783799
3.535549117,3,3.8395212935e-17,1.26286862448,743.570512122,0.0163685386839,-8020.0,-0.0163685386839,992.5,6377.50563504,5798.75,108,-0.157303556678,6.43391253783e-18,0.00806666389667
3.8725050127,3,-1.74305014866e-16,1.35390158774,1448.04962823,0.0211077572823,3780.0,-0.0211077572823,5305.0,1230.13380031,6792.5,109,0.577066008503,-9.89687989983e-18,0.00987991846473
3.80462174962,3,-9.52016243616e-17,1.3362165776,1676.83302017,0.0224275994819,5455.0,-0.0224275994819,6144.58333333,858.661951656,7355.0,110,0.910513352602,5.54124767122e-18,0.0096837616344
3.64652351234,3,-6.05487882055e-16,1.29377425134,1455.87097724,0.014281436168,4042.5,-0.014281436168,5355.0,989.054683355,6430.0,111,0.858905300513,-8.60450427573e-19,0.00881407104698
3.77204968105,3,4.0338103228e-17,1.3276185357,1909.988136,0.019701651081,7373.75,-0.019701651081,7961.25,419.20062818,8323.75,112,0.890261641025,3.41961530299e-18,0.00703836723215
3.56763968675,3,3.25665420557e-17,1.27190422496,1750.74918913,0.0193358442399,3623.75,-0.0193358442399,5905.0,1799.96383066,8023.75,113,0.73198764486,1.66825438366e-18,0.00691698841427
3.39733954272,3,-2.12191375581e-16,1.22299263788,1494.24168407,0.016845232135,5286.25,-0.016845232135,5769.58333333,524.636117281,6498.75,114,0.926102006451,-2.01408559293e-18,0.00929491672778
3.80413815256,3,8.79851747015e-17,1.33608946173,1579.97288842,0.0183095908674,5248.75,-0.0183095908674,6196.66666667,679.19861888,6805.0,115,0.939133985557,8.08909956347e-19,0.00804737948158
3.63752611364,3,-3.46944695195e-17,1.29130381148,1596.56334594,0.0190607532181,5055.0,-0.0190607532181,6094.58333333,1127.38558794,7661.25,116,0.84932593005,-6.65041495779e-18,0.00763769414078
3.5613300168,3,3.69334192859e-16,1.27013407532,1326.88752868,0.0200949718873,3617.5,-0.0200949718873,5161.25,1340.60193259,6886.25,117,0.769459764979,-4.72877386506e-18,0.0065341142116
3.65904113558,3,-1.67042305913e-16,1.29720112828,1569.81321981,0.016469689205,4823.75,-0.016469689205,5777.91666667,816.182892426,6817.5,118,0.882715858288,-7.8090286533e-18,0.00765248364232
3.72085464604,3,-1.0806170773e-16,1.31395338546,1509.23971267,0.0231280505333,3942.5,-0.0231280505333,5534.16666667,1219.47449976,6905.0,119,0.729859034618,1.81102107442e-18,0.00854155551299
3.63446853687,3,2.30440666549e-16,1.29046289311,1498.80430729,0.0152646814918,4961.25,-0.0152646814918,5771.66666667,671.253750248,6605.0,120,0.891920040299,4.24135534889e-18,0.00630933846597
3.60380282662,3,1.71251901548e-16,1.28198962865,1571.5598073,0.0147559276459,3548.75,-0.0147559276459,5082.08333333,1084.66264597,5886.25,121,0.861674665484,4.18794620097e-18,0.00934929909473
3.52816886142,3,6.62248034189e-16,1.26077900021,1626.52744502,0.0165318704225,3148.75,-0.0165318704225,5990.41666667,2020.76030796,7673.75,122,0.719885213138,6.96803782782e-18,0.00657051532663
3.60790314378,3,-3.51061772245e-16,1.28312675699,1546.07148241,0.0159401773777,4542.5,-0.0159401773777,5613.33333333,1492.34446891,7723.75,123,0.796743873508,6.59743030282e-18,0.00695081258115
3.5266640262,3,-1.62786450986e-16,1.26035238905,1469.32917864,0.0255604834732,3755.0,-0.0255604834732,6780.0,2253.54466156,9161.25,124,-0.120371960683,-3.08990279544e-18,0.0073430556274
3.37549035239,3,2.05946371068e-16,1.21654060337,573.846379136,0.0173210525353,-8020.0,-0.0173210525353,325.833333333,5925.67096529,5155.0,125,-3.66954343949,-1.91411361638e-17,0.00683817371952
3.34624909868,3,3.87652872765e-16,1.2078400465,295.290844384,0.0166579985816,-8020.0,-0.0166579985816,944.583333333,6345.24168286,5773.75,126,0.822458437758,1.67224566936e-17,0.00929611944857
3.61832725738,3,-1.86887542479e-17,1.28601183545,1941.06584391,0.0220011600171,3561.25,-0.0220011600171,9550.83333333,6064.22297968,17861.25,127,0.0265005949633,-6.69659801397e-18,0.00644566245021
3.71864033528,3,-3.75269838352e-16,1.3133581002,1508.4139114,0.0226597490501,4623.75,-0.0226597490501,6798.75,1791.38563687,9011.25,128,-1.28615588404,6.39046694428e-18,0.00650069819358
3.76785615144,3,1.05193631583e-16,1.32650617962,1909.37243904,0.00999407286245,6705.0,-0.00999407286245,8813.33333333,1795.2580285,11092.5,129,0.442784122663,4.88057372396e-18,0.00694403930767
3.43320456314,3,-1.0521676123e-16,1.23349409998,1525.7493879,0.0224539022734,5098.75,-0.0224539022734,6684.16666667,1406.6650622,8517.5,130,0.694541828698,-9.23408657529e-18,0.00670431106316
3.57980784564,3,2.33158399994e-16,1.27530912457,1620.37944822,0.0171202884324,4811.25,-0.0171202884324,5952.91666667,1488.23802886,8055.0,131,0.753884408163,1.00560037847e-17,0.00746128604641
3.49934937547,3,-2.08166817117e-18,1.25257705849,1452.08700649,0.0299195786909,2755.0,-0.0299195786909,5532.08333333,1967.35289934,7067.5,132,0.62384687811,4.07787718223e-18,0.00939229743829
3.62683112488,3,4.54636328584e-16,1.28835929866,1879.0832349,0.0303141392865,7542.5,-0.0303141392865,10263.3333333,3110.70619885,14617.5,133,0.263543095951,-5.10021667659e-18,0.00941699938071
3.60346451877,3,1.19348975147e-16,1.28189574901,1356.4904664,0.0227903583599,3730.0,-0.0227903583599,5586.25,1313.46194907,6573.75,134,0.299776736406,-9.11667411206e-18,0.00773873852053
3.46068500494,3,3.11232521237e-16,1.24146654778,1844.43420292,0.0285830530091,7711.25,-0.0285830530091,8521.66666667,909.904031875,9792.5,135,0.815490490615,7.19054592697e-18,0.00901936320024
