-1.000000 1501080968.494937 0.000788 0.348009 -0.221804 0.003978 0.999989 -0.002468 89.930620
-1.000000 1501080968.682327 0.000788 0.348012 -0.221804 0.003214 0.999993 -0.001698 89.930300
-1.000000 1501080968.883421 0.000788 0.348011 -0.221804 0.003980 0.999989 -0.002466 89.930618
-1.000000 1501080969.091788 -0.000288 0.346922 -0.221806 0.003987 0.999984 -0.003981 90.088783
-1.000000 1501080969.292789 0.001075 0.348010 -0.221804 0.002446 0.999997 -0.000935 89.842178
-1.000000 1501080969.493136 0.001385 0.348005 -0.221803 0.003210 0.999993 -0.001706 89.842412
-1.000000 1501080969.693790 0.000788 0.348011 -0.221804 0.003980 0.999989 -0.002466 89.930618
-1.000000 1501080969.900716 0.000788 0.348013 -0.221804 0.002447 0.999997 -0.000930 89.930050
-1.000000 1501080970.101605 -0.000602 0.348012 -0.221804 0.003974 0.999989 -0.002462 90.106363
-1.000000 1501080970.304031 0.000788 0.348011 -0.221804 0.003980 0.999989 -0.002466 89.930618
-1.000000 1501080970.506120 0.000788 0.348009 -0.221804 0.004747 0.999984 -0.003234 89.931003
-1.000000 1501080970.709818 -0.000314 0.348011 -0.221805 0.003975 0.999989 -0.002467 90.018490
-1.000000 1501080970.913976 0.000788 0.346908 -0.221805 0.002444 0.999994 -0.002467 89.930053
-1.000000 1501080971.115062 -0.000288 0.348024 -0.221805 0.004753 0.999984 -0.003215 90.089167
-1.000000 1501080971.315699 0.000788 0.348009 -0.221804 0.004747 0.999984 -0.003234 89.931003
-1.000000 1501080971.516244 0.012976 0.348007 -0.221687 0.004815 0.999983 -0.003227 88.894111
-1.000000 1501080971.721605 0.032513 0.348007 -0.221069 0.006531 0.999967 -0.004735 87.401294
-1.000000 1501080971.922541 0.061387 0.348009 -0.219177 0.004265 0.999988 -0.002405 85.027340
-1.000000 1501080972.124170 0.090762 0.360120 -0.215926 0.012009 0.999896 0.007939 82.662248
-1.000000 1501080972.326121 0.118930 0.368850 -0.211523 0.020279 0.999698 0.013847 80.041634
-1.000000 1501080972.527850 0.156148 0.379697 -0.203567 0.027437 0.999304 0.025260 76.020662
-1.000000 1501080972.728480 0.186180 0.388071 -0.194999 0.037828 0.998782 0.031686 72.276957
-1.000000 1501080972.929948 0.220773 0.399766 -0.182386 0.048936 0.997775 0.045284 67.756542
-1.000000 1501080973.134574 0.248777 0.420002 -0.167827 0.060936 0.995288 0.075422 63.441476
