Entropy,dLoss,AverageReturn,Perplexity,Iteration,MeanKLBefore,MeanKL,MaxReturn,LossAfter,StdReturn,MinReturn,NumTrajs,LossBefore,ExplainedVariance,AverageDiscountedReturn
1.47096319303,0.00964467139454,16593.125,4.35342631214,26,1.76873647779e-17,0.00812337024555,21787.5,-0.00964467139454,3293.66870156,11406.25,10,-8.27227175648e-16,0.82723477329,3479.4710838
1.4180975973,0.0087042792786,14935.625,4.12925745282,27,1.45182040795e-18,0.008413650865,22525.0,-0.0087042792786,5414.99585209,2518.75,10,4.15728562686e-16,0.654575622092,3259.56606194
1.41562999487,0.00696957360424,14404.375,4.11908064841,28,6.49555721429e-18,0.00937946581567,22231.25,-0.00696957360424,3962.61045785,9618.75,10,2.05688591159e-16,0.78385371998,3053.53240975
1.37384279865,0.00747283165662,16095.0,3.95050254991,29,-7.03203486165e-18,0.00975481864725,22737.5,-0.00747283165662,4606.35837729,8100.0,10,3.89221987973e-16,0.729314512194,3429.76485251
1.36280842195,0.00566085199848,18006.875,3.90715083609,30,-2.45380272672e-17,0.00854998517022,22481.25,-0.00566085199848,3346.77835995,11443.75,10,2.57838195239e-16,0.843127835001,3812.9920216
1.39850500836,0.010436537702,14930.0,4.04914200621,31,1.80814503394e-18,0.00851699445158,22412.5,-0.010436537702,5776.21118251,-600.0,10,-2.04658512359e-16,0.624592394883,3264.73894989
1.42377849232,0.0110561949005,17219.375,4.15278208812,32,-4.55620975229e-18,0.00713101926039,22356.25,-0.0110561949005,2552.66320793,13306.25,10,1.35647049149e-16,0.89486680014,3588.89708203
1.39812789392,0.00722028612114,13075.625,4.0476153042,33,-4.91026417198e-18,0.0056137823401,16662.5,-0.00722028612114,2570.82101733,8012.5,10,1.71151981476e-16,0.841655505802,2917.06157741
1.41543969264,0.0095864015323,15554.375,4.11829685275,34,-2.9158124256e-18,0.00695334631255,21437.5,-0.0095864015323,3203.71494567,10712.5,10,8.19344592173e-17,0.837318259697,3375.1600554
1.45568426832,0.00804421808203,15140.625,4.28741620519,35,-1.37644653139e-17,0.00849185014584,20000.0,-0.00804421808203,2981.98922963,10700.0,10,3.01536573488e-17,0.863365841311,3397.27341923
1.47282606396,0.00690514920815,13055.0,4.36154374201,36,6.57874678119e-18,0.0073638052603,16987.5,-0.00690514920815,2809.76922985,8206.25,10,-7.4118489124e-17,0.842858782303,3063.56670385
1.43203407977,0.016897708949,14338.75,4.18720764993,37,-1.71467310169e-17,0.00987553171943,21537.5,-0.016897708949,3525.15934924,9506.25,10,-2.44693154627e-16,0.743313082883,3180.23242568
1.42038029389,0.00618768518032,15563.75,4.13869406109,38,2.30205734936e-18,0.00548391735622,22862.5,-0.00618768518032,3711.9662916,10937.5,10,2.56461518688e-16,0.806332691765,3542.41822781
1.40221288817,0.00949184652542,13192.5,4.06418360712,39,-1.74740545891e-18,0.00674675241426,23387.5,-0.00949184652542,5956.97516572,4887.5,10,1.74549263932e-16,0.580206240293,3167.35240772
1.41295745867,0.00951893636347,14503.125,4.10808695334,40,1.35321272146e-17,0.00906607739262,20125.0,-0.00951893636347,5550.2317308,2218.75,10,5.74318370639e-17,0.637970972883,3275.2177384
1.38954427837,0.0032736075897,16819.375,4.01302081584,41,2.04979432405e-18,0.00528925182345,23231.25,-0.0032736075897,5196.27905483,8562.5,10,3.56814577884e-16,0.683793370385,3629.61405652
1.39260885811,0.00955564461989,13749.375,4.02533790183,42,7.65219044718e-18,0.00918774502349,19656.25,-0.00955564461989,4823.73643591,4706.25,10,-4.04476452331e-16,0.686568811232,3074.68335915
1.36584036312,0.0116442206454,17192.5,3.9190150643,43,-1.8277864e-17,0.00877737947564,23500.0,-0.0116442206454,5038.47757264,7500.0,10,-1.44617651188e-16,0.719109688214,3725.68481549
1.34749346977,0.00792796002249,13799.375,3.8477688844,44,5.63156292893e-18,0.00676940126739,17325.0,-0.00792796002249,2152.56469488,10818.75,10,5.89306381471e-17,0.901842782996,3266.43171137
1.38570505124,0.00653001371473,10560.625,3.9976434549,45,2.35039144482e-17,0.00810695800423,20118.75,-0.00653001371473,6762.95980992,-512.5,10,-3.32356364652e-16,0.265356819304,2452.93325725
1.40146834566,0.00553173833307,12176.25,4.06115877583,46,2.58729682251e-17,0.0071829174964,20087.5,-0.00553173833307,5392.40409048,5112.5,10,1.1067258221e-16,0.641561465583,2810.87885524
1.346035743,0.00755240065661,12966.25,3.84216397489,47,1.66193922454e-17,0.00721650620512,17250.0,-0.00755240065661,5041.67336432,-681.25,10,2.45753417616e-16,0.62923252826,2910.85872226
1.35766952058,0.00710706116954,12898.75,3.88712387563,48,-9.33547007409e-18,0.00674564066055,22525.0,-0.00710706116954,4838.13448681,4756.25,10,2.59330751318e-17,0.689041016672,2957.97116454
1.33523137085,0.00790875305896,14713.125,3.80087525644,49,3.56906898272e-18,0.00866627171936,23368.75,-0.00790875305896,5628.74836914,2381.25,10,-3.64452912294e-16,0.644902558376,3430.24066792
1.33062059639,0.014695437743,12550.0,3.78339061772,50,4.68160340758e-17,0.00850151741375,17225.0,-0.014695437743,5427.80673362,-1093.75,10,-2.63494781549e-16,0.652031579756,2894.34148861
1.34233899338,0.00962007544284,13739.375,3.82798667776,51,1.12447208461e-17,0.00732378047712,23118.75,-0.00962007544284,5388.75569038,3393.75,10,1.22929444402e-16,0.675355687559,2895.77366652
1.30764744491,0.00509556608188,11225.0,3.69746498229,52,-1.14667415876e-17,0.00995379789184,20431.25,-0.00509556608188,6817.78350162,-762.5,10,1.01363362148e-16,0.485647812826,2905.94864713
1.33443192778,0.00705645837577,14542.5,3.79783788732,53,-3.85077032476e-18,0.008120028563,20400.0,-0.00705645837577,6051.83649812,-618.75,10,-1.18549614569e-16,0.607563065858,3479.85573477
1.30836035436,0.00637182850077,13530.625,3.70010187984,54,1.99699730814e-17,0.00796023760354,17087.5,-0.00637182850077,2169.64939924,10950.0,10,-5.00327557162e-16,0.905762628935,3236.94727192
1.33316163518,0.00717126626126,15160.625,3.79301658482,55,1.72715350699e-17,0.00729490139601,19625.0,-0.00717126626126,2302.12206792,11443.75,10,1.19237952845e-17,0.905030988313,3536.02818382
1.36419767372,0.0120297664783,15135.625,3.91258262447,56,-3.24610806099e-17,0.00711576240417,17506.25,-0.0120297664783,1904.12596829,10987.5,10,2.74336109385e-17,0.928449679762,3401.59993241
1.37620214671,0.0088236393597,15717.5,3.95983416438,57,1.56518951754e-18,0.00989659665861,23193.75,-0.0088236393597,6521.7112162,-687.5,10,1.67998948086e-16,0.582543979807,3493.24451102
1.38648605669,0.0051526278464,14181.25,4.00076685577,58,1.80804794161e-18,0.00631930394028,19300.0,-0.0051526278464,3540.21869911,7693.75,10,-2.61357602227e-16,0.793380731007,3212.51321572
1.40900716516,0.0063849116478,17006.875,4.09189081492,59,-1.14615019554e-17,0.00864939208484,22781.25,-0.0063849116478,3630.48233064,10437.5,10,3.14281933811e-16,0.814637884169,3592.94168343
1.38900036672,0.0154103541206,13213.125,4.01083868054,60,1.55831362857e-17,0.00997823504682,19912.5,-0.0154103541206,3820.60455172,5168.75,10,3.36086714015e-16,0.62593847736,2794.5867179
1.36815220221,0.00904666254698,14391.875,3.92808567738,61,-5.38374383896e-18,0.00838146918144,22837.5,-0.00904666254698,5593.90645731,2387.5,10,6.96898094787e-16,0.634027237446,3365.97719544
1.36480068235,0.00802297474827,12671.25,3.91494265706,62,1.56314683336e-19,0.0095880899211,19912.5,-0.00802297474827,5155.23944643,2425.0,10,-5.34805533192e-16,0.652612670067,3124.03813508
1.35754619361,0.0096478168122,16511.25,3.886644518,63,4.99878497876e-17,0.00740006195023,21612.5,-0.0096478168122,2862.57614528,11431.25,10,-6.36202202031e-16,0.839097970727,3572.4756853
1.35216791565,0.00895325450205,16090.0,3.86579717512,64,5.4801603692e-18,0.00702589798614,22475.0,-0.00895325450205,3902.01990961,8518.75,10,-3.34854366457e-16,0.795055607156,3432.13211823
1.37986324815,0.00723649647993,13955.0,3.9743580895,65,4.75803428433e-18,0.00859729723667,22043.75,-0.00723649647993,3455.1046927,8250.0,10,2.85282908408e-16,0.792015883862,3213.1166977
1.36506672277,0.00621254792225,15637.5,3.9159843286,66,-6.78424658377e-18,0.00959656406861,22537.5,-0.00621254792225,4004.80278072,10187.5,10,-1.11510800593e-16,0.765615682541,3273.79219788
1.34897567128,0.00795316247021,13035.0,3.85347628197,67,7.57237693616e-18,0.00978610921643,20062.5,-0.00795316247021,3687.73007757,7681.25,10,1.67332814272e-16,0.771203152412,2989.1201873
1.32398602024,0.00855437149707,13523.125,3.75837250861,68,-8.89691082935e-18,0.00914438483661,17075.0,-0.00855437149707,2514.09005967,8356.25,10,1.68287606073e-16,0.880720785286,3233.27150951
1.35780350547,0.00686170841399,14530.625,3.88764472639,69,-1.42314540506e-18,0.00629906570432,20100.0,-0.00686170841399,3350.51354506,8281.25,10,2.09232631221e-16,0.828713911512,3466.70886712
1.34636538437,0.00929378690074,15455.625,3.84343071986,70,2.93591479844e-17,0.00887989996718,20475.0,-0.00929378690074,4216.95651692,9993.75,10,-5.81312775694e-17,0.766833844382,3528.11685615
1.35984205863,0.00598273292656,16559.375,3.89557798027,71,3.11521165782e-18,0.00784400417594,20406.25,-0.00598273292657,3013.20822847,11356.25,10,-1.64357416566e-16,0.862722305746,3785.83581976
1.35587379075,0.0107867412363,14683.125,3.88014991488,72,3.43354821206e-18,0.00877035994139,21812.5,-0.0107867412363,3439.7913386,8300.0,10,-6.27431440137e-16,0.79973944842,3244.41539739
1.34425843351,0.00870562294647,11596.25,3.83534132516,73,3.57331547845e-17,0.00716189352738,16875.0,-0.00870562294647,5147.87592726,-768.75,10,-1.42630351974e-16,0.611008526248,2837.26963889
1.35277486875,0.0101695500062,14087.5,3.86814424488,74,-1.43110101663e-17,0.00869830939262,19156.25,-0.0101695500062,2947.24580117,10581.25,10,-1.47037937381e-16,0.840798408079,3142.97000572
1.352392025,0.0100370429625,14677.5,3.86666363349,75,-2.79871302344e-17,0.00632461433683,20106.25,-0.0100370429625,3178.46415349,10075.0,10,1.64446234407e-16,0.828665436771,3088.76411033
1.33950054042,0.00912197260875,14693.125,3.81713652376,76,-3.1441473091e-17,0.0087205440903,19375.0,-0.00912197260875,2605.84446785,10762.5,10,-3.21331850017e-16,0.883690598059,3249.23810826
1.34520508579,0.00863199906165,14996.875,3.83897377886,77,-2.13534834796e-17,0.00698735383962,22381.25,-0.00863199906165,4755.67609054,4925.0,10,6.90897339339e-16,0.694963125599,3311.97771885
1.32590666198,0.0110333842301,15835.625,3.76559793222,78,-5.41019808399e-18,0.00759071101142,22162.5,-0.0110333842301,4518.13710401,7912.5,10,6.05637762163e-16,0.728198836169,3269.72421939
1.32476751955,0.00954948171023,15813.125,3.7613108221,79,-8.85332599853e-18,0.00706463358585,20487.5,-0.00954948171023,3234.79912678,10387.5,10,1.12987397216e-16,0.803760337382,3121.00416829
1.35026685387,0.00983070222692,16833.75,3.85845503699,80,-6.28033471289e-18,0.00649821699939,22125.0,-0.00983070222692,3150.19617445,11200.0,10,-1.77535763868e-16,0.807334221271,3259.91267908
1.32145304501,0.00929035808531,17475.625,3.74886469075,81,-8.20549822652e-19,0.00906428800248,21850.0,-0.00929035808531,3042.39632373,13287.5,10,-5.46540590562e-16,0.845806649579,3308.06456705
1.31218608056,0.0158342863611,16814.375,3.71428456879,82,-5.74880677979e-19,0.00913358022996,21300.0,-0.0158342863611,3463.12274409,11156.25,10,-3.94934085435e-16,0.698305886322,2896.98619174
1.29747544426,0.00943717657169,15771.875,3.66004500672,83,-1.1582380697e-17,0.00786455082119,18881.25,-0.00943717657169,1903.86582461,12181.25,10,-2.28397856183e-16,0.907872833281,2841.68757087
1.25363508298,0.0110394980701,16679.375,3.50305373209,84,-8.13696248796e-18,0.00866542585277,22218.75,-0.0110394980701,3607.24861607,11125.0,10,-8.16680056914e-16,0.804122811262,3078.21260931
1.26281911867,0.0125052269623,16186.875,3.53537409109,85,-7.27154890237e-18,0.00821567356015,21468.75,-0.0125052269623,3716.12875054,10856.25,10,1.16462395283e-16,0.809922969996,2981.20219814
1.26318396295,0.0117379092727,19086.875,3.53666418742,86,3.1850215865e-18,0.00949000097713,21775.0,-0.0117379092727,1777.77171359,16512.5,10,2.19380069666e-16,0.913286114588,3401.9756624
1.26598872782,0.010807495968,17450.0,3.54659762288,87,-1.68818472772e-18,0.00723097111095,22512.5,-0.010807495968,2756.47958228,13450.0,10,-1.24578125593e-16,0.84879975906,3343.22773764
1.27141801338,0.00994163884481,18590.625,3.56590548065,88,7.17817813046e-18,0.00734411557857,22575.0,-0.00994163884481,4078.99368143,9481.25,10,-3.00137692477e-16,0.786078172202,3465.8610723
1.2682779112,0.00911837382246,17759.375,3.55472573504,89,3.35640856303e-18,0.00764001903112,20212.5,-0.00911837382246,2556.9700239,13331.25,10,-1.47368922621e-16,0.901060360518,3642.72413378
1.2837335392,0.00737283027677,15835.625,3.61009301953,90,1.2273724912e-18,0.00689491319011,19618.75,-0.00737283027677,3368.47639195,7962.5,10,-3.07287528756e-16,0.826078085896,3414.13170789
1.28205897258,0.00712303608191,13905.0,3.60405273713,91,9.22962953986e-18,0.00732582010354,16456.25,-0.00712303608191,2674.0751906,7900.0,10,-6.16506845574e-17,0.847432315818,2891.39200468
1.27497452264,0.00884287687137,16579.375,3.57861023541,92,2.11562624777e-17,0.00686644959106,20250.0,-0.00884287687137,3440.38861586,11387.5,10,1.00708330564e-16,0.817645845599,3619.55423043
1.27941513302,0.00839394463064,15123.125,3.59453678479,93,-3.91180997744e-18,0.0075386616984,20781.25,-0.00839394463064,3246.24187764,11112.5,10,4.20985468708e-16,0.807299280821,3099.12960585
1.26435897254,0.00574032592776,14832.5,3.54082224416,94,1.50504973557e-17,0.00714763847385,20162.5,-0.00574032592776,3900.45349927,8512.5,10,-4.00304789316e-16,0.761764220391,3370.90827062
1.26670815755,0.00946126106803,15873.75,3.54915006868,95,-2.28468472374e-17,0.00800525603111,19625.0,-0.00946126106803,2550.29073098,10943.75,10,-2.25175433854e-16,0.891280372471,3448.77075379
1.24468015809,0.00310896759872,14892.5,3.47182418684,96,2.89698730666e-18,0.00898985176884,22600.0,-0.00310896759872,5869.58114455,-462.5,10,-1.02311215056e-16,0.611173797714,3407.44369675
1.27337349757,0.00865175251138,16762.5,3.57288537473,97,9.34951872705e-18,0.00655881121009,21856.25,-0.00865175251138,3145.75731144,12843.75,10,-2.76401124211e-16,0.84909309892,3598.24857485
1.26555324132,0.006119577447,18649.375,3.54505346374,98,3.94174821486e-18,0.00552593154226,22987.5,-0.006119577447,4132.17127587,11050.0,10,1.31672450721e-16,0.795913862675,3952.66990524
1.25004140666,0.00902265005341,19373.125,3.49048748388,99,2.50275903155e-18,0.00907189699795,22325.0,-0.00902265005341,3275.55583308,13400.0,10,-2.04380956603e-16,0.847175597784,3834.15715405
1.2475000844,0.00690206245011,18292.5,3.48162829216,100,-3.79318952623e-18,0.00780130732182,22575.0,-0.00690206245011,2553.11666155,14062.5,10,-1.85018667054e-16,0.894158586395,3723.62108748
1.2282338448,0.0123589931912,17345.625,3.41519244675,101,6.46738810062e-18,0.00712302174981,22362.5,-0.0123589931912,2586.95654015,13312.5,10,-4.03452271591e-16,0.843209516915,3396.09682151
1.21297141327,0.00894576422892,16542.5,3.36346406047,102,-1.39918316088e-17,0.00984147429204,21331.25,-0.00894576422892,3162.15511953,11375.0,10,-3.67015445812e-16,0.835286506244,3436.52523187
1.19888169572,0.0117297326417,16376.875,3.31640609708,103,3.12388926498e-18,0.00940922831333,22081.25,-0.0117297326417,2467.42060726,13762.5,10,-9.16627884706e-16,0.886465743103,3472.6664135
1.17255552152,0.0104570827735,17934.375,3.23023703994,104,-1.64074994696e-17,0.00649837864596,22975.0,-0.0104570827735,2677.81576394,14031.25,10,1.01252339846e-16,0.890152889606,3617.80807124
1.16603108516,0.00806951555726,17065.625,3.20923016747,105,-1.14530486091e-17,0.00762555339111,22150.0,-0.00806951555726,2920.69428015,12375.0,10,-1.68356995012e-16,0.865106479044,3333.04066942
1.18865573401,0.00676408960972,15865.625,3.28266546455,106,-6.50539092755e-18,0.0084183336107,22500.0,-0.00676408960972,3794.55844969,9993.75,10,3.45370954058e-16,0.798021454248,3287.57437645
1.21237815558,0.0089100207447,17701.25,3.36146925132,107,7.748838682e-18,0.009893541703,22193.75,-0.0089100207447,3422.18497454,10450.0,10,6.49169606959e-16,0.83832714986,3453.15298797
1.20787350363,0.00794782998382,16421.25,3.34636105645,108,-1.56084557148e-17,0.00662304743917,22043.75,-0.00794782998382,3896.81981717,10337.5,10,-1.0083739399e-16,0.786334390433,3343.8987643
1.22604544098,0.00869337279668,15674.375,3.40772679846,109,-5.92670359912e-18,0.00786454238751,19750.0,-0.00869337279668,2886.74428693,10768.75,10,-1.84215837029e-16,0.864273984438,3295.70767995
1.23065459328,0.00837484915514,17089.375,3.42346978328,110,-1.56722269869e-17,0.00667965079059,20212.5,-0.00837484915514,5241.27999783,1856.25,10,3.50597328946e-16,0.712814783723,3647.92812158
1.252988715,0.00996854780823,17159.375,3.50079020197,111,3.82658160783e-17,0.00933300512914,22462.5,-0.00996854780823,5784.21494916,2218.75,10,-5.4348192613e-17,0.627140403734,3543.87671469
1.25523762497,0.007739799401,14501.875,3.50867202339,112,-6.48209430864e-19,0.00856912472919,19756.25,-0.007739799401,3082.80266407,8475.0,10,-2.15605311382e-16,0.831242552707,3277.11824047
1.25520622282,0.00834498709989,13948.75,3.50856184527,113,-3.16654011131e-18,0.0082789135581,22112.5,-0.00834498709989,6947.60570269,2287.5,10,-2.81642070776e-16,0.508796623323,3055.6476643
1.2244528209,0.00969203906488,15103.125,3.40230390379,114,3.73893106046e-18,0.00713352787316,22468.75,-0.00969203906488,6298.30287781,-781.25,10,1.89637194836e-16,0.55193867061,3378.00160025
1.23770259482,0.00921706729186,14563.125,3.44768363301,115,-1.07896535867e-18,0.00696724670173,21993.75,-0.00921706729186,3824.90037656,8131.25,10,-6.56230625395e-16,0.758268929982,3151.35080477
1.21014037736,0.00716019929234,15063.75,3.3539554389,116,-3.77362848749e-18,0.00758577021127,21625.0,-0.00716019929234,4128.32328252,7450.0,10,-5.41255928965e-16,0.72122433382,2939.92248302
1.22203140729,0.00565170775522,15873.125,3.39407548501,117,2.2957088233e-18,0.0076039755634,22856.25,-0.00565170775522,6321.84768902,1937.5,10,-4.29545288227e-16,0.574017373376,3142.17229903
1.22678629509,0.00557049744974,16376.25,3.41025236227,118,1.64934307565e-17,0.00664202349487,21962.5,-0.00557049744974,3414.19120181,10681.25,10,8.55415738243e-16,0.814151710517,3188.16123047
1.22735806,0.00909138376105,16518.125,3.41220278245,119,1.22412580604e-17,0.00732965531387,23000.0,-0.00909138376105,4849.89968485,9887.5,10,-7.37743199863e-18,0.708614968113,3260.12573771
1.23426568348,0.00788656183273,16526.875,3.43585458934,120,3.99929180413e-18,0.00643411698796,20268.75,-0.00788656183273,2130.14826729,13787.5,10,5.88074033914e-16,0.884402227513,3140.45285921
1.21750298628,0.00660751034513,16356.25,3.3787404303,121,9.32699333021e-19,0.00629415597246,21412.5,-0.00660751034513,3162.59387212,10600.0,10,-9.8691055328e-16,0.833543747328,3161.78393538
1.213504723,0.00855487274916,15833.75,3.36525830699,122,5.91365625995e-18,0.00930244062587,19718.75,-0.00855487274916,1981.76491731,13318.75,10,5.57831558723e-16,0.89292668281,2972.90069743
1.20608474479,0.00934466469366,16653.125,3.34038057393,123,9.1472752286e-18,0.00711499436484,19968.75,-0.00934466469367,3295.83929229,10337.5,10,-4.8241410866e-16,0.825557452908,3214.77271244
1.20879940519,0.00831009706601,14383.125,3.34946089221,124,-1.52497198836e-17,0.0087886846715,19918.75,-0.00831009706601,4136.19130549,7456.25,10,-3.81494835722e-16,0.753020761869,3032.0054265
1.20060866442,0.00874957518377,16306.25,3.3221383749,125,4.90086255936e-18,0.00681325521471,18950.0,-0.00874957518377,1413.17738182,13100.0,10,2.92077473318e-16,0.936157409052,3121.1660634
1.22771998446,0.00862830870673,16483.125,3.4134379656,126,6.78444699265e-18,0.00749976223404,22981.25,-0.00862830870673,3887.95822259,10381.25,10,6.76125821997e-17,0.800733211325,3549.66403589
1.24639209786,0.00817413629582,16812.5,3.47777283117,127,-1.03077617861e-17,0.00875614726351,21900.0,-0.00817413629582,4478.47543116,5237.5,10,-5.58775248294e-17,0.741453776504,3468.98431589
1.24926335528,0.00751396415617,16709.375,3.48777276154,128,2.23260109923e-18,0.00682873469224,22437.5,-0.00751396415617,4163.95456005,10900.0,10,-3.92358368018e-16,0.763559490512,3399.42217434
1.25335749,0.00814648296193,17181.25,3.50208144393,129,2.69705099967e-18,0.00968213657254,22431.25,-0.00814648296193,4218.93981054,10618.75,10,2.15472084619e-16,0.752949240759,3405.43460012
1.27498117067,0.0106612898293,16125.0,3.57863402619,130,-1.18905842145e-17,0.00942437818556,22943.75,-0.0106612898293,3581.72989804,10575.0,10,-1.48858703142e-16,0.810349779612,3305.62264676
1.26812935204,0.0106425931713,18148.75,3.55419768719,131,1.42981736752e-17,0.00896807344587,22306.25,-0.0106425931713,2679.90467414,13437.5,10,1.91580085129e-16,0.874968325279,3461.71460322
1.26312461749,0.0110679653022,17058.75,3.53645430868,132,-1.15240639621e-17,0.00906445074763,21250.0,-0.0110679653022,2941.07521793,10343.75,10,6.19022194615e-16,0.85212269066,3340.24472449
1.21378456995,0.00739917202715,16716.25,3.36620019605,133,3.02040412686e-17,0.00775480684576,20381.25,-0.00739917202715,2435.11453786,13062.5,10,6.28830321148e-17,0.881198289886,3127.71788202
1.23537313722,0.0107542138132,17610.625,3.4396617471,134,-3.30345812006e-18,0.00902258575069,22881.25,-0.0107542138132,3307.60729465,12918.75,10,-8.03801469829e-17,0.840783093829,3432.85643759
1.22027372892,0.00933456841307,16203.75,3.38811503177,135,2.84997220505e-18,0.00978311985402,22668.75,-0.00933456841307,3553.57126705,11062.5,10,-5.0986923017e-16,0.798748098082,3085.31534902
1.24575239303,0.00907865156916,17388.75,3.47554879452,136,1.13324793501e-17,0.0072233454364,21925.0,-0.00907865156915,2133.48270148,13893.75,10,5.00954833171e-16,0.911247603202,3537.77300095
1.2307169873,0.00237388631812,15817.5,3.42368339401,137,1.2179746692e-17,0.00657105917356,20006.25,-0.00237388631812,2826.97635514,11062.5,10,-3.4942049254e-16,0.83824024955,3259.58015421
