-1.000000 1501081820.465297 0.265969 -0.504207 0.011103 0.418729 0.885714 -0.200442 66.205196
-1.000000 1501081820.675039 0.266754 -0.503055 0.011162 0.419642 0.885719 -0.198500 66.168401
-1.000000 1501081820.875747 0.266019 -0.503782 0.010994 0.418060 0.886277 -0.199345 66.208770
-1.000000 1501081821.076366 0.266019 -0.503782 0.010994 0.418060 0.886277 -0.199345 66.208770
-1.000000 1501081821.279294 0.266804 -0.502630 0.011053 0.418972 0.886282 -0.197402 66.171966
-1.000000 1501081821.483494 0.266764 -0.503782 0.011402 0.418649 0.886025 -0.199232 66.130912
-1.000000 1501081821.687389 0.266811 -0.505480 0.012268 0.421325 0.883769 -0.203562 66.029639
-1.000000 1501081821.888451 0.266863 -0.502932 0.011183 0.417307 0.887148 -0.197036 66.138271
-1.000000 1501081822.089198 0.266069 -0.503357 0.010884 0.417391 0.886839 -0.198247 66.212446
-1.000000 1501081822.293148 0.265856 -0.504329 0.011081 0.421055 0.884278 -0.201904 66.236007
-1.000000 1501081822.494692 0.266009 -0.503055 0.010754 0.419053 0.885972 -0.198614 66.246231
-1.000000 1501081822.699790 0.266069 -0.503357 0.010884 0.417391 0.886839 -0.198247 66.212446
-1.000000 1501081822.901982 0.266163 -0.503903 0.011398 0.420389 0.884858 -0.200746 66.151527
-1.000000 1501081823.102624 0.267009 -0.503053 0.011588 0.419643 0.885733 -0.198434 66.080626
-1.000000 1501081823.305658 0.265959 -0.503480 0.010863 0.419721 0.885409 -0.199711 66.242720
-1.000000 1501081823.507998 0.266009 -0.503055 0.010754 0.419053 0.885972 -0.198614 66.246231
-1.000000 1501081823.713594 0.266019 -0.503782 0.010994 0.418060 0.886277 -0.199345 66.208770
-1.000000 1501081823.917794 0.265959 -0.503480 0.010863 0.419721 0.885409 -0.199711 66.242720
-1.000000 1501081824.119176 0.266958 -0.503478 0.011698 0.420313 0.885169 -0.199533 66.077158
-1.000000 1501081824.319939 0.265959 -0.503480 0.010863 0.419721 0.885409 -0.199711 66.242720
-1.000000 1501081824.520461 0.266059 -0.502630 0.010645 0.418384 0.886534 -0.197517 66.249846
-1.000000 1501081824.721197 0.266059 -0.502630 0.010645 0.418384 0.886534 -0.197517 66.249846
-1.000000 1501081824.924382 0.266704 -0.503480 0.011271 0.420311 0.885155 -0.199597 66.164939
-1.000000 1501081825.125485 0.266754 -0.503055 0.011162 0.419642 0.885719 -0.198500 66.168401
-1.000000 1501081825.329393 0.265969 -0.504207 0.011103 0.418729 0.885714 -0.200442 66.205196
-1.000000 1501081825.533296 0.266804 -0.502630 0.011053 0.418972 0.886282 -0.197402 66.171966
-1.000000 1501081825.736685 0.266108 -0.502205 0.010536 0.417714 0.887093 -0.196420 66.253563
-1.000000 1501081825.937626 0.266059 -0.502630 0.010645 0.418384 0.886534 -0.197517 66.249846
-1.000000 1501081826.138365 0.266009 -0.503055 0.010754 0.419053 0.885972 -0.198614 66.246231
-1.000000 1501081826.344748 0.266059 -0.502630 0.010645 0.418384 0.886534 -0.197517 66.249846
-1.000000 1501081826.545338 0.266019 -0.503782 0.010994 0.418060 0.886277 -0.199345 66.208770
-1.000000 1501081826.746039 0.266804 -0.502630 0.011053 0.418972 0.886282 -0.197402 66.171966
-1.000000 1501081826.949269 0.266009 -0.503055 0.010754 0.419053 0.885972 -0.198614 66.246231
-1.000000 1501081827.148266 0.266009 -0.503055 0.010754 0.419053 0.885972 -0.198614 66.246231
-1.000000 1501081827.350692 0.266009 -0.503055 0.010754 0.419053 0.885972 -0.198614 66.246231
-1.000000 1501081827.556623 0.266754 -0.503055 0.011162 0.419642 0.885719 -0.198500 66.168401
-1.000000 1501081827.756708 0.266009 -0.503055 0.010754 0.419053 0.885972 -0.198614 66.246231
-1.000000 1501081827.959386 0.266108 -0.502205 0.010536 0.417714 0.887093 -0.196420 66.253563
-1.000000 1501081828.161759 0.266069 -0.503357 0.010884 0.417391 0.886839 -0.198247 66.212446
-1.000000 1501081828.362652 0.266324 -0.503355 0.011310 0.417390 0.886854 -0.198180 66.124679
-1.000000 1501081828.565771 0.266019 -0.503782 0.010994 0.418060 0.886277 -0.199345 66.208770
-1.000000 1501081828.766472 0.266754 -0.503055 0.011162 0.419642 0.885719 -0.198500 66.168401
-1.000000 1501081828.971170 0.266754 -0.503055 0.011162 0.419642 0.885719 -0.198500 66.168401
-1.000000 1501081829.172158 0.266069 -0.503357 0.010884 0.417391 0.886839 -0.198247 66.212446
-1.000000 1501081829.374670 0.266274 -0.503780 0.011419 0.418059 0.886292 -0.199279 66.120996
-1.000000 1501081829.576083 0.266754 -0.503055 0.011162 0.419642 0.885719 -0.198500 66.168401
-1.000000 1501081829.776689 0.266754 -0.503055 0.011162 0.419642 0.885719 -0.198500 66.168401
-1.000000 1501081829.977343 0.266019 -0.503782 0.010994 0.418060 0.886277 -0.199345 66.208770
-1.000000 1501081830.182918 0.267018 -0.503780 0.011828 0.418649 0.886039 -0.199166 66.043137
-1.000000 1501081830.383322 0.266009 -0.503055 0.010754 0.419053 0.885972 -0.198614 66.246231
-1.000000 1501081830.585668 0.266059 -0.502630 0.010645 0.418384 0.886534 -0.197517 66.249846
-1.000000 1501081830.787705 0.266009 -0.503055 0.010754 0.419053 0.885972 -0.198614 66.246231
-1.000000 1501081830.996400 0.266108 -0.502205 0.010536 0.417714 0.887093 -0.196420 66.253563
-1.000000 1501081831.203628 0.266009 -0.503055 0.010754 0.419053 0.885972 -0.198614 66.246231
-1.000000 1501081831.414472 0.266265 -0.503053 0.011180 0.419054 0.885987 -0.198548 66.158458
-1.000000 1501081831.616128 0.266804 -0.502630 0.011053 0.418972 0.886282 -0.197402 66.171966
-1.000000 1501081831.820792 0.266853 -0.502205 0.010944 0.418301 0.886842 -0.196304 66.175634
-1.000000 1501081832.022681 0.266009 -0.503055 0.010754 0.419053 0.885972 -0.198614 66.246231
