-1.000000 1501075006.810148 0.003059 0.346913 -0.221799 0.003076 0.999991 -0.003076 89.684197
-1.000000 1501075007.017910 0.003864 0.344924 -0.221790 0.002457 0.999983 -0.005243 89.437945
-1.000000 1501075007.218426 0.003576 0.346910 -0.221795 0.003076 0.999991 -0.003084 89.526026
-1.000000 1501075007.419087 0.002501 0.346916 -0.221801 0.003845 0.999985 -0.003845 89.684502
-1.000000 1501075007.619747 0.003576 0.346910 -0.221795 0.003076 0.999991 -0.003084 89.526026
-1.000000 1501075007.825314 0.003576 0.346910 -0.221795 0.003076 0.999991 -0.003084 89.526026
-1.000000 1501075008.027562 0.003576 0.348012 -0.221794 0.003847 0.999990 -0.002315 89.526329
-1.000000 1501075008.230831 0.002501 0.346916 -0.221801 0.003845 0.999985 -0.003845 89.684502
-1.000000 1501075008.431549 0.003576 0.344922 -0.221792 0.003226 0.999977 -0.006011 89.526088
-1.000000 1501075008.632881 0.003576 0.346903 -0.221795 0.005383 0.999971 -0.005398 89.527147
-1.000000 1501075008.833367 0.003576 0.346910 -0.221795 0.003076 0.999991 -0.003084 89.526026
-1.000000 1501075009.037489 0.003576 0.346907 -0.221795 0.004616 0.999979 -0.004624 89.526704
-1.000000 1501075009.241485 0.003576 0.346908 -0.221795 0.003845 0.999985 -0.003855 89.526331
-1.000000 1501075009.443808 0.003576 0.346910 -0.221795 0.003076 0.999991 -0.003084 89.526026
-1.000000 1501075009.642663 0.003576 0.346910 -0.221795 0.003076 0.999991 -0.003084 89.526026
-1.000000 1501075009.843616 0.003576 0.346910 -0.221795 0.003076 0.999991 -0.003084 89.526026
-1.000000 1501075010.044191 0.003576 0.346910 -0.221795 0.003076 0.999991 -0.003084 89.526026
-1.000000 1501075010.253436 0.003864 0.346911 -0.221793 0.002307 0.999995 -0.002317 89.437898
-1.000000 1501075010.454408 0.003576 0.349114 -0.221792 0.004618 0.999988 -0.001546 89.526701
-1.000000 1501075010.658111 0.003576 0.356830 -0.221727 0.009246 0.999947 0.004607 89.530359
-1.000000 1501075010.861747 0.003575 0.368943 -0.221458 0.019262 0.999748 0.011522 89.546656
-1.000000 1501075011.062710 0.003861 0.383257 -0.220873 0.028546 0.999344 0.022276 89.484071
-1.000000 1501075011.263891 0.003571 0.401973 -0.219683 0.035603 0.998511 0.041341 89.598070
-1.000000 1501075011.464548 0.003853 0.416306 -0.218434 0.029566 0.997280 0.067517 89.488265
-1.000000 1501075011.665151 0.003556 0.433892 -0.216512 0.018151 0.994473 0.103413 89.546472
-1.000000 1501075011.868891 0.003561 0.453504 -0.213847 -0.012127 0.986949 0.160578 89.609221
-1.000000 1501075012.069904 0.004582 0.473374 -0.210574 -0.035901 0.976703 0.211573 89.524393
-1.000000 1501075012.274613 0.004530 0.494041 -0.206566 -0.058874 0.963227 0.262161 89.656734
-1.000000 1501075012.472770 0.004722 0.517916 -0.201143 -0.084573 0.943890 0.319248 89.798628
-1.000000 1501075012.676045 0.004408 0.530694 -0.197890 -0.102138 0.930281 0.352343 90.077692
-1.000000 1501075012.879238 0.004359 0.540333 -0.195269 -0.120144 0.916535 0.381484 90.319229
-1.000000 1501075013.079836 0.006390 0.561536 -0.188973 -0.132867 0.897565 0.420384 90.348798
-1.000000 1501075013.282956 0.015766 0.572050 -0.185441 -0.138210 0.888681 0.437200 89.674143
-1.000000 1501075013.483759 0.030211 0.585609 -0.180325 -0.134611 0.882967 0.449722 88.444780
-1.000000 1501075013.684371 0.052711 0.605405 -0.171621 -0.131513 0.872441 0.470692 86.518608
-1.000000 1501075013.885423 0.064245 0.617174 -0.165929 -0.138212 0.860309 0.490679 85.597088
-1.000000 1501075014.088396 0.073526 0.636092 -0.156904 -0.160422 0.831815 0.531365 85.107088
-1.000000 1501075014.288993 0.077408 0.643881 -0.152924 -0.161876 0.823626 0.543541 84.664592
-1.000000 1501075014.489820 0.087112 0.651254 -0.148008 -0.155054 0.817491 0.554677 83.078208
-1.000000 1501075014.690822 0.105746 0.665249 -0.137215 -0.143398 0.802655 0.578949 80.069533
-1.000000 1501075014.894003 0.117574 0.679764 -0.126137 -0.149557 0.775083 0.613905 78.341345
-1.000000 1501075015.094593 0.123833 0.700608 -0.111917 -0.152411 0.742442 0.652343 77.381326
-1.000000 1501075015.297209 0.128420 0.719539 -0.097942 -0.158496 0.706460 0.689778 76.729311
-1.000000 1501075015.500624 0.132298 0.725735 -0.091740 -0.166475 0.684857 0.709406 76.254529
-1.000000 1501075015.699257 0.136695 0.735779 -0.082057 -0.172072 0.656279 0.734636 75.656300
-1.000000 1501075015.907344 0.147227 0.745926 -0.068842 -0.156753 0.636992 0.754764 73.780801
-1.000000 1501075016.110936 0.155263 0.754005 -0.057422 -0.145040 0.618511 0.772274 72.364795
-1.000000 1501075016.313989 0.160549 0.767881 -0.039688 -0.147122 0.568583 0.809363 71.543542
-1.000000 1501075016.515402 0.161802 0.777747 -0.027273 -0.151555 0.530914 0.833764 71.428818
-1.000000 1501075016.716045 0.165674 0.785960 -0.014344 -0.141580 0.503696 0.852201 70.694205
-1.000000 1501075016.917346 0.172383 0.795182 0.002836 -0.123001 0.473125 0.872367 69.423636
-1.000000 1501075017.118691 0.176847 0.800617 0.014657 -0.110173 0.451326 0.885532 68.593248
-1.000000 1501075017.323936 0.181223 0.806069 0.026384 -0.094710 0.432529 0.896632 67.762061
-1.000000 1501075017.524623 0.186944 0.808946 0.038561 -0.080503 0.409016 0.908969 66.760720
