32150 1501081795 -3 -2 9 0 4 0
32160 1501081796 -3 -2 9 0 4 0
32170 1501081796 -3 -2 9 0 4 0
32180 1501081796 -3 -2 9 0 4 0
32190 1501081796 -3 -2 9 0 4 0
32200 1501081796 -3 -2 9 0 4 0
32210 1501081797 -3 -2 9 0 4 0
32220 1501081797 -3 -2 9 0 4 0
32230 1501081797 -3 -2 9 0 4 0
32240 1501081797 -3 -2 9 0 4 0
32250 1501081797 -3 -2 9 0 4 0
32260 1501081798 -3 -2 9 0 4 0
32270 1501081798 -3 -2 9 0 4 0
32280 1501081798 -3 -2 9 0 4 0
32290 1501081798 -3 -2 9 0 4 0
32300 1501081798 -3 -2 9 0 4 0
32310 1501081799 -3 -2 9 0 4 0
32320 1501081799 -3 -2 9 0 4 0
32330 1501081799 -3 -2 9 0 4 0
32340 1501081799 -3 -2 9 0 4 0
32350 1501081799 -3 -2 9 0 4 0
32360 1501081800 -3 -2 9 0 4 0
32370 1501081800 -3 -2 9 0 4 0
32380 1501081800 -3 -2 9 0 4 0
32390 1501081800 -3 -2 8 0 4 0
32400 1501081800 -3 -2 8 0 4 0
32410 1501081801 -3 -2 8 0 4 0
32420 1501081801 -2 -1 7 0 4 0
32430 1501081801 -2 -1 7 0 4 0
32440 1501081801 -2 0 5 0 4 0
32450 1501081801 -1 0 4 0 4 0
32460 1501081802 0 0 1 -1 4 0
32470 1501081802 0 2 -2 -3 4 0
32480 1501081802 1 2 -4 -4 5 0
32490 1501081802 2 4 -9 -7 5 0
32500 1501081802 3 4 -12 -8 5 -1
32510 1501081803 4 7 -19 -11 6 -2
32520 1501081803 6 9 -29 -15 6 -3
32530 1501081803 7 11 -34 -18 6 -3
32540 1501081803 10 15 -46 -22 6 -5
32550 1501081803 11 16 -52 -24 6 -5
32560 1501081804 13 20 -62 -28 7 -6
32570 1501081804 15 22 -70 -30 7 -7
32580 1501081804 15 22 -72 -31 8 -7
32590 1501081804 14 22 -72 -30 8 -6
32600 1501081804 13 21 -70 -29 8 -6
32610 1501081805 11 18 -61 -26 8 -5
32620 1501081805 9 16 -55 -24 8 -4
32630 1501081805 6 11 -39 -18 8 -2
32640 1501081805 2 6 -21 -12 7 -1
32650 1501081805 0 3 -13 -9 6 0
32660 1501081806 -2 0 0 -4 6 0
32670 1501081806 -3 -2 4 -2 6 1
32680 1501081806 -5 -4 6 0 6 1
32690 1501081806 -5 -4 1 0 8 1
32700 1501081806 -5 -4 -3 -1 9 1
32710 1501081807 -4 -4 -14 -3 11 0
32720 1501081807 -3 -3 -19 -4 13 -1
32730 1501081807 -2 -3 -27 -6 16 -3
32740 1501081807 -2 -4 -31 -7 18 -7
32750 1501081807 -3 -4 -32 -7 19 -8
32760 1501081808 -4 -5 -30 -6 21 -10
2 1501081808 -5 -6 -29 -6 22 -11
12 1501081808 -7 -6 -26 -3 22 -11
22 1501081808 -8 -5 -25 -1 21 -10
32 1501081808 -8 -5 -24 -1 20 -9
42 1501081809 -7 -3 -23 0 18 -7
52 1501081809 -6 -3 -23 0 16 -6
62 1501081809 -4 -2 -18 0 13 -4
72 1501081809 -2 -1 -11 0 9 -2
82 1501081809 -1 -1 -6 0 7 -1
92 1501081810 -1 -1 4 0 4 0
102 1501081810 -1 -1 8 0 3 0
