13076 1501079441 -4 -2 8 0 5 1
13086 1501079442 -4 -2 8 0 5 1
13096 1501079442 -4 -2 8 0 5 1
13106 1501079442 -4 -2 8 0 5 1
13116 1501079442 -4 -2 8 0 5 1
13126 1501079442 -4 -2 8 0 5 1
13136 1501079443 -4 -2 8 0 5 1
13146 1501079443 -4 -2 8 0 5 1
13156 1501079443 -4 -2 8 0 5 1
13166 1501079443 -4 -2 8 0 5 1
13176 1501079443 -4 -2 8 0 5 1
13186 1501079444 -4 -2 8 0 5 1
13196 1501079444 -4 -2 8 0 5 1
13206 1501079444 -4 -2 8 0 5 1
13216 1501079444 -4 -2 8 0 5 1
13226 1501079444 -4 -2 8 0 5 1
13236 1501079445 -4 -2 8 0 5 1
13246 1501079445 -4 -2 8 0 5 1
13256 1501079445 -4 -2 8 0 5 1
13266 1501079445 -4 -2 8 0 5 1
13276 1501079445 -4 -2 8 0 5 1
13286 1501079446 -4 -2 8 0 5 1
13296 1501079446 -4 -2 8 0 5 1
13306 1501079446 -4 -2 8 0 5 1
13316 1501079446 -4 -2 8 0 5 1
13326 1501079446 -4 -2 8 0 5 1
13336 1501079447 -4 -2 8 0 5 1
13346 1501079447 -4 -2 8 0 5 1
13356 1501079447 -4 -2 8 0 5 1
13366 1501079447 -4 -2 8 0 5 1
13376 1501079447 -4 -2 8 0 5 1
13386 1501079448 -4 -2 8 0 5 1
13396 1501079448 -4 -2 8 0 5 1
13406 1501079448 -4 -2 8 0 5 1
13416 1501079448 -4 -2 8 0 5 1
13426 1501079448 -4 -2 8 0 5 1
13436 1501079449 -4 -2 8 0 5 1
13446 1501079449 -4 -2 8 0 5 1
13456 1501079449 -4 -2 8 0 5 1
13466 1501079449 -4 -2 8 0 5 1
13476 1501079449 -4 -2 8 0 5 1
13486 1501079450 -4 -2 8 0 5 1
13496 1501079450 -4 -2 8 0 5 1
13506 1501079450 -4 -2 8 0 5 1
13516 1501079450 -4 -2 8 0 5 1
13526 1501079450 -4 -2 8 0 5 1
13536 1501079451 -4 -2 8 0 5 1
13546 1501079451 -4 -2 8 0 5 1
13556 1501079451 -4 -2 8 0 5 1
13566 1501079451 -4 -2 8 0 5 1
13576 1501079451 -4 -2 8 0 5 1
13586 1501079452 -4 -2 8 0 5 1
13596 1501079452 -5 -2 9 0 5 1
13606 1501079452 -5 -2 9 0 5 1
13616 1501079452 -6 -3 11 0 6 1
13626 1501079452 -7 -3 12 -1 6 1
13636 1501079453 -8 -4 14 -1 6 1
13646 1501079453 -9 -6 17 -2 7 1
13656 1501079453 -9 -6 19 -3 7 1
13666 1501079453 -8 -7 22 -3 6 1
13676 1501079453 -8 -7 23 -3 6 1
13686 1501079454 -5 -8 24 -3 4 1
13696 1501079454 -2 -8 25 -4 2 1
13706 1501079454 -1 -8 25 -4 1 1
13716 1501079454 1 -8 25 -5 0 1
13726 1501079454 3 -8 25 -5 -1 1
13736 1501079455 4 -8 24 -5 -1 1
13746 1501079455 4 -8 22 -5 -2 1
13756 1501079455 4 -8 21 -4 -2 1
13766 1501079455 2 -7 18 -3 -1 0
13776 1501079455 1 -6 17 -1 -1 0
13786 1501079456 0 -4 15 0 0 -1
13796 1501079456 -1 -4 14 2 0 -2
13806 1501079456 -2 -3 15 4 -1 -5
13816 1501079456 -2 -4 18 4 -1 -7
13826 1501079456 -1 -5 20 4 -2 -8
13836 1501079457 -1 -7 25 2 -2 -9
13846 1501079457 0 -8 28 1 -2 -10
13856 1501079457 0 -9 31 0 -2 -10
13866 1501079457 0 -9 31 -2 -1 -10
13876 1501079457 0 -9 29 -3 0 -10
13886 1501079458 -2 -7 24 -4 3 -9
13896 1501079458 -3 -6 21 -5 5 -9
13906 1501079458 -6 -4 14 -6 8 -8
13916 1501079458 -7 -3 10 -7 9 -7
13926 1501079458 -8 -2 4 -7 11 -5
13936 1501079459 -8 -1 0 -6 10 -3
13946 1501079459 -7 -1 -1 -5 9 -2
13956 1501079459 -4 -1 -5 -2 6 0
13966 1501079459 -1 -1 -7 -1 4 0
13976 1501079459 2 0 -11 0 2 1
13986 1501079460 6 0 -18 1 1 1
13996 1501079460 7 1 -23 0 1 0
14006 1501079460 10 3 -34 -2 2 0
14016 1501079460 10 3 -40 -3 3 -1
14026 1501079460 12 4 -52 -8 4 -2
14036 1501079461 12 4 -58 -10 5 -3
14046 1501079461 13 4 -68 -13 6 -4
14056 1501079461 14 4 -75 -15 6 -4
14066 1501079461 14 3 -77 -15 5 -4
