5928 1501079955 -3 -1 9 0 4 0
5938 1501079955 -3 -1 9 0 4 0
5948 1501079956 -3 -1 9 0 4 0
5958 1501079956 -3 -1 9 0 4 0
5968 1501079956 -3 -1 9 0 4 0
5978 1501079956 -3 -1 9 0 4 0
5988 1501079956 -3 -1 9 0 4 0
5998 1501079957 -3 -1 9 0 4 0
6008 1501079957 -3 -1 9 0 4 0
6018 1501079957 -3 -1 9 0 4 0
6028 1501079957 -3 -1 9 0 4 0
6038 1501079957 -3 -1 9 0 4 0
6048 1501079958 -3 -1 9 0 4 0
6058 1501079958 -3 -1 9 0 4 0
6068 1501079958 -3 -1 9 0 4 0
6078 1501079958 -3 -1 9 0 4 0
6088 1501079958 -3 -1 9 0 4 0
6098 1501079959 -3 -1 9 0 4 0
6108 1501079959 -3 -1 9 0 4 0
6118 1501079959 -3 -1 9 0 4 0
6128 1501079959 -3 -1 9 0 4 0
6138 1501079959 -3 -2 10 0 3 0
6148 1501079960 -3 -2 11 0 3 0
6158 1501079960 -3 -3 14 0 2 0
6168 1501079960 -3 -4 15 0 2 -1
6178 1501079960 -3 -5 18 0 0 -2
6188 1501079960 -3 -6 19 0 0 -2
6198 1501079961 -3 -8 22 0 -1 -3
6208 1501079961 -2 -9 24 0 -2 -5
6218 1501079961 -2 -10 25 0 -3 -5
6228 1501079961 -1 -10 26 0 -4 -6
6238 1501079961 -1 -10 26 0 -5 -6
6248 1501079962 0 -10 26 1 -6 -7
6258 1501079962 0 -9 26 2 -6 -7
6268 1501079962 0 -9 27 2 -6 -7
6278 1501079962 0 -8 28 3 -6 -8
6288 1501079962 0 -8 29 3 -6 -8
6298 1501079963 0 -8 31 4 -6 -8
6308 1501079963 0 -9 32 4 -7 -9
6318 1501079963 0 -9 35 4 -7 -9
6328 1501079963 0 -9 37 5 -7 -9
6338 1501079963 0 -9 38 6 -7 -9
6348 1501079964 -1 -8 39 6 -6 -9
6358 1501079964 -1 -7 38 7 -6 -8
6368 1501079964 -2 -6 36 7 -4 -7
6378 1501079964 -3 -4 32 6 -1 -5
6388 1501079964 -4 -3 29 5 0 -5
6398 1501079965 -4 -2 23 3 2 -3
6408 1501079965 -5 -2 20 2 4 -2
6418 1501079965 -5 -1 13 0 5 -1
6428 1501079965 -6 0 7 -1 6 0
6438 1501079965 -6 0 5 -1 6 0
6448 1501079966 -5 0 2 -1 6 0
6458 1501079966 -5 0 1 -1 6 0
6468 1501079966 -4 1 0 -1 5 0
6478 1501079966 -3 1 0 -1 4 0
6488 1501079966 -1 1 -1 -1 3 0
6498 1501079967 1 2 -5 -3 2 0
6508 1501079967 2 2 -7 -4 2 -1
6518 1501079967 5 3 -14 -7 1 -2
6528 1501079967 6 3 -18 -9 1 -3
6538 1501079967 8 5 -26 -11 0 -4
6548 1501079968 9 8 -34 -12 0 -4
6558 1501079968 10 9 -38 -13 0 -4
6568 1501079968 10 11 -44 -12 1 -4
6578 1501079968 10 12 -45 -12 1 -4
6588 1501079968 10 13 -46 -11 2 -3
6598 1501079969 9 13 -42 -9 2 -3
6608 1501079969 8 12 -39 -8 2 -2
6618 1501079969 6 9 -28 -6 2 -2
6628 1501079969 5 7 -22 -5 2 -1
6638 1501079969 2 3 -9 -3 2 0
6648 1501079970 1 1 -3 -2 2 0
6658 1501079970 -1 0 6 0 3 0
6668 1501079970 -2 -2 11 0 3 0
6678 1501079970 -2 -2 11 0 4 0
6688 1501079970 -2 -1 7 0 5 0
6698 1501079971 -2 -1 4 0 5 0
6708 1501079971 -1 -1 -2 -3 7 -1
6718 1501079971 -2 -1 -8 -6 9 -2
6728 1501079971 -2 -2 -10 -7 9 -2
6738 1501079971 -4 -4 -13 -9 11 -3
6748 1501079972 -5 -5 -13 -10 11 -3
6758 1501079972 -7 -6 -14 -11 12 -2
6768 1501079972 -8 -6 -15 -11 13 -1
6778 1501079972 -8 -5 -16 -10 13 -1
6788 1501079972 -7 -2 -19 -8 14 0
6798 1501079973 -6 0 -20 -8 14 0
6808 1501079973 -5 2 -23 -6 14 1
6818 1501079973 -4 3 -23 -5 14 1
6828 1501079973 -5 5 -22 -4 15 2
6838 1501079973 -7 6 -19 -2 15 3
6848 1501079974 -8 6 -16 -1 15 3
6858 1501079974 -11 5 -9 0 15 4
6868 1501079974 -12 4 -6 0 15 4
6878 1501079974 -13 2 0 1 13 5
6888 1501079974 -11 0 6 1 10 4
