9445 1501076438 0 0 0 0 0 0
9455 1501076438 0 0 0 0 0 0
9465 1501076439 0 0 0 0 0 0
9475 1501076439 0 0 0 0 0 0
9485 1501076439 0 0 0 0 0 0
9495 1501076439 0 0 0 0 0 0
9505 1501076439 0 0 0 0 0 0
9515 1501076440 0 0 0 0 0 0
9525 1501076440 0 0 0 0 0 0
9535 1501076440 0 0 0 0 0 0
9545 1501076440 0 0 0 0 0 0
9555 1501076440 0 0 0 0 0 0
9565 1501076441 0 0 0 0 0 0
9575 1501076441 0 0 0 0 0 0
9585 1501076441 0 0 0 0 0 0
9595 1501076441 0 0 0 0 0 0
9605 1501076441 0 0 0 0 0 0
9615 1501076442 0 0 0 0 0 0
9625 1501076442 0 0 0 0 0 0
9635 1501076442 0 0 0 0 0 0
9645 1501076442 0 0 0 0 0 0
9655 1501076442 0 0 0 0 0 0
9665 1501076443 0 0 0 0 0 0
9675 1501076443 0 0 0 0 0 0
9685 1501076443 0 0 0 0 0 0
9695 1501076443 0 0 0 0 0 0
9705 1501076443 0 0 0 0 0 0
