13076.000000 1501079441.828282 -4.551941 -2.035767 8.689819 -0.107422 5.132080 1.044312
13086.000000 1501079442.028795 -4.545410 -2.035767 8.689819 -0.107422 5.132080 1.044312
13096.000000 1501079442.229307 -4.545410 -2.035767 8.689819 -0.107422 5.132080 1.047852
13106.000000 1501079442.429826 -4.545410 -2.029114 8.689819 -0.110779 5.132080 1.047852
13116.000000 1501079442.630385 -4.545410 -2.035767 8.689819 -0.107422 5.132080 1.044312
13126.000000 1501079442.830868 -4.551941 -2.035767 8.689819 -0.107422 5.132080 1.044312
13136.000000 1501079443.031365 -4.551941 -2.035767 8.689819 -0.104065 5.128906 1.037231
13146.000000 1501079443.231853 -4.551941 -2.035767 8.689819 -0.100708 5.128906 1.037231
13156.000000 1501079443.432340 -4.545410 -2.035767 8.689819 -0.100708 5.125732 1.037231
13166.000000 1501079443.632815 -4.545410 -2.029114 8.689819 -0.100708 5.125732 1.037231
13176.000000 1501079443.833327 -4.545410 -2.029114 8.689819 -0.100708 5.125732 1.040771
13186.000000 1501079444.033849 -4.538879 -2.022461 8.678650 -0.104065 5.128906 1.040771
13196.000000 1501079444.234317 -4.538879 -2.022461 8.678650 -0.104065 5.128906 1.044312
13206.000000 1501079444.434817 -4.545410 -2.022461 8.667480 -0.107422 5.132080 1.044312
13216.000000 1501079444.635308 -4.545410 -2.029114 8.667480 -0.107422 5.132080 1.044312
13226.000000 1501079444.835797 -4.545410 -2.022461 8.678650 -0.104065 5.132080 1.040771
13236.000000 1501079445.036304 -4.545410 -2.022461 8.678650 -0.104065 5.135254 1.040771
13246.000000 1501079445.236767 -4.545410 -2.022461 8.689819 -0.104065 5.135254 1.040771
13256.000000 1501079445.437204 -4.538879 -2.022461 8.700989 -0.104065 5.132080 1.037231
13266.000000 1501079445.637717 -4.538879 -2.022461 8.700989 -0.104065 5.132080 1.037231
13276.000000 1501079445.838229 -4.532349 -2.022461 8.712158 -0.104065 5.132080 1.040771
13286.000000 1501079446.038742 -4.532349 -2.022461 8.712158 -0.104065 5.132080 1.044312
13296.000000 1501079446.239264 -4.532349 -2.022461 8.712158 -0.104065 5.132080 1.044312
13306.000000 1501079446.439757 -4.538879 -2.029114 8.700989 -0.104065 5.132080 1.047852
13316.000000 1501079446.640160 -4.538879 -2.029114 8.700989 -0.104065 5.132080 1.047852
13326.000000 1501079446.840606 -4.538879 -2.035767 8.700989 -0.104065 5.132080 1.047852
13336.000000 1501079447.041133 -4.545410 -2.035767 8.689819 -0.104065 5.132080 1.047852
13346.000000 1501079447.241604 -4.545410 -2.035767 8.689819 -0.104065 5.132080 1.044312
13356.000000 1501079447.442106 -4.538879 -2.042419 8.700989 -0.104065 5.132080 1.040771
13366.000000 1501079447.642618 -4.538879 -2.042419 8.700989 -0.104065 5.132080 1.040771
13376.000000 1501079447.843044 -4.532349 -2.035767 8.700989 -0.104065 5.132080 1.040771
13386.000000 1501079448.043523 -4.532349 -2.035767 8.700989 -0.104065 5.132080 1.040771
13396.000000 1501079448.244032 -4.525818 -2.035767 8.700989 -0.104065 5.132080 1.040771
13406.000000 1501079448.444546 -4.525818 -2.029114 8.700989 -0.107422 5.132080 1.040771
13416.000000 1501079448.644918 -4.525818 -2.029114 8.700989 -0.107422 5.132080 1.040771
13426.000000 1501079448.845383 -4.532349 -2.022461 8.700989 -0.110779 5.132080 1.040771
13436.000000 1501079449.045887 -4.532349 -2.022461 8.700989 -0.110779 5.132080 1.040771
13446.000000 1501079449.246366 -4.538879 -2.029114 8.700989 -0.107422 5.128906 1.040771
13456.000000 1501079449.446851 -4.545410 -2.035767 8.700989 -0.107422 5.128906 1.040771
13466.000000 1501079449.647362 -4.545410 -2.035767 8.700989 -0.107422 5.128906 1.040771
13476.000000 1501079449.847854 -4.551941 -2.042419 8.712158 -0.104065 5.125732 1.040771
13486.000000 1501079450.048333 -4.551941 -2.042419 8.712158 -0.104065 5.125732 1.044312
13496.000000 1501079450.248687 -4.551941 -2.042419 8.723328 -0.100708 5.128906 1.044312
13506.000000 1501079450.449160 -4.551941 -2.035767 8.734497 -0.097351 5.128906 1.047852
13516.000000 1501079450.649661 -4.558472 -2.029114 8.745667 -0.093994 5.135254 1.054932
13526.000000 1501079450.850190 -4.571533 -2.022461 8.745667 -0.093994 5.144775 1.065552
13536.000000 1501079451.050684 -4.591125 -2.015808 8.734497 -0.093994 5.154297 1.072632
13546.000000 1501079451.251111 -4.630310 -2.015808 8.723328 -0.097351 5.173340 1.083252
