32150.000000 1501081795.919038 -3.382935 -2.335144 9.158936 -0.459900 4.284668 0.757568
32160.000000 1501081796.119522 -3.376404 -2.335144 9.170105 -0.459900 4.284668 0.757568
32170.000000 1501081796.319950 -3.376404 -2.335144 9.170105 -0.459900 4.284668 0.757568
32180.000000 1501081796.520466 -3.369873 -2.341797 9.170105 -0.459900 4.284668 0.757568
32190.000000 1501081796.720991 -3.369873 -2.341797 9.170105 -0.463257 4.284668 0.757568
32200.000000 1501081796.921467 -3.376404 -2.341797 9.147766 -0.463257 4.284668 0.757568
32210.000000 1501081797.122017 -3.382935 -2.348450 9.147766 -0.463257 4.284668 0.757568
32220.000000 1501081797.322586 -3.389465 -2.341797 9.125427 -0.463257 4.284668 0.757568
32230.000000 1501081797.523076 -3.389465 -2.341797 9.125427 -0.463257 4.284668 0.757568
32240.000000 1501081797.723585 -3.389465 -2.341797 9.114258 -0.459900 4.284668 0.757568
32250.000000 1501081797.924052 -3.389465 -2.341797 9.114258 -0.456543 4.284668 0.757568
32260.000000 1501081798.124556 -3.382935 -2.341797 9.114258 -0.456543 4.284668 0.757568
32270.000000 1501081798.325005 -3.376404 -2.341797 9.125427 -0.459900 4.284668 0.757568
32280.000000 1501081798.525539 -3.376404 -2.341797 9.136597 -0.463257 4.281494 0.757568
32290.000000 1501081798.726062 -3.382935 -2.348450 9.147766 -0.473328 4.281494 0.757568
32300.000000 1501081798.926597 -3.389465 -2.361755 9.181274 -0.490112 4.281494 0.754028
32310.000000 1501081799.127046 -3.389465 -2.368408 9.192444 -0.500183 4.284668 0.754028
32320.000000 1501081799.327561 -3.395996 -2.381714 9.237122 -0.513611 4.300537 0.754028
32330.000000 1501081799.528001 -3.395996 -2.388367 9.248291 -0.516968 4.316406 0.757568
32340.000000 1501081799.728462 -3.402527 -2.395020 9.281799 -0.503540 4.364014 0.764648
32350.000000 1501081799.928980 -3.402527 -2.395020 9.281799 -0.483398 4.398926 0.771729
32360.000000 1501081800.129504 -3.402527 -2.388367 9.248291 -0.419617 4.481445 0.785889
32370.000000 1501081800.330041 -3.402527 -2.355103 9.125427 -0.322266 4.579834 0.800049
32380.000000 1501081800.530588 -3.402527 -2.328491 9.047241 -0.261841 4.630615 0.810669
32390.000000 1501081800.731057 -3.389465 -2.261963 8.823853 -0.140991 4.709961 0.824829
32400.000000 1501081800.931543 -3.369873 -2.208740 8.689819 -0.083923 4.738525 0.828369
32410.000000 1501081801.132027 -3.265381 -2.049072 8.343567 -0.010071 4.751221 0.828369
32420.000000 1501081801.332552 -2.991089 -1.729736 7.729248 -0.046997 4.716309 0.803589
32430.000000 1501081801.532982 -2.755981 -1.476929 7.237793 -0.137634 4.687744 0.771729
32440.000000 1501081801.733502 -2.044128 -0.765076 5.707581 -0.550537 4.640137 0.661987
32450.000000 1501081801.933998 -1.573914 -0.299377 4.612976 -0.903015 4.640137 0.573486
32460.000000 1501081802.134543 -0.476746 0.791687 1.731262 -1.970520 4.713135 0.329224
32470.000000 1501081802.335041 0.711853 2.015808 -2.032837 -3.571777 4.922607 -0.017700
32480.000000 1501081802.535519 1.306152 2.667786 -4.233215 -4.588928 5.078125 -0.237183
32490.000000 1501081802.736028 2.520874 4.118103 -9.404663 -7.062988 5.458984 -0.789429
32500.000000 1501081802.936526 3.173950 4.963013 -12.476257 -8.529968 5.665283 -1.132812
32510.000000 1501081803.137027 4.715210 7.065308 -19.881592 -11.933899 6.049316 -2.000122
32520.000000 1501081803.337571 6.733215 9.852844 -29.252747 -15.911865 6.360352 -3.111694
32530.000000 1501081803.538089 7.915283 11.496094 -34.625244 -18.056946 6.487305 -3.738281
32540.000000 1501081803.738566 10.488403 15.048706 -46.185608 -22.407532 6.725342 -5.033936
32550.000000 1501081803.939217 11.755371 16.838318 -52.004883 -24.485474 6.858643 -5.642822
32560.000000 1501081804.139760 13.923584 20.018372 -62.582336 -28.070679 7.220459 -6.609253
32570.000000 1501081804.340247 15.184021 22.173889 -70.177551 -30.437317 7.725098 -7.072998
32580.000000 1501081804.540777 15.360352 22.712769 -72.333252 -31.024780 8.013916 -7.083618
32590.000000 1501081804.741279 14.733398 22.533142 -72.601318 -30.806580 8.562988 -6.655273
32600.000000 1501081804.941796 13.943176 21.768066 -70.523804 -29.957275 8.762939 -6.244629
32610.000000 1501081805.142321 11.513733 18.914001 -61.822815 -26.764832 8.889893 -5.108276
32620.000000 1501081805.342786 9.946350 16.884888 -55.366882 -24.475403 8.775635 -4.425049
32630.000000 1501081805.543312 6.334839 11.928528 -39.338745 -18.832397 8.207520 -2.931152
32640.000000 1501081805.743792 2.501282 6.419983 -21.601685 -12.501221 7.347412 -1.394775
32650.000000 1501081805.944302 0.672668 3.758850 -13.246948 -9.429626 6.915771 -0.661987
32660.000000 1501081806.144826 -2.475159 -0.785034 0.033508 -4.202881 6.325439 0.637207
32670.000000 1501081806.345373 -3.663757 -2.488159 4.177368 -2.286072 6.268311 1.161133
32680.000000 1501081806.545927 -5.120117 -4.543884 6.500610 -0.191345 6.791992 1.833740
32690.000000 1501081806.746399 -5.329102 -4.989624 1.362671 -0.349121 8.236084 1.816040
32700.000000 1501081806.946931 -5.054810 -4.796692 -3.250305 -1.097717 9.270752 1.472656
32710.000000 1501081807.147457 -4.088257 -4.124756 -14.218689 -3.356934 11.793945 0.021240
32720.000000 1501081807.347947 -3.559265 -3.858643 -19.568848 -4.602356 13.203125 -1.086792
32730.000000 1501081807.548471 -2.840881 -3.798767 -27.990601 -6.713867 16.078613 -3.908203
32740.000000 1501081807.748992 -2.971497 -4.444092 -31.978088 -7.761230 18.741455 -7.058838
32750.000000 1501081807.949509 -3.409058 -4.943054 -32.313171 -7.781372 19.880859 -8.524414
32760.000000 1501081808.150047 -4.898071 -5.927673 -30.648926 -6.871643 21.575684 -10.775879
2.000000 1501081808.350510 -5.812378 -6.273621 -29.230408 -6.035767 22.067627 -11.430786
12.000000 1501081808.551016 -7.536499 -6.400024 -26.549744 -3.971252 22.254883 -11.653809
22.000000 1501081808.751510 -8.503052 -5.714783 -25.075378 -1.896667 21.359863 -10.581177
32.000000 1501081808.952017 -8.548767 -5.135986 -24.740295 -1.020508 20.528320 -9.689087
42.000000 1501081809.152541 -7.686707 -3.758850 -23.980774 0.218201 18.163818 -7.511963
52.000000 1501081809.353069 -6.850769 -3.080261 -23.020203 0.560608 16.672119 -6.347290
62.000000 1501081809.553627 -4.741333 -2.009155 -18.854004 0.782166 13.228516 -4.071045
72.000000 1501081809.754163 -2.677612 -1.456970 -11.169434 0.604248 9.473877 -2.028442
82.000000 1501081809.954674 -1.893921 -1.383789 -6.288391 0.459900 7.642578 -1.136353
92.000000 1501081810.155157 -1.084106 -1.516846 4.076843 0.201416 4.468750 0.357544
102.000000 1501081810.355629 -1.090637 -1.656555 8.823853 0.124207 3.265869 0.934570
