dLoss,MeanKLBefore,Entropy,AverageReturn,AverageDiscountedReturn,StdReturn,Iteration,LossAfter,MaxReturn,ExplainedVariance,MinReturn,MeanKL,LossBefore,NumTrajs,Perplexity
0.00541642795308,0.00947886662139,1.5816592955,3.66666666667,0.261925944199,5.1854497287,29,-0.00957952053808,11.0,-0.460020448582,0.0,0.00988754158638,-0.00416309258499,3,4.86301830473
0.00765993014504,0.00965402625409,1.52065837525,8.66666666667,0.671407214111,6.18241233033,30,-0.0266866310024,14.0,0.649118485146,0.0,0.00999683191546,-0.0190267008573,3,4.5752364262
0.0,0.0175955123659,1.51685776913,0.0,0.0,0.0,31,-0.0292568270248,0.0,0,0.0,0.0175955123659,-0.0292568270248,3,4.55788075655
0.0,0.0139951257865,1.56501163644,0.666666666667,0.278431769411,0.942809041582,32,0.00463148907505,2.0,8.2437686233e-08,0.0,0.0139951257865,0.00463148907505,3,4.78273058953
0.0,0.0163312867299,1.57573718327,3.0,0.436678791589,2.44948974278,33,-0.00679357608608,6.0,0.112903503317,0.0,0.0163312867299,-0.00679357608608,3,4.83430407294
0.0,0.0232682209266,1.56392501594,0.666666666667,0.0460225580545,0.471404520791,34,-0.0141934747769,1.0,-4.35192062073,0.0,0.0232682209266,-0.0141934747769,3,4.77753639901
0.0,0.0143079872602,1.55971003325,2.66666666667,0.139054347832,3.77123616633,35,-0.0135145853995,8.0,0.122698880257,0.0,0.0143079872602,-0.0135145853995,3,4.75744154526
0.0,0.012824632684,1.59608912066,5.66666666667,0.563070975742,2.05480466766,36,-0.00520189068731,8.0,0.27056759238,3.0,0.012824632684,-0.00520189068731,3,4.93369954116
0.0,0.0182826122294,1.58272248937,3.33333333333,0.0821719590694,2.86744175568,37,-0.00201861214878,7.0,0.010545024183,0.0,0.0182826122294,-0.00201861214878,3,4.86819138549
0.0,0.0134727028801,1.56436962273,2.66666666667,0.0858596152499,2.49443825785,38,0.00501397981755,6.0,0.0764554908306,0.0,0.0134727028801,0.00501397981755,3,4.77966099637
0.0,0.0141665669068,1.56269696543,3.66666666667,0.828521802619,3.29983164554,39,-0.015178388743,8.0,-0.27303145434,0.0,0.0141665669068,-0.015178388743,3,4.77167294401
0.0,0.0124887044838,1.51733099023,0.0,0.0,0.0,40,-0.01982641726,0.0,0,0.0,0.0124887044838,-0.01982641726,3,4.56003815231
0.0,0.0145279282311,1.57881532526,5.33333333333,0.229759106375,6.18241233033,41,-0.00339189673192,14.0,2.33015573503e-09,0.0,0.0145279282311,-0.00339189673192,3,4.84920767323
0.0,0.0141800964256,1.60390018972,4.66666666667,0.769319987273,2.05480466766,42,0.0199279272219,7.0,-0.989785774807,2.0,0.0141800964256,0.0199279272219,3,4.97238791102
0.0,0.0156770315922,1.56762569794,0.333333333333,0.0958612031223,0.471404520791,43,-0.0148318767219,1.0,-9.83633150083,0.0,0.0156770315922,-0.0148318767219,3,4.79524929663
0.0,0.0144904721949,1.60354143954,8.66666666667,1.77240357395,6.18241233033,44,-0.0154107078477,14.0,0.0714791172615,0.0,0.0144904721949,-0.0154107078477,3,4.97060438592
0.0,0.0178784959016,1.57936075265,5.0,0.46874704463,0.816496580928,45,0.0132825748736,6.0,-2.87372733697,4.0,0.0178784959016,0.0132825748736,3,4.85185328536
0.0,0.0162708149136,1.58933909157,4.33333333333,1.12615711764,6.12825877028,46,-0.00163094447923,13.0,-0.0313395848532,0.0,0.0162708149136,-0.00163094447923,3,4.90050907004
0.0,0.0170155554142,1.60118398021,5.33333333333,0.995351811923,3.85861230093,47,-0.00833696800305,9.0,0.45506920855,0.0,0.0170155554142,-0.00833696800305,3,4.95890018972
0.0,0.0222699450368,1.56765629645,3.0,0.183053713352,2.16024689947,48,-0.0300165798818,5.0,-1.31010626704,0.0,0.0222699450368,-0.0300165798818,3,4.79539602638
0.0,0.0110216478293,1.6318781716,6.33333333333,1.53629455019,1.88561808316,49,9.71487702966e-05,9.0,-0.21481070482,5.0,0.0110216478293,9.71487702966e-05,3,5.11346967876
0.0,0.0140593042973,1.53448222527,3.66666666667,0.414079446191,5.1854497287,50,-0.0180907820158,11.0,-0.0145597542822,0.0,0.0140593042973,-0.0180907820158,3,4.63892299092
0.0,0.0123744194998,1.63199146741,7.0,0.732002812732,2.16024689947,51,0.00931612368022,9.0,-0.0428987379993,4.0,0.0123744194998,0.00931612368022,3,5.11404904625
0.0,0.0203636907366,1.54997423079,1.0,0.02680652584,1.41421356237,52,0.00132368259152,3.0,-5.85903353575,0.0,0.0203636907366,0.00132368259152,3,4.71134877329
0.0140525800035,0.00871281562135,1.49790554089,3.33333333333,1.4135679837,4.71404520791,53,-0.0184793657688,10.0,0.0214199136588,0.0,0.00975179258885,-0.00442678576529,3,4.47231217904
0.0,0.0108458997555,1.59097378309,10.3333333333,1.93322627837,1.6996731712,54,-0.00247545071874,12.0,0.331506910972,8.0,0.0108458997555,-0.00247545071874,3,4.90852644185
0.00602397568077,0.00901144322869,1.53415776817,3.66666666667,0.715320568765,5.1854497287,55,-0.0353517378965,11.0,-0.287565516723,0.0,0.00992808393527,-0.0293277622157,3,4.63741810359
0.0,0.0107735147942,1.53041109939,2.33333333333,0.269806635247,2.62466929134,56,0.000276159625869,6.0,-0.176514205247,0.0,0.0107735147942,0.000276159625869,3,4.62007574225
0.0,0.010615357979,1.59484064631,5.0,1.63213494831,3.74165738677,57,-0.0120054165834,9.0,-0.155785196934,0.0,0.010615357979,-0.0120054165834,3,4.92754378728
0.0,0.0163689034633,1.58822466992,3.66666666667,0.782328978432,5.1854497287,58,-0.0184398801874,11.0,0.212119805673,0.0,0.0163689034633,-0.0184398801874,3,4.89505087859
0.0,0.012596615741,1.54316164888,3.33333333333,0.80834355559,4.0276819912,59,-0.00721726921367,9.0,0.188302254529,0.0,0.012596615741,-0.00721726921367,3,4.67936140588
0.00451994965388,0.00973472264419,1.57227189208,7.33333333333,1.58781387454,3.29983164554,60,-0.00897548476413,11.0,0.366050613681,3.0,0.0099758754262,-0.00445553511025,3,4.81758079387
0.000313855827215,0.00969352631619,1.60204942913,9.66666666667,2.61081337723,1.24721912892,61,-0.00361043558475,11.0,0.103956947823,8.0,0.00982644329582,-0.00329657975753,3,4.96319372218
0.0,0.0160346095583,1.58243141796,6.66666666667,0.785007508022,4.9888765157,62,8.75274040856e-05,12.0,-0.169576622458,0.0,0.0160346095583,8.75274040856e-05,3,4.86677460036
0.0,0.0132417490786,1.59258279918,5.33333333333,1.12438878604,4.9888765157,63,-0.00757385122705,12.0,0.113564594021,0.0,0.0132417490786,-0.00757385122705,3,4.9164306972
0.0,0.0144222436349,1.59075498142,6.66666666667,1.45795147388,2.86744175568,64,0.00816609100705,10.0,0.080695020789,3.0,0.0144222436349,0.00816609100705,3,4.90745256555
0.0,0.0155082262614,1.58961512321,6.0,0.670101835778,0.816496580928,65,-0.0061781397383,7.0,0.262683649236,5.0,0.0155082262614,-0.0061781397383,3,4.90186195234
0.0,0.0129053173408,1.55231170378,1.66666666667,0.600998715891,2.35702260396,66,-0.00621272120887,5.0,-1.33054004054,0.0,0.0129053173408,-0.00621272120887,3,4.72237430472
0.0,0.0111439304534,1.57863316387,7.0,2.40203306717,3.55902608401,67,-0.00901423003617,12.0,0.223395302153,4.0,0.0111439304534,-0.00901423003617,3,4.84832441525
0.0,0.0123417616113,1.58929259494,6.0,0.568757198749,4.89897948557,68,-0.0240366908691,12.0,-0.529849171791,0.0,0.0123417616113,-0.0240366908691,3,4.90028121819
0.0150122210654,0.00705646276419,1.58850865247,3.0,1.34443986773,4.24264068712,69,-0.0262029274984,9.0,-0.855179787054,0.0,0.00886488407311,-0.011190706433,3,4.89644118502
0.0123493982423,0.00795829646726,1.55727867117,4.0,0.928549560542,3.26598632371,70,-0.0368431572058,8.0,-0.301112420254,0.0,0.00927400594441,-0.0244937589635,3,4.74588853273
0.0,0.0136441277141,1.57824534912,6.33333333333,1.61406944079,1.24721912892,71,0.00323993542721,8.0,-0.290356732688,5.0,0.0136441277141,0.00323993542721,3,4.84644452809
0.0,0.0133405361555,1.54803235551,7.33333333333,0.916058641306,5.24933858267,72,-0.011800819614,12.0,0.166373721294,0.0,0.0133405361555,-0.011800819614,3,4.70220879877
0.0,0.0133283940159,1.57252768848,2.33333333333,0.111597828446,3.29983164554,73,-0.024017660927,7.0,-0.0336461503215,0.0,0.0133283940159,-0.024017660927,3,4.81881327131
0.0,0.0125363329861,1.54021441013,1.66666666667,0.483672980807,2.35702260396,74,0.00517289983427,5.0,-1.13571389484,0.0,0.0125363329861,0.00517289983427,3,4.66559051363
0.0,0.0185387038161,1.50519806615,2.33333333333,0.0650065605469,3.29983164554,75,-0.0190387288956,7.0,0.00484424499549,0.0,0.0185387038161,-0.0190387288956,3,4.50504583903
0.0,0.013254521402,1.61061948698,0.666666666667,0.0866712734726,0.942809041582,76,0.000431051924155,2.0,-9.5682784821,0.0,0.013254521402,0.000431051924155,3,5.00591136441
0.0,0.0127017014089,1.552140904,0.333333333333,0.147682660542,0.471404520791,77,5.40973714389e-05,1.0,-1.21597416441,0.0,0.0127017014089,5.40973714389e-05,3,4.72156779309
0.0,0.0148613715804,1.58379387468,4.0,0.478062298414,2.16024689947,78,-0.00420652516619,6.0,0.0656380228091,1.0,0.0148613715804,-0.00420652516619,3,4.87340988926
0.0,0.0110094960218,1.61315210783,6.33333333333,1.47490241127,2.35702260396,79,-0.0160498645457,8.0,0.179052392234,3.0,0.0110094960218,-0.0160498645457,3,5.01860550784
0.0,0.015280587095,1.52893130772,6.33333333333,0.763324436346,1.24721912892,80,-0.01683575351,8.0,-0.0341902971589,5.0,0.015280587095,-0.01683575351,3,4.61324404865
0.0,0.0122219787004,1.55471280076,10.0,1.34556607128,2.16024689947,81,0.0105648986457,12.0,0.252277170568,7.0,0.0122219787004,0.0105648986457,3,4.73372680716
0.0,0.013476112902,1.56813915594,1.66666666667,0.488271633631,2.35702260396,82,-0.0239300834387,5.0,-4.27638528894,0.0,0.013476112902,-0.0239300834387,3,4.79771208797
0.0,0.0145806891579,1.5811304383,6.0,1.8374175757,4.89897948557,83,-0.0115645695879,12.0,0.167657704158,0.0,0.0145806891579,-0.0115645695879,3,4.86044714247
0.0,0.0151315784911,1.58683498976,5.33333333333,0.80066679335,4.10960933531,84,-0.0185430425086,10.0,0.343951599949,0.0,0.0151315784911,-0.0185430425086,3,4.88825304801
0.00853562326897,0.00706236081183,1.51115949731,0.0,0.0,0.0,85,-0.0214725569046,0.0,0,0.0,0.00971690890653,-0.0129369336357,3,4.53198257062
0.0,0.0100634162989,1.58847465104,4.33333333333,0.937648918605,3.29983164554,86,-0.0132365933046,8.0,6.58870369374e-09,0.0,0.0100634162989,-0.0132365933046,3,4.89627470186
0.0,0.0157244830557,1.60305058117,5.0,0.934571192246,2.94392028878,87,-0.0133237164965,9.0,-0.276774147057,2.0,0.0157244830557,-0.0133237164965,3,4.96816512186
0.0,0.0152960646973,1.56819584441,4.33333333333,1.19069570336,4.18993502999,88,-0.0167410551049,10.0,0.126834711153,0.0,0.0152960646973,-0.0167410551049,3,4.79798407063
0.0,0.0233775419655,1.57160702622,4.66666666667,0.301072337108,3.68178700573,89,-0.00790884200663,9.0,-0.124837895649,0.0,0.0233775419655,-0.00790884200663,3,4.81437881346
0.0,0.0118277130144,1.63596109251,6.66666666667,0.643944587827,2.86744175568,90,0.012681730571,10.0,-0.404562518751,3.0,0.0118277130144,0.012681730571,3,5.13439025046
0.0,0.0107926392233,1.64539587593,6.66666666667,1.29921547652,1.24721912892,91,0.000711052479464,8.0,-0.20517818483,5.0,0.0107926392233,0.000711052479464,3,5.18306135012
0.0,0.0110205055285,1.61497111339,10.0,1.08584063446,2.16024689947,92,-0.0106719341709,12.0,0.108170102541,7.0,0.0110205055285,-0.0106719341709,3,5.02774268692
0.0,0.0170890865472,1.58162191589,7.66666666667,1.37825609008,1.24721912892,93,-0.00617868788714,9.0,0.265070352664,6.0,0.0170890865472,-0.00617868788714,3,4.86283653042
0.0,0.0143953548798,1.57682778398,6.33333333333,0.759071829927,4.64279609239,94,-0.0255363640093,11.0,-0.246063019938,0.0,0.0143953548798,-0.0255363640093,3,4.83957924442
0.0,0.0152979735381,1.60579686359,7.66666666667,1.38631223846,1.24721912892,95,0.00850053420459,9.0,0.390232723782,6.0,0.0152979735381,0.00850053420459,3,4.98182785867
0.0,0.0146444910418,1.54210750604,7.66666666667,0.752296347502,5.79271573233,96,-0.014818923725,14.0,0.0583061420063,0.0,0.0146444910418,-0.014818923725,3,4.67443128954
0.0,0.0148039586076,1.60015176281,9.66666666667,1.5267815081,1.24721912892,97,-0.00500231226616,11.0,-0.364332156039,8.0,0.0148039586076,-0.00500231226616,3,4.95378416757
0.0,0.011235558679,1.60143648822,4.66666666667,0.805756516074,3.3993463424,98,-0.0100227768034,8.0,-0.103201271044,0.0,0.011235558679,-0.0100227768034,3,4.96015250988
0.0,0.0163059757317,1.57570154871,2.0,0.0653145507527,2.82842712475,99,-0.0267706797803,6.0,-0.161716923602,0.0,0.0163059757317,-0.0267706797803,3,4.8341318077
0.0,0.0169219111388,1.54185178714,5.66666666667,0.779344655363,1.24721912892,100,-0.00554231507006,7.0,0.105229854978,4.0,0.0169219111388,-0.00554231507006,3,4.67323610191
0.0,0.0135814101477,1.61030284349,5.33333333333,0.132518227459,1.24721912892,101,-0.0312146771981,7.0,-0.397624732256,4.0,0.0135814101477,-0.0312146771981,3,5.0043265261
0.0,0.0139484627243,1.56088191808,5.66666666667,0.875323349119,4.18993502999,102,-0.0181085657464,10.0,-0.894018657578,0.0,0.0139484627243,-0.0181085657464,3,4.76301998682
0.0,0.0128774832324,1.51945757213,3.33333333333,0.568784789256,4.71404520791,103,0.00222593830524,10.0,0.600420403415,0.0,0.0128774832324,0.00222593830524,3,4.56974576527
0.0,0.0171543027149,1.58043811999,6.66666666667,1.17532655007,2.05480466766,104,-0.0306763169623,9.0,0.124654352381,4.0,0.0171543027149,-0.0306763169623,3,4.85708333046
0.0,0.0227202907375,1.54971444811,6.66666666667,0.51579330642,4.71404520791,105,-0.0326413104602,10.0,0.379550381712,0.0,0.0227202907375,-0.0326413104602,3,4.71012500546
0.0,0.0125165767681,1.58033072143,10.0,2.76698240938,1.41421356237,106,-0.0098193562753,11.0,0.191859703661,8.0,0.0125165767681,-0.0098193562753,3,4.85656171469
0.0,0.0173405778896,1.52369786586,3.33333333333,0.637619959474,4.71404520791,107,-0.0169528144363,10.0,0.205770287786,0.0,0.0173405778896,-0.0169528144363,3,4.58916396996
0.0,0.0144237706579,1.57870581377,7.33333333333,2.75880979168,2.86744175568,108,-0.015273991308,11.0,0.286021275561,4.0,0.0144237706579,-0.015273991308,3,4.84867665836
0.0,0.0171391670001,1.53554530973,5.33333333333,1.67951548297,3.77123616633,109,-0.0317273428131,8.0,0.56624734629,0.0,0.0171391670001,-0.0317273428131,3,4.64385718014
0.00198662428734,0.00987380089755,1.62035222964,9.66666666667,2.74562966875,1.6996731712,110,0.00575045219885,12.0,0.529061954378,8.0,0.00996149915588,0.00773707648619,3,5.05487047825
0.0,0.0143343759805,1.56510858986,11.3333333333,2.01780357472,0.942809041582,111,-0.0109766313947,12.0,0.0981343772645,10.0,0.0143343759805,-0.0109766313947,3,4.78319431411
0.0,0.0150327585616,1.58957329967,6.66666666667,0.706158079113,4.9888765157,112,-0.0248043302585,12.0,0.414023565767,0.0,0.0150327585616,-0.0248043302585,3,4.90165694342
0.0,0.0119227387768,1.64385988186,5.33333333333,1.60457106904,3.85861230093,113,0.00670318935198,9.0,-0.4548371036,0.0,0.0119227387768,0.00670318935198,3,5.17510630963
0.0,0.0212516963451,1.57212912236,9.66666666667,2.19526848657,4.18993502999,114,-0.0208676771371,14.0,0.00412194476655,4.0,0.0212516963451,-0.0208676771371,3,4.81689303832
0.0,0.0123021100083,1.62536177853,4.0,0.535228336992,2.94392028878,115,-0.00837617342712,7.0,-0.163915866751,0.0,0.0123021100083,-0.00837617342712,3,5.08025663255
0.0,0.0148594088864,1.60552715659,5.33333333333,1.21351174247,4.9888765157,116,-0.0118366683459,12.0,-0.0235949950124,0.0,0.0148594088864,-0.0118366683459,3,4.98048440602
0.0,0.0215205766937,1.6078808144,2.66666666667,0.228985370788,3.09120616517,117,-0.0119453175016,7.0,-0.653388199799,0.0,0.0215205766937,-0.0119453175016,3,4.99222056808
0.0,0.0149218325449,1.6312208527,6.0,1.24511840361,3.26598632371,118,-0.0151311815135,10.0,0.169041858477,2.0,0.0149218325449,-0.0151311815135,3,5.11010960291
0.0,0.0209009893479,1.59389792454,7.33333333333,1.16991013876,2.05480466766,119,-0.0206447329855,10.0,0.332275430898,5.0,0.0209009893479,-0.0206447329855,3,4.92290067341
0.0,0.0109462058445,1.62506039366,9.66666666667,2.00281941059,0.471404520791,120,0.00498152522479,10.0,0.256597220744,9.0,0.0109462058445,0.00498152522479,3,5.07872575076
0.0,0.01854774935,1.55285617128,2.0,0.363298881755,2.82842712475,121,-0.0220516145307,6.0,-0.132094692254,0.0,0.01854774935,-0.0220516145307,3,4.72494618415
0.0,0.013892481011,1.63346623515,8.33333333333,1.35420450979,1.88561808316,122,-0.00953882026597,11.0,0.0703935509046,7.0,0.013892481011,-0.00953882026597,3,5.12159664491
0.0,0.0148906383574,1.6265527788,10.6666666667,3.38690744047,2.62466929134,123,-0.00415755859135,13.0,0.414159782231,7.0,0.0148906383574,-0.00415755859135,3,5.08631082409
0.0,0.0221710444833,1.57811257215,2.33333333333,0.544832179219,3.29983164554,124,-0.0173659370463,7.0,-1.27624736852,0.0,0.0221710444833,-0.0173659370463,3,4.84580107461
0.0,0.0134901574448,1.58600949991,2.0,0.981417281756,1.63299316186,125,-0.0201558689178,4.0,-0.470864679961,0.0,0.0134901574448,-0.0201558689178,3,4.88421950976
0.0,0.0116725334671,1.51295957779,3.33333333333,0.57729733018,4.71404520791,126,-0.0171581869279,10.0,0.209680036298,0.0,0.0116725334671,-0.0171581869279,3,4.54014785087
0.0,0.0162610930812,1.55584870313,7.66666666667,2.70894005198,5.43650214343,127,0.00252271595694,12.0,0.492498804394,0.0,0.0162610930812,0.00252271595694,3,4.73910691374
0.0,0.0210251964081,1.57865433555,7.0,1.85943573128,3.55902608401,128,-0.0273447301869,10.0,0.355492270379,2.0,0.0210251964081,-0.0273447301869,3,4.84842706354
0.0,0.0154692319801,1.49195105003,2.0,0.078850052143,2.82842712475,129,-0.0225304710862,6.0,-0.879456801801,0.0,0.0154692319801,-0.0225304710862,3,4.44576096497
0.0,0.0133797172955,1.65388622262,6.66666666667,1.18233725129,0.942809041582,130,-0.00156611191728,8.0,0.128524749469,6.0,0.0133797172955,-0.00156611191728,3,5.22725468076
0.0,0.0125048812465,1.55299883216,3.33333333333,0.325675274135,2.86744175568,131,0.00502962574561,7.0,-0.79056214824,0.0,0.0125048812465,0.00502962574561,3,4.7256202972
0.0,0.0148158270035,1.61719814074,6.66666666667,0.740433764255,1.6996731712,132,-0.012391936561,9.0,0.537144830444,5.0,0.0148158270035,-0.012391936561,3,5.0389520846
0.0,0.0181840428396,1.57087806513,2.66666666667,0.994052848807,3.77123616633,133,-0.000867513103522,8.0,-0.565265455128,0.0,0.0181840428396,-0.000867513103522,3,4.81087059745
0.0,0.0117675305791,1.64152814944,6.66666666667,1.13157335023,4.9888765157,134,-0.00168140523227,12.0,0.381611210437,0.0,0.0117675305791,-0.00168140523227,3,5.16305340397
0.0,0.0208278879757,1.57881638321,6.33333333333,0.623255301423,4.92160768674,135,-0.00715884262679,12.0,0.0331149066264,0.0,0.0208278879757,-0.00715884262679,3,4.84921280347
0.0,0.0239123732746,1.57505950586,6.33333333333,0.405331768923,2.35702260396,136,-0.00785995361477,8.0,0.184118170761,3.0,0.0239123732746,-0.00785995361477,3,4.83102908411
0.0,0.0162873623825,1.59133005491,8.33333333333,1.67410357403,0.942809041582,137,-0.013888587631,9.0,0.0223188349369,7.0,0.0162873623825,-0.013888587631,3,4.91027552305
0.0,0.0175211081865,1.57437440734,9.0,1.2952313716,2.16024689947,138,-0.0104598299527,12.0,0.193059721448,7.0,0.0175211081865,-0.0104598299527,3,4.82772048672
0.0,0.0125784290905,1.59907298541,10.0,1.66685883709,2.82842712475,139,-0.00801519073655,14.0,0.398044795502,8.0,0.0125784290905,-0.00801519073655,3,4.94844301862
0.0,0.0121099097059,1.57638184881,5.66666666667,1.47279171576,4.18993502999,140,-0.000528352536353,10.0,-0.191019567745,0.0,0.0121099097059,-0.000528352536353,3,4.83742158695
0.0,0.0150211628354,1.59254374103,6.0,1.19918378526,4.89897948557,141,0.00315530001922,12.0,0.128879343879,0.0,0.0150211628354,0.00315530001922,3,4.91623867428
0.0,0.0162642770791,1.5739746823,3.0,0.289136924205,4.24264068712,142,-0.00503063977933,9.0,-0.134736782581,0.0,0.0162642770791,-0.00503063977933,3,4.82579111159
0.0,0.0110359001033,1.60412714717,8.66666666667,2.31146331355,1.24721912892,143,-0.00495524357554,10.0,0.227894333916,7.0,0.0110359001033,-0.00495524357554,3,4.97351655959
0.0,0.0175087312075,1.54797081135,7.0,1.16828668966,5.35412613474,144,-0.0212927814606,13.0,-0.0340855059606,0.0,0.0175087312075,-0.0212927814606,3,4.70191941419
0.0,0.0151851524445,1.65222059186,8.66666666667,2.22417141732,4.0276819912,145,-0.0054534786041,12.0,0.315517562679,3.0,0.0151851524445,-0.0054534786041,3,5.2185552516
0.0,0.0162450704122,1.55152083069,6.33333333333,1.44390866908,4.92160768674,146,0.00408709345271,12.0,0.0973648218052,0.0,0.0162450704122,0.00408709345271,3,4.71864098245
0.0,0.0170640673674,1.6054478382,6.66666666667,1.00107604829,2.86744175568,147,-0.0138809412732,10.0,0.222891164126,3.0,0.0170640673674,-0.0138809412732,3,4.98008937766
0.0,0.0125309653386,1.64450912449,7.33333333333,1.49053965006,1.24721912892,148,0.00790353176331,9.0,-0.323476708048,6.0,0.0125309653386,0.00790353176331,3,5.17846730017
0.0,0.0123552857674,1.61447887435,4.66666666667,0.797868687131,1.24721912892,149,-0.0147562492055,6.0,-0.392249732348,3.0,0.0123552857674,-0.0147562492055,3,5.02526844469
0.0,0.0102447002271,1.62813425392,4.66666666667,1.27023711933,3.29983164554,150,-0.0054630175111,7.0,-0.0602105249427,0.0,0.0102447002271,-0.0054630175111,3,5.09436106207
