AverageReturn,LossAfter,ExplainedVariance,NumTrajs,MaxReturn,MeanKLBefore,AverageDiscountedReturn,StdReturn,Perplexity,MeanKL,dLoss,LossBefore,Entropy,Iteration,MinReturn
7.0,-0.00688290100803,-0.0163460081742,3,8.0,0.0157478341174,1.89306943271,0.816496580928,4.40063017608,0.0157478341174,0.0,-0.00688290100803,1.48174775251,29,6.0
5.33333333333,-0.0238205744232,-0.43906766692,3,9.0,0.01944084169,3.35824683591,3.85861230093,4.32509405525,0.01944084169,0.0,-0.0238205744232,1.46443388703,30,0.0
5.0,-0.0130399401365,0.16149682483,3,8.0,0.0211638534505,1.02020970976,3.55902608401,4.25628294088,0.0211638534505,0.0,-0.0130399401365,1.4483962303,31,0.0
5.0,0.0126428001563,0.0552480310948,3,8.0,0.0154717540785,2.55953120695,3.55902608401,4.51722552117,0.0154717540785,0.0,0.0126428001563,1.50789798263,32,0.0
4.66666666667,-0.00870750984499,-0.149072895775,3,8.0,0.0180971724177,1.27727634164,3.3993463424,4.37965330083,0.0180971724177,0.0,-0.00870750984499,1.47696956619,33,0.0
4.33333333333,-0.0221618995412,0.257386225921,3,7.0,0.0152314752073,1.66490708916,3.09120616517,4.38292828742,0.0152314752073,0.0,-0.0221618995412,1.47771705977,34,0.0
7.0,-0.0142680149016,-0.0549388740117,3,8.0,0.02084056447,3.56275166538,0.816496580928,4.22845511029,0.02084056447,0.0,-0.0142680149016,1.44183670419,35,6.0
7.33333333333,-0.0201904220097,-0.133668131377,3,8.0,0.0176553365477,2.39221670902,0.471404520791,4.39197044939,0.0176553365477,0.0,-0.0201904220097,1.4797779759,36,7.0
7.66666666667,-0.00440052476329,0.184032416498,3,8.0,0.0183464128163,3.18435692324,0.471404520791,4.46144390995,0.0183464128163,0.0,-0.00440052476329,1.49547246026,37,7.0
0.0,-0.0213350867341,0,3,0.0,0.0188763961125,0.0,0.0,4.47388232517,0.0188763961125,0.0,-0.0213350867341,1.49825656079,38,0.0
0.0,-0.0,1,3,0.0,0.0281671425967,0.0,0.0,4.5061978509,0.0281671425967,0.0,-0.0,1.50545374937,39,0.0
5.33333333333,-0.010109654894,3.78608122631e-09,3,8.0,0.0198911396379,1.60834970154,3.77123616633,4.3214748275,0.0198911396379,0.0,-0.010109654894,1.46359673925,40,0.0
7.33333333333,-0.00656831230158,-0.0151975044265,3,9.0,0.0155701472142,3.26045197415,1.6996731712,4.2648539148,0.0155701472142,0.0,-0.00656831230158,1.45040792826,41,5.0
4.33333333333,-0.0257354378705,-0.264895626942,3,6.0,0.0214710084186,0.39702564642,2.35702260396,4.42256096,0.0214710084186,0.0,-0.0257354378705,1.48671893102,42,1.0
7.33333333333,-0.00599840176977,0.0197588495763,3,8.0,0.016044761064,2.79078680994,0.471404520791,4.25506506189,0.016044761064,0.0,-0.00599840176977,1.4481100526,43,7.0
2.0,-0.0125280342292,-1.91397528232,3,6.0,0.0204230252121,0.278895019405,2.82842712475,4.49656430187,0.0204230252121,0.0,-0.0125280342292,1.5033136167,44,0.0
7.33333333333,0.00343604898845,-0.250428611899,3,9.0,0.019252805549,3.18616694787,1.24721912892,4.29080768992,0.019252805549,0.0,0.00343604898845,1.45647498793,45,6.0
8.0,0.000184556755159,0.536825802762,3,9.0,0.0148982335175,3.88480974492,0.816496580928,4.24296483358,0.0148982335175,0.0,0.000184556755159,1.44526227808,46,7.0
3.0,0.0082068742036,-1.22906786845,3,8.0,0.0153594541055,1.25590094127,3.55902608401,4.3585389086,0.0153594541055,0.0,0.0082068742036,1.47213688849,47,0.0
6.33333333333,0.00588775052572,0.231635358852,3,8.0,0.0172202038009,3.04478268019,1.24721912892,4.25080489713,0.0172202038009,0.0,0.00588775052572,1.44710835256,48,5.0
5.0,-0.00130001539146,0.21130675628,3,8.0,0.0142607673591,1.64758228987,3.55902608401,4.35125096917,0.0142607673591,0.0,-0.00130001539146,1.47046338288,49,0.0
5.66666666667,-0.00387536735791,0.206695050345,3,9.0,0.0210321278146,1.80703479269,4.0276819912,4.23422799462,0.0210321278146,0.0,-0.00387536735791,1.44320101978,50,0.0
2.66666666667,-0.00420337288123,-0.225092588855,3,8.0,0.0207724056479,1.32950872865,3.77123616633,4.44825818813,0.0207724056479,0.0,-0.00420337288123,1.49251260116,51,0.0
2.0,-0.0106701027242,-0.407057822548,3,6.0,0.020868371945,0.0620720125696,2.82842712475,4.28098739487,0.020868371945,0.0,-0.0106701027242,1.45418368272,52,0.0
5.66666666667,-0.0055618679767,-0.189696045556,3,10.0,0.0155970009827,1.79568172923,4.18993502999,4.38557092822,0.0155970009827,0.0,-0.0055618679767,1.47831981763,53,0.0
8.0,0.0118845310869,0.406371382219,3,9.0,0.0194663593694,3.32822098854,0.816496580928,4.17581044967,0.0194663593694,0.0,0.0118845310869,1.42930845915,54,7.0
4.66666666667,0.00767061091062,0.390901269484,3,8.0,0.0152248094301,3.06856406486,3.3993463424,4.36077361591,0.0152248094301,0.0,0.00767061091062,1.47264947646,55,0.0
4.66666666667,0.0148763483951,-0.0168619629785,3,7.0,0.0187611521429,1.33008714925,3.29983164554,4.47309662198,0.0187611521429,0.0,0.0148763483951,1.49808092538,56,0.0
7.0,-0.0143588977052,0.358613523008,3,7.0,0.0184139496973,1.88525903482,0.0,4.32721107987,0.0184139496973,0.0,-0.0143588977052,1.46492324209,57,7.0
5.33333333333,-0.0197360619907,-0.113734839211,3,8.0,0.0173040625267,2.39703013899,3.77123616633,4.35749169115,0.0173040625267,0.0,-0.0197360619907,1.47189659162,58,0.0
6.0,0.0117530253982,0.266748580495,3,8.0,0.0180391658842,2.59374323245,2.82842712475,4.46843171912,0.0180391658842,0.0,0.0117530253982,1.49703750123,59,2.0
7.33333333333,-0.006827205685,0.566365855008,3,9.0,0.0218181124237,3.28378238035,1.24721912892,4.37290492216,0.0218181124237,0.0,-0.006827205685,1.47542753018,60,6.0
3.33333333333,-0.00887214551461,-2.030155415,3,6.0,0.025336986205,1.08458949453,2.49443825785,4.39926729717,0.025336986205,0.0,-0.00887214551461,1.48143800369,61,0.0
2.66666666667,-0.00737107811693,0.0268233272216,3,8.0,0.0185061559548,0.874140902685,3.77123616633,4.33680015895,0.0185061559548,0.0,-0.00737107811693,1.46713678562,62,0.0
5.66666666667,-0.000574282689666,0.223045102197,3,9.0,0.0197803002691,1.23388000308,4.0276819912,4.3055750828,0.0197803002691,0.0,-0.000574282689666,1.45991071381,63,0.0
5.0,0.0145567576458,0.401553999297,3,8.0,0.0149823830531,2.60420515379,3.55902608401,4.40789465474,0.0149823830531,0.0,0.0145567576458,1.48339717291,64,0.0
4.33333333333,0.00566653960476,-0.100280314129,3,8.0,0.0202880947428,0.97804966552,3.29983164554,4.45937578926,0.0202880947428,0.0,0.00566653960476,1.49500879867,65,0.0
5.0,0.0111287184185,0.0377842865577,3,9.0,0.0181028495813,1.8536911592,3.74165738677,4.30473537212,0.0181028495813,0.0,0.0111287184185,1.4597156661,66,0.0
8.0,0.00284835341272,0.244228596106,3,11.0,0.0248976776958,1.65190888744,2.16024689947,4.2882171997,0.0248976776958,0.0,0.00284835341272,1.4558710754,67,6.0
7.33333333333,0.00602140769541,0.0782931699229,3,9.0,0.0198768534979,2.1100943348,1.6996731712,4.23007972848,0.0198768534979,0.0,0.00602140769541,1.44222084122,68,5.0
8.33333333333,0.0010004481979,0.603056055014,3,10.0,0.0160867974246,4.25525206787,1.24721912892,4.34187662903,0.0160867974246,0.0,0.0010004481979,1.46830665766,69,7.0
7.0,0.00245540206901,-0.559318048678,3,8.0,0.0178604754108,1.58250599718,1.41421356237,4.33408443252,0.0178604754108,0.0,0.00245540206901,1.46651038435,70,5.0
5.0,6.26171983481e-08,-0.0277016042922,3,8.0,0.0171462733696,2.63682863212,3.55902608401,4.37822376353,0.0171462733696,0.0,6.26171983481e-08,1.4766431087,71,0.0
7.0,-0.00908267092778,0.571187585136,3,8.0,0.0138165682693,3.28759708835,0.816496580928,4.33032084178,0.0138165682693,0.0,-0.00908267092778,1.46564163668,72,6.0
5.0,-0.000201569781442,0.175801356213,3,8.0,0.0172827401994,1.95684121179,3.55902608401,4.39545987423,0.0172827401994,0.0,-0.000201569781442,1.48057216144,73,0.0
4.66666666667,0.00089420341783,-0.0987544355326,3,8.0,0.0172455392613,1.58908724697,3.3993463424,4.2724207937,0.0172455392613,0.0,0.00089420341783,1.4521805972,74,0.0
6.66666666667,-0.0135529967607,0.0738033703154,3,9.0,0.0208915113267,2.56749375767,2.62466929134,4.1288569427,0.0208915113267,0.0,-0.0135529967607,1.41800059934,75,3.0
7.33333333333,0.0046991455301,0.471982402942,3,8.0,0.0215294586825,2.2352274599,0.942809041582,4.28462716897,0.0215294586825,0.0,0.0046991455301,1.45503353985,76,6.0
7.0,-0.012229828866,0.0914581518585,3,8.0,0.0171014783736,3.12039518276,0.816496580928,4.19920333276,0.0171014783736,0.0,-0.012229828866,1.43489482462,77,6.0
5.66666666667,-0.00629032449581,0.0333565412878,3,8.0,0.0234533312429,2.23735673251,2.62466929134,4.41277493028,0.0234533312429,0.0,-0.00629032449581,1.48450372746,78,2.0
3.0,0.00311080523914,-0.0517593856116,3,7.0,0.0186054840421,1.09461404042,2.94392028878,4.33015707745,0.0186054840421,0.0,0.00311080523914,1.4656038179,79,0.0
2.66666666667,-0.00695045267526,0.329989445817,3,8.0,0.0167011948472,1.57942641322,3.77123616633,4.44639995445,0.0167011948472,0.0,-0.00695045267526,1.49209476976,80,0.0
2.33333333333,-0.00940840890543,0.330642453135,3,7.0,0.0211812843598,0.897127816228,3.29983164554,4.41383566766,0.0211812843598,0.0,-0.00940840890543,1.48474407734,81,0.0
5.33333333333,0.00075601667845,0.327818208355,3,9.0,0.0189659338643,1.72374835455,3.85861230093,4.3174910534,0.0189659338643,0.0,0.00075601667845,1.46267445887,82,0.0
8.33333333333,0.00658854001221,0.519533369343,3,10.0,0.0175986486222,3.69030029408,1.6996731712,4.31721284843,0.0175986486222,0.0,0.00658854001221,1.46261002007,83,6.0
7.33333333333,-0.024231279288,-0.110471437706,3,9.0,0.023692346464,1.79539148782,1.24721912892,4.36331405152,0.023692346464,0.0,-0.024231279288,1.47323187219,84,6.0
8.0,0.00575538703845,0.492755159577,3,9.0,0.0165061342861,3.62004980892,0.816496580928,4.2803309542,0.0165061342861,0.0,0.00575538703845,1.45403033235,85,7.0
6.0,0.0016915837515,0.389191600243,3,7.0,0.0142888296039,4.14655752795,0.816496580928,4.39750067476,0.0142888296039,0.0,0.0016915837515,1.48103635107,86,5.0
7.33333333333,-0.002971642512,0.735265951147,3,8.0,0.0189820989901,4.4360439755,0.471404520791,4.38201937065,0.0189820989901,0.0,-0.002971642512,1.47750966167,87,7.0
8.33333333333,-0.0338101454723,-0.174861572765,3,9.0,0.0166852111041,1.92524136065,0.942809041582,4.33624501543,0.0166852111041,0.0,-0.0338101454723,1.46700876979,88,7.0
2.66666666667,-0.00129933422676,-0.853787219907,3,7.0,0.0175007095855,0.761437886579,3.09120616517,4.49811146296,0.0175007095855,0.0,-0.00129933422676,1.50365763379,89,0.0
0.0,-0.00511131280142,0,3,0.0,0.0150176999847,0.0,0.0,4.46429945329,0.0150176999847,0.0,-0.00511131280142,1.49611230466,90,0.0
6.66666666667,-0.0108595642057,4.93494567433e-09,3,8.0,0.0218474603993,2.78035845546,0.942809041582,4.39510339157,0.0218474603993,0.0,-0.0108595642057,1.48049105568,91,6.0
9.0,0.00030905102612,0.784150975633,3,10.0,0.0167850468302,4.16514244184,0.816496580928,4.35930507882,0.0167850468302,0.0,0.00030905102612,1.47231265907,92,8.0
6.66666666667,0.00383315901018,0.702504382402,3,8.0,0.0172414958134,3.48635907298,1.24721912892,4.42133085288,0.0172414958134,0.0,0.00383315901018,1.48644074871,93,5.0
8.66666666667,-0.00874632617468,0.422997156678,3,10.0,0.016968424439,3.94721417337,0.942809041582,4.25009442549,0.016968424439,0.0,-0.00874632617468,1.44694120045,94,8.0
5.0,-0.000523306680278,0.0105221013655,3,8.0,0.0209996307921,0.823276488937,3.55902608401,4.39276743275,0.0209996307921,0.0,-0.000523306680278,1.47995942318,95,0.0
5.33333333333,-0.00806167259281,-0.0290823909879,3,8.0,0.0227137811259,2.42774608438,3.77123616633,4.17298838139,0.0227137811259,0.0,-0.00806167259281,1.42863241737,96,0.0
8.33333333333,-0.00354241415416,0.576900712483,3,9.0,0.0162287708417,5.63160292765,0.471404520791,4.23223610176,0.0162287708417,0.0,-0.00354241415416,1.44273048264,97,8.0
5.66666666667,-0.0216790058296,-0.562110118498,3,7.0,0.0211498170376,1.86170049036,1.24721912892,4.37695181701,0.0211498170376,0.0,-0.0216790058296,1.47635254993,98,4.0
6.0,0.00472821136311,0.411251374871,3,7.0,0.0193880331902,2.59174512034,1.41421356237,4.30627657258,0.0193880331902,0.0,0.00472821136311,1.46007362646,99,4.0
7.0,0.00252528221493,0.445215430669,3,8.0,0.0186281232321,2.7319738123,1.41421356237,4.39614078855,0.0186281232321,0.0,0.00252528221493,1.48072706254,100,5.0
5.0,0.000221443923965,0.440331170082,3,8.0,0.0169136875565,2.40338141466,3.55902608401,4.32935050408,0.0169136875565,0.0,0.000221443923965,1.46541753171,101,0.0
8.0,-0.00209032718068,0.673734695109,3,9.0,0.0191383310016,3.34428506216,0.816496580928,4.31927670566,0.0191383310016,0.0,-0.00209032718068,1.46308795899,102,7.0
3.66666666667,-0.0127060153693,0.103367037422,3,6.0,0.014514007187,2.47153209404,2.62466929134,4.44641151251,0.014514007187,0.0,-0.0127060153693,1.49209736918,103,0.0
3.0,-0.0140143254529,0.542267328694,3,7.0,0.0192402595368,1.68121173026,2.94392028878,4.44833532167,0.0192402595368,0.0,-0.0140143254529,1.49252994117,104,0.0
7.0,-0.0123242453989,0.218346163696,3,8.0,0.0173566551584,3.10787691148,0.816496580928,4.3013915593,0.0173566551584,0.0,-0.0123242453989,1.45893858879,105,6.0
4.33333333333,0.00860424602189,0.442212139169,3,7.0,0.0134589824793,2.31899591524,2.49443825785,4.26785388073,0.0134589824793,0.0,0.00860424602189,1.45111109685,106,1.0
8.0,-0.00944703390527,0.34749616254,3,9.0,0.0176041555396,2.41627970753,0.816496580928,4.29840778666,0.0176041555396,0.0,-0.00944703390527,1.45824467196,107,7.0
4.33333333333,-0.0201144510339,0.390484596523,3,7.0,0.0224880030034,1.76111015053,3.09120616517,4.26507545048,0.0224880030034,0.0,-0.0201144510339,1.4504598714,108,0.0
4.33333333333,-0.0192883051599,0.153019926255,3,7.0,0.0215427138404,0.926546481577,3.09120616517,4.27222681538,0.0215427138404,0.0,-0.0192883051599,1.45213519374,109,0.0
3.0,-0.000332404052518,-0.426730619466,3,8.0,0.0197292096631,2.24433369343,3.55902608401,4.47188680223,0.0197292096631,0.0,-0.000332404052518,1.49781042297,110,0.0
8.0,-0.00492619767246,0.248067902179,3,10.0,0.016982888258,2.81395425748,1.63299316186,4.24074091453,0.016982888258,0.0,-0.00492619767246,1.44473799797,111,6.0
4.66666666667,-0.0188998785497,-0.0769306171177,3,8.0,0.0220472580838,0.568632622192,3.3993463424,4.35588741031,0.0220472580838,0.0,-0.0188998785497,1.4715283577,112,0.0
5.0,-0.00142310865493,0.159871160417,3,8.0,0.0234014816696,1.99664874062,3.55902608401,4.38408978483,0.0234014816696,0.0,-0.00142310865493,1.47798202955,113,0.0
5.0,0.00743069147106,0.498625893597,3,8.0,0.0149912721686,1.43090310409,3.55902608401,4.36739789761,0.0149912721686,0.0,0.00743069147106,1.47416738499,114,0.0
4.33333333333,-0.00377376283421,0.251358145306,3,9.0,0.0143152970277,1.71363455262,3.68178700573,4.46017505614,0.0143152970277,0.0,-0.00377376283421,1.49518801552,115,0.0
6.66666666667,-0.00801199439324,0.367061248371,3,9.0,0.0162617487279,2.67271142806,2.62466929134,4.26584836911,0.0162617487279,0.0,-0.00801199439324,1.45064107537,116,3.0
5.66666666667,-0.00553102855957,0.320408453163,3,9.0,0.0194281551185,2.16543569425,4.0276819912,4.4356545885,0.0194281551185,0.0,-0.00553102855957,1.48967520092,117,0.0
2.66666666667,0.00696119338662,-0.729556380012,3,6.0,0.0167789806832,0.768193150523,2.49443825785,4.44394873404,0.0167789806832,0.0,0.00696119338662,1.49154333572,118,0.0
2.33333333333,-0.0104200867299,0.188085611756,3,7.0,0.0178768370151,0.328048596736,3.29983164554,4.39957406942,0.0178768370151,0.0,-0.0104200867299,1.48150773383,119,0.0
3.0,0.0176361085065,-0.51766567042,3,4.0,0.0154697654021,0.977871954381,0.816496580928,4.43942443314,0.0154697654021,0.0,0.0176361085065,1.49052473587,120,2.0
7.33333333333,0.00415547450911,0.0623558918842,3,9.0,0.0149407007502,2.73392497274,1.24721912892,4.42483432706,0.0149407007502,0.0,0.00415547450911,1.48723283755,121,6.0
5.66666666667,-0.0187929391352,0.255229275616,3,10.0,0.0210580581437,1.81250408524,4.18993502999,4.29990480444,0.0210580581437,0.0,-0.0187929391352,1.45859288395,122,0.0
7.33333333333,0.0123999172416,0.320064082811,3,8.0,0.0189732446029,2.70653815393,0.471404520791,4.32534037972,0.0189732446029,0.0,0.0123999172416,1.4644908378,123,7.0
8.0,0.0015135459115,0.289538822138,3,10.0,0.0151505808142,2.39456424785,1.63299316186,4.20291014794,0.0151505808142,0.0,0.0015135459115,1.43577717772,124,6.0
6.0,-0.00937526151751,0.0685448632119,3,8.0,0.0193842489185,2.32924216584,2.82842712475,4.29735288378,0.0193842489185,0.0,-0.00937526151751,1.45799922471,125,2.0
4.66666666667,0.0235491552894,0.338918809293,3,7.0,0.0196898676599,2.32884691848,3.29983164554,4.40073717916,0.0196898676599,0.0,0.0235491552894,1.48177206761,126,0.0
5.33333333333,-0.0164766400155,0.506937895276,3,9.0,0.0165879445984,3.18508341845,3.85861230093,4.46195027554,0.0165879445984,0.0,-0.0164766400155,1.49558595196,127,0.0
7.0,0.0214373758919,0.366637285527,3,7.0,0.0191824275012,3.02273314241,0.0,4.34179674201,0.0191824275012,0.0,0.0214373758919,1.46828825829,128,7.0
4.33333333333,-0.0274983171838,0.29694326687,3,7.0,0.0158884567102,1.98186968803,3.09120616517,4.3789877539,0.0158884567102,0.0,-0.0274983171838,1.47681759126,129,0.0
2.33333333333,0.0189805917284,0.125590253328,3,7.0,0.0234731102959,0.729032682291,3.29983164554,4.39562769031,0.0234731102959,0.0,0.0189805917284,1.48061034012,130,0.0
4.0,0.0224892922773,0.28453489238,3,7.0,0.024729960906,1.4001655181,2.44948974278,4.42298026303,0.024729960906,0.0,0.0224892922773,1.48681373653,131,1.0
2.33333333333,-0.00644411847061,0.157609281147,3,7.0,0.021566047533,1.33207210474,3.29983164554,4.38689057225,0.021566047533,0.0,-0.00644411847061,1.47862067823,132,0.0
6.0,-0.0109636657686,0.343330890515,3,10.0,0.0167216136962,2.86685803331,4.32049379894,4.30349386453,0.0167216136962,0.0,-0.0109636657686,1.45942721941,133,0.0
0.0,-0.00752627693267,0,3,0.0,0.0187666214917,0.0,0.0,4.4365811661,0.0187666214917,0.0,-0.00752627693267,1.4898840722,134,0.0
8.66666666667,-0.00722122447454,3.85364884448e-09,3,10.0,0.0206032181087,2.3871757391,1.24721912892,4.34865779665,0.0206032181087,0.0,-0.00722122447454,1.469867245,135,7.0
4.66666666667,0.00168405058226,-0.0714318112491,3,8.0,0.0223117488608,0.417723514564,3.3993463424,4.44354340465,0.0223117488608,0.0,0.00168405058226,1.49145212227,136,0.0
2.66666666667,-0.00283145027319,-1.41287091962,3,8.0,0.0185631874483,1.71620466897,3.77123616633,4.37820630405,0.0185631874483,0.0,-0.00283145027319,1.47663912089,137,0.0
5.33333333333,-0.00100439460725,0.122026006252,3,8.0,0.0243562498015,1.5026563203,3.09120616517,4.45049650411,0.0243562498015,0.0,-0.00100439460725,1.49301566391,138,1.0
5.0,-0.000136981366727,0.142497805886,3,8.0,0.020410421943,1.82988481693,3.55902608401,4.43025245221,0.020410421943,0.0,-0.000136981366727,1.48845656939,139,0.0
2.0,0.01369103442,0.332634475348,3,6.0,0.0212229423492,0.857435642364,2.82842712475,4.37802014262,0.0212229423492,0.0,0.01369103442,1.47659659996,140,0.0
6.66666666667,0.00395581486178,0.120561218914,3,7.0,0.0226570454837,0.973559587781,0.471404520791,4.35935929634,0.0226570454837,0.0,0.00395581486178,1.47232509618,141,6.0
6.33333333333,-0.00118799322046,-0.0726495750647,3,7.0,0.0257316500556,2.13206505817,0.471404520791,4.43336923842,0.0257316500556,0.0,-0.00118799322046,1.48915984542,142,6.0
3.0,-0.0168655155114,0.198461548796,3,9.0,0.0143193183906,1.43159422371,4.24264068712,4.45255945088,0.0143193183906,0.0,-0.0168655155114,1.49347908834,143,0.0
3.33333333333,0.00709184612118,0.360362111734,3,7.0,0.018123026545,2.0062865484,2.86744175568,4.43268911883,0.018123026545,0.0,0.00709184612118,1.48900642446,144,0.0
4.66666666667,-0.0100810473365,0.120997218585,3,8.0,0.020946258549,1.34553926168,3.3993463424,4.38871091252,0.020946258549,0.0,-0.0100810473365,1.47903554217,145,0.0
6.0,-0.000219191783888,-0.227661969865,3,9.0,0.016758205304,0.676446256056,2.44948974278,4.26349917595,0.016758205304,0.0,-0.000219191783888,1.45009022592,146,3.0
0.0,0.00687578550115,0,3,0.0,0.0220652193068,0.0,0.0,4.44051980604,0.0220652193068,0.0,0.00687578550115,1.49077144303,147,0.0
4.0,-0.0137186118454,7.13077574765e-09,3,6.0,0.0168196920188,1.13402674332,2.82842712475,4.42710357164,0.0168196920188,0.0,-0.0137186118454,1.48774554892,148,0.0
4.0,-0.00308241274911,0.176688122541,3,7.0,0.0156031994945,1.61506423071,2.44948974278,4.40671187754,0.0156031994945,0.0,-0.00308241274911,1.48312880536,149,1.0
2.33333333333,-0.015268004583,0.347439164314,3,7.0,0.0163899407157,1.51692636881,3.29983164554,4.4643797096,0.0163899407157,0.0,-0.015268004583,1.49613028186,150,0.0
2.33333333333,0.00215960447607,0.33116031284,3,7.0,0.0185142298008,1.16884458676,3.29983164554,4.42304758238,0.0185142298008,0.0,0.00215960447607,1.48682895677,151,0.0
6.66666666667,0.00437866853391,0.0705442983055,3,8.0,0.0185970754862,2.46318719086,1.24721912892,4.35046039586,0.0185970754862,0.0,0.00437866853391,1.47028167763,152,5.0
