NumTrajs,dLoss,MaxReturn,MinReturn,Perplexity,MeanKL,Iteration,LossBefore,AverageReturn,MeanKLBefore,LossAfter,ExplainedVariance,StdReturn,AverageDiscountedReturn,Entropy
3,0.023587826976,8000.0,6000.0,5.24401291936,0.00657595364316,26,-1.44699067543e-16,7000.0,-3.85967150236e-18,-0.023587826976,0.729785786983,816.496580928,3995.5884847,1.65708702955
3,0.0255502674349,6000.0,6000.0,5.25771934125,0.00851739717636,27,9.32587340685e-17,6000.0,-2.97485190832e-18,-0.0255502674349,0.703358517965,0.0,4030.15278889,1.65969734741
3,0.0243688813173,9000.0,4000.0,5.21206902257,0.0069258050088,28,3.3482476051e-16,6333.33333333,1.60108680032e-18,-0.0243688813173,0.715579586106,2054.80466766,4212.81561413,1.65097690219
3,0.0275176913643,7000.0,6000.0,5.15510616365,0.00726145056763,29,-3.44169137634e-17,6666.66666667,1.11081597561e-17,-0.0275176913643,0.794715266047,471.404520791,3654.35935273,1.63998771156
3,0.0192861158247,8000.0,4000.0,5.233435881,0.00496800333291,30,2.29168536e-16,6666.66666667,-2.31472780604e-18,-0.0192861158247,0.687603515344,1885.61808316,4022.71331813,1.65506801859
3,0.0227833963793,7000.0,5000.0,5.1397254728,0.00844679964539,31,-1.42663658664e-16,6333.33333333,-1.2083770187e-17,-0.0227833963793,0.757084563368,942.809041582,4376.95848562,1.63699966808
3,0.0228131234687,7000.0,4000.0,5.1940078193,0.00921421482276,32,9.14083623608e-17,5333.33333333,-4.22854975051e-19,-0.0228131234687,0.727509408562,1247.21912892,3286.17497299,1.64750561869
3,0.0275048799145,10000.0,7000.0,5.16704813237,0.00655101575469,33,-1.54876111935e-16,8333.33333333,5.80826699994e-19,-0.0275048799145,0.727433986888,1247.21912892,5379.93733795,1.6423015646
3,0.0253510715544,9000.0,5000.0,5.11340562767,0.00666585933418,34,2.53870998298e-16,6666.66666667,-8.21413690974e-18,-0.0253510715544,0.648219900482,1699.6731712,3839.88389971,1.63186564557
3,0.0215666461392,9000.0,9000.0,4.83837988498,0.008466384817,35,-1.19117678684e-17,9000.0,2.38134498719e-19,-0.0215666461392,0.336723442336,0.0,3539.88468825,1.57657993018
3,0.0231032922408,8000.0,5000.0,4.84001117897,0.00883543108418,36,-9.57567358739e-17,6333.33333333,1.36544671292e-18,-0.0231032922408,0.273274328008,1247.21912892,3954.4621725,1.57691703043
3,0.0239709192368,9000.0,6000.0,4.82732343399,0.00652250981882,37,-1.70511752865e-16,7333.33333333,6.55657942592e-18,-0.0239709192368,0.757662019243,1247.21912892,4899.29217028,1.57429215961
3,0.0247793628917,9000.0,5000.0,4.87916588581,0.00650748227781,38,4.75545528881e-17,6666.66666667,-1.43666307652e-17,-0.0247793628917,0.763349260822,1699.6731712,4593.26090022,1.58497428022
3,0.0182820945591,8000.0,4000.0,4.75864729424,0.00668379672409,39,9.9364960704e-17,6333.33333333,-4.3073452252e-18,-0.0182820945591,0.676536751144,1699.6731712,4494.59901842,1.55996344597
3,0.024165106416,7000.0,4000.0,4.95891386913,0.00719888118761,40,4.52415882535e-17,5333.33333333,2.90835209109e-18,-0.024165106416,0.620756729039,1247.21912892,3431.5265859,1.60118673876
3,0.00900578015227,8000.0,4000.0,5.08124700421,0.00531468369126,41,1.91050878821e-16,6666.66666667,-1.39156967244e-18,-0.00900578015227,0.603998916765,1885.61808316,4206.63191562,1.62555670474
3,0.0110800373382,9000.0,4000.0,4.84627898174,0.00536647885377,42,-1.35077134663e-17,6666.66666667,-5.91206344664e-18,-0.0110800373382,0.651322558242,2054.80466766,4678.04408057,1.57821119022
3,0.0234953415321,9000.0,2000.0,5.2592864317,0.0067983021193,43,-9.41839199224e-17,5666.66666667,-6.30176062167e-18,-0.0234953415321,0.501676894246,2867.44175568,2667.04949093,1.65999535817
3,0.0229580093827,7000.0,4000.0,5.02804936662,0.00979150761094,44,-7.3459756796e-17,5666.66666667,5.85177017248e-19,-0.0229580093827,0.349765258139,1247.21912892,4042.12475217,1.61503210902
3,0.0261197994878,8000.0,5000.0,5.20048731382,0.00616855313677,45,-1.97157105456e-16,6666.66666667,-2.30559182075e-18,-0.0261197994878,0.686519153581,1247.21912892,3999.18907142,1.64875233539
3,0.0224892720454,9000.0,5000.0,5.04068206681,0.00977264481044,46,-1.15000601634e-16,6333.33333333,-7.41395937436e-18,-0.0224892720454,0.404616688349,1885.61808316,4497.13682253,1.61754140364
3,0.0156834627062,6000.0,5000.0,5.11087335394,0.00701493987692,47,3.25665420557e-17,5666.66666667,6.38266050324e-18,-0.0156834627062,0.757255419374,471.404520791,3828.98092996,1.63137030036
3,0.0159060225773,7000.0,5000.0,5.02273320104,0.00782334408818,48,-6.96664947952e-17,6000.0,-9.78864762847e-19,-0.0159060225773,0.720606161765,816.496580928,3638.27502463,1.6139742479
3,0.00826850791741,5000.0,4000.0,5.092985521,0.00616044393102,49,1.00290146558e-16,4333.33333333,-1.71699578171e-18,-0.00826850791741,0.666768302178,471.404520791,2869.14116535,1.62786420498
3,0.0210432912689,8000.0,5000.0,4.92033402552,0.0066448926364,50,-1.55893816374e-17,6666.66666667,-4.34790468395e-18,-0.0210432912689,0.692577020429,1247.21912892,4372.72931898,1.59337641956
3,0.0237850762223,10000.0,5000.0,4.89602083683,0.00907214625648,51,-2.46191955711e-16,7333.33333333,-2.96680388507e-18,-0.0237850762223,0.742016327641,2054.80466766,5110.24636321,1.58842280109
3,0.0219940139028,8000.0,4000.0,4.86573661378,0.00942058438904,52,-2.34812169708e-16,6000.0,-1.36243745488e-17,-0.0219940139028,0.667101607084,1632.99316186,3799.25975287,1.58221811503
3,0.0108926720713,6000.0,5000.0,4.90379215194,0.008256116799,53,4.38538094727e-17,5666.66666667,-2.43479918926e-17,-0.0108926720713,0.626808023545,471.404520791,3912.51046238,1.59000881436
3,0.0202735873276,8000.0,5000.0,5.18715437704,0.00626918467278,54,7.95659834315e-18,6666.66666667,2.73536643495e-18,-0.0202735873276,0.703447390976,1247.21912892,4415.4894421,1.64618525722
3,0.024375868604,6000.0,4000.0,4.88119492214,0.00788311543943,55,-3.16598599189e-16,5000.0,7.68243815041e-18,-0.024375868604,0.40181554418,816.496580928,3204.46694708,1.58539005099
3,0.0181725301379,7000.0,6000.0,4.95243034867,0.00644211962945,56,-2.10572300337e-16,6333.33333333,-6.7661150145e-18,-0.0181725301379,0.610434513637,471.404520791,4056.71464124,1.59987843562
3,0.0275368373269,8000.0,7000.0,4.66899843251,0.00971431276338,57,-1.75045163549e-16,7333.33333333,1.61578092436e-17,-0.0275368373269,0.646398723476,471.404520791,4606.25120904,1.54094458027
3,0.0173117732632,6000.0,6000.0,4.91788109443,0.00993276629501,58,1.25547720368e-16,6000.0,-1.49849159278e-19,-0.0173117732632,0.628929174121,0.0,4297.54020781,1.59287776588
3,0.0226023190361,8000.0,7000.0,4.94493496338,0.00684445505708,59,1.07506596218e-16,7666.66666667,4.37193443841e-18,-0.0226023190361,0.682559277792,471.404520791,4571.30950942,1.59836381299
3,0.0212182304976,7000.0,6000.0,4.60566958198,0.00679189219622,60,1.07321559047e-17,6333.33333333,-2.74397579365e-17,-0.0212182304976,0.727363403051,471.404520791,4038.70471579,1.52728806239
3,0.0191087149928,8000.0,6000.0,4.81312712322,0.00902597847632,61,-5.53261140605e-17,6666.66666667,-4.22445188432e-19,-0.0191087149928,0.619766795882,942.809041582,4526.08282385,1.57134700244
3,0.0221026247722,10000.0,7000.0,4.97518817517,0.00859317923343,62,2.65701812404e-17,9000.0,3.14241452291e-18,-0.0221026247722,0.575655032399,1414.21356237,4894.88574169,1.60446319405
3,0.0282259632923,8000.0,6000.0,4.99358992173,0.00695206867844,63,-1.05956909913e-16,7000.0,-6.89402900275e-18,-0.0282259632923,0.611725531281,816.496580928,3736.18052962,1.6081550743
3,0.0240097916617,12000.0,7000.0,5.04376720606,0.00916572950824,64,2.75682254802e-16,9333.33333333,3.94260477405e-18,-0.0240097916617,0.60298570701,2054.80466766,5159.89515147,1.61815326439
3,0.0186719695491,9000.0,5000.0,4.64409686487,0.00955147585885,65,-2.24727643901e-16,7333.33333333,1.6830867097e-17,-0.0186719695491,-0.186258682387,1699.6731712,3866.33114337,1.53559692169
3,0.0244469807678,13000.0,6000.0,4.99907063954,0.00961574013861,66,2.70986936594e-16,10000.0,2.50985781772e-18,-0.0244469807678,0.453775911259,2943.92028878,3912.38757763,1.60925202307
3,0.0210362087301,11000.0,7000.0,4.78817597134,0.00931085025988,67,1.20274161001e-16,9666.66666667,2.92701502133e-18,-0.0210362087301,0.658271783494,1885.61808316,5358.03946832,1.5661495396
3,0.0186796998616,15000.0,9000.0,4.807143294,0.00804764335465,68,2.73207382643e-16,12000.0,-1.29513618741e-18,-0.0186796998616,0.471795261315,2449.48974278,5525.42120279,1.57010299791
3,0.024619880601,14000.0,12000.0,4.93324529457,0.00809255558271,69,1.32579132857e-16,12666.6666667,-3.43068456318e-18,-0.024619880601,0.11534407782,942.809041582,3296.3081422,1.59599704625
3,0.021520660634,14000.0,12000.0,4.90147084849,0.00787266024619,70,1.79578574233e-16,13000.0,8.0749734294e-19,-0.021520660634,0.286959376653,816.496580928,6038.99506677,1.58953533323
3,0.0225475855001,13000.0,10000.0,4.80159000538,0.00811164269707,71,1.58669373936e-17,11333.3333333,7.12903789259e-19,-0.0225475855001,0.612150448038,1247.21912892,4370.94477991,1.56894711418
3,0.0230048625472,11000.0,7000.0,4.83644345304,0.00933813450555,72,1.20459198172e-16,9333.33333333,3.90574452211e-18,-0.0230048625472,0.21986428449,1699.6731712,3453.24318823,1.57617962686
3,0.0178624191028,14000.0,10000.0,4.65573609217,0.00828791949121,73,1.54413519008e-16,12666.6666667,9.97466635134e-18,-0.0178624191028,0.381479830504,1885.61808316,4851.64550605,1.53810002759
3,0.027696931234,13000.0,11000.0,4.71210113995,0.00910896013377,74,1.3692750637e-16,12333.3333333,1.25104665589e-18,-0.027696931234,0.484541039395,942.809041582,4534.43775012,1.55013391045
3,0.0278383894993,15000.0,10000.0,4.74204777128,0.00980714186029,75,5.09777405474e-17,12666.6666667,-6.58177191995e-19,-0.0278383894993,0.601582993211,2054.80466766,6099.17435495,1.55646906167
3,0.0235601327287,15000.0,12000.0,4.55531656071,0.00741645840163,76,1.32301577101e-17,13333.3333333,7.94787473515e-19,-0.0235601327287,0.481506385559,1247.21912892,4292.43438443,1.51629502571
3,0.0320515842205,16000.0,12000.0,4.62023035889,0.00974203193918,77,-2.11986174104e-16,13666.6666667,2.69058006878e-18,-0.0320515842205,0.603484616229,1699.6731712,5830.89847972,1.53044456508
3,0.0253995697518,15000.0,9000.0,4.62872637818,0.00680429669574,78,1.01770443924e-17,12333.3333333,-1.46457415918e-18,-0.0253995697518,0.188016427034,2494.43825785,3855.58293795,1.53228174995
3,0.0305001659171,14000.0,12000.0,4.71402253974,0.00873257122893,79,7.11467921614e-17,13000.0,-4.12766541171e-18,-0.0305001659171,0.592664456322,816.496580928,5670.42039182,1.55054158595
3,0.0222527936047,13000.0,10000.0,4.60491584708,0.00661124120047,80,-9.92724421186e-17,11666.6666667,2.87518914509e-18,-0.0222527936047,0.685487747462,1247.21912892,4937.84939128,1.52712439529
3,0.0234343437113,14000.0,13000.0,4.46678942838,0.0098176406392,81,8.22490224076e-17,13333.3333333,-2.22885760555e-18,-0.0234343437113,0.720551394058,471.404520791,5836.69832162,1.49666990188
3,0.0244781722691,14000.0,13000.0,4.37820191409,0.00712235077045,82,-2.54592510143e-17,13666.6666667,-2.67957891587e-18,-0.0244781722691,0.513621952112,471.404520791,4990.35301684,1.4766381182
3,0.0256731664829,14000.0,11000.0,4.32938720313,0.00968508298298,83,1.37852692224e-16,12333.3333333,-4.89343930588e-18,-0.0256731664829,0.558659186132,1247.21912892,4972.02815427,1.46542600847
3,0.0292510523832,14000.0,12000.0,4.45201549421,0.00995458107819,84,-6.98052726733e-17,12666.6666667,-2.02162560509e-18,-0.0292510523832,0.342418682721,942.809041582,5411.67664563,1.49335691369
4,0.0246348970453,16000.0,14000.0,4.49461899642,0.00994984042891,85,1.11495175232e-16,14500.0,1.0294261972e-20,-0.0246348970453,0.725520736227,866.025403784,5925.22900768,1.50288090269
3,0.0210708244633,16000.0,11000.0,4.38891456463,0.00622900869022,86,1.37024155946e-16,13000.0,4.36212345309e-18,-0.0210708244633,0.629432449222,2160.24689947,6198.20483118,1.47908194472
3,0.0218224048591,15000.0,11000.0,4.39415150826,0.00900154047923,87,9.85322934355e-18,13333.3333333,1.78208485694e-18,-0.0218224048591,0.409557397658,1699.6731712,6041.68991788,1.48027445408
3,0.0237556096498,14000.0,12000.0,4.2017233219,0.00887859105864,88,-1.24807571685e-16,12666.6666667,6.83007222775e-20,-0.0237556096498,0.619360293769,942.809041582,6394.22637214,1.43549475587
3,0.0251371394935,16000.0,13000.0,4.24551085632,0.00822121862797,89,-1.63716738652e-16,14666.6666667,2.77049512989e-18,-0.0251371394935,0.544448643903,1247.21912892,5569.34677352,1.44586215559
3,0.0163196732476,14000.0,10000.0,4.33089525878,0.00684434621414,90,1.50874683117e-16,12666.6666667,4.55060156506e-18,-0.0163196732476,0.62741910975,1885.61808316,5819.05799027,1.46577427787
3,0.0232850948954,16000.0,12000.0,4.31431799658,0.00906245071381,91,-1.43966306914e-16,13333.3333333,2.80133720086e-18,-0.0232850948954,0.614974828757,1885.61808316,6411.48903454,1.46193925795
3,0.0166116727118,16000.0,12000.0,4.27607632923,0.00671957154446,92,2.84114257011e-17,14000.0,5.50789849368e-18,-0.0166116727118,0.724608822318,1632.99316186,7117.92740844,1.45303584362
3,0.0252040882634,15000.0,12000.0,4.39541975643,0.00877861794705,93,2.5373222042e-17,14000.0,-4.52696717677e-18,-0.0252040882634,0.668540335909,1414.21356237,6309.91865222,1.4805630343
3,0.0240005965304,15000.0,14000.0,4.3668772484,0.00675427543374,94,3.09937261041e-17,14666.6666667,-8.69087451855e-19,-0.0240005965304,0.763588154725,471.404520791,6741.72187698,1.4740481652
3,0.0240958829583,16000.0,14000.0,4.25272835267,0.00648597036444,95,-3.54643503872e-16,14666.6666667,-2.01994202215e-18,-0.0240958829583,0.613970385142,942.809041582,5538.21541601,1.4475607423
3,0.0241779363211,16000.0,10000.0,4.22602979954,0.0095345538684,96,1.87394332182e-17,13000.0,2.99255681087e-19,-0.0241779363211,0.402762775958,2449.48974278,4254.60484129,1.44126297064
3,0.0228243722413,14000.0,12000.0,3.97535556335,0.00649664063318,97,-4.5611662595e-17,12666.6666667,-4.8509431261e-18,-0.0228243722413,0.394133084083,942.809041582,6954.1811224,1.38011419401
3,0.0242794224648,15000.0,13000.0,4.06833508624,0.00960465929689,98,-1.90727063772e-16,14333.3333333,1.89219400067e-18,-0.0242794224648,0.661478530649,942.809041582,6389.85948822,1.40323384604
3,0.0254214188465,14000.0,14000.0,4.06531124631,0.00930134909599,99,1.02695629778e-17,14000.0,5.37899744734e-19,-0.0254214188465,0.606994422484,0.0,6757.5018533,1.40249030743
3,0.0217303384672,15000.0,10000.0,3.97370699994,0.00936508674003,100,2.14643118094e-17,12000.0,6.21168629695e-19,-0.0217303384672,0.674184979297,2160.24689947,6131.27357451,1.37969941216
3,0.0251387091588,12000.0,9000.0,4.03625377827,0.00878333987689,101,-1.84088855271e-16,11000.0,6.44710851544e-19,-0.0251387091588,0.616086762562,1414.21356237,4950.25281662,1.39531697917
3,0.0234999039337,15000.0,12000.0,3.98783309944,0.00651321374292,102,-2.4588202236e-16,13666.6666667,8.63264478778e-19,-0.0234999039337,0.432205771001,1247.21912892,5735.97880737,1.38324800053
3,0.0187343810846,15000.0,14000.0,3.99776573745,0.00922928367859,103,-4.38538094727e-17,14333.3333333,2.02261551849e-18,-0.0187343810846,0.651904076944,471.404520791,6741.05716103,1.38573563943
3,0.0264013722296,15000.0,14000.0,4.04626403886,0.00923712568594,104,-1.27398092076e-16,14666.6666667,6.860981929e-19,-0.0264013722296,0.758395657024,471.404520791,6786.24416626,1.39779399585
3,0.0297073317757,16000.0,13000.0,4.08879999416,0.00982388620603,105,-3.60533088376e-16,14000.0,-1.44442349502e-19,-0.0297073317757,0.424772093068,1414.21356237,5792.84872762,1.40825152704
3,0.0298385134377,16000.0,13000.0,4.10307995071,0.00903633251389,106,-9.62655468274e-17,14666.6666667,-1.87118152268e-18,-0.0298385134377,0.643944103376,1247.21912892,6705.41623862,1.41173789919
3,0.0206503432008,16000.0,12000.0,3.96526873637,0.00662354851844,107,-9.77401822592e-17,14666.6666667,3.78084196023e-18,-0.0206503432008,0.633250235022,1885.61808316,7152.28497516,1.37757362993
4,0.0272696614594,16000.0,14000.0,3.93947068381,0.00658790908412,108,-7.65348848651e-17,14750.0,1.52293690716e-18,-0.0272696614594,0.443224690895,829.156197589,5642.51926178,1.37104637007
3,0.0239936775773,16000.0,14000.0,3.91113835015,0.00811683902395,109,-4.20105479093e-17,15000.0,-1.21528515447e-18,-0.0239936775773,0.715355552564,816.496580928,7297.41576135,1.36382846977
4,0.0233693492062,16000.0,14000.0,3.96163992047,0.00891021047371,110,-6.46041795803e-17,15250.0,-3.11336424519e-19,-0.0233693492062,0.492548538879,829.156197589,7334.49979698,1.37665806087
3,0.021277426947,16000.0,14000.0,3.89702606128,0.00708656895506,111,-4.07875926643e-17,15000.0,-8.12709701441e-18,-0.021277426947,0.745623455228,816.496580928,7458.27993504,1.36021371386
3,0.0201968640591,16000.0,14000.0,3.89404417688,0.00876334379717,112,-1.03783933799e-16,14666.6666667,2.44599737446e-18,-0.0201968640591,0.785778493909,942.809041582,7491.8854281,1.35944825174
4,0.0159934925675,16000.0,15000.0,3.90681931365,0.0082356566073,113,1.1444027394e-16,15250.0,7.624983413e-19,-0.0159934925675,0.321108256218,433.012701892,6581.36514884,1.36272356818
4,0.0264275389184,16000.0,12000.0,3.87468275906,0.00884274066614,114,2.64868764897e-17,14750.0,3.5618900498e-18,-0.0264275389184,0.540710000429,1639.35963108,6078.91066333,1.35446379083
3,0.031449251447,15000.0,13000.0,3.91441869042,0.00951401503179,115,-8.42158546637e-17,14000.0,9.00205526761e-19,-0.031449251447,0.651334312759,816.496580928,6708.18099565,1.36466683577
3,0.0299128944845,15000.0,13000.0,3.80884078607,0.00955133503238,116,-2.77493074188e-17,14000.0,-1.8149613157e-18,-0.0299128944845,0.720768265518,816.496580928,6969.77056971,1.33732488722
3,0.020491893508,16000.0,12000.0,3.80742862053,0.00853419578504,117,1.75132427206e-16,14333.3333333,2.47429977571e-18,-0.020491893508,0.647654550163,1699.6731712,6386.37759332,1.33695405854
3,0.0276420779769,16000.0,15000.0,3.93190586055,0.00851588067415,118,4.08977035127e-18,15333.3333333,-1.38751584253e-18,-0.0276420779769,0.37327772844,471.404520791,5512.53011161,1.36912426012
3,0.0249416437352,16000.0,12000.0,3.83524134315,0.00671355756608,119,3.2488631668e-16,14666.6666667,-1.25914431024e-18,-0.0249416437352,0.561710373047,1885.61808316,6822.24358175,1.34423236456
3,0.0269455771886,16000.0,14000.0,3.693000717,0.00891166736124,120,2.03059193238e-17,15000.0,-6.60876745633e-18,-0.0269455771886,0.761112082265,816.496580928,6840.96243763,1.30643933002
4,0.0230374357834,16000.0,13000.0,3.8192144719,0.00785909801702,121,-3.37830046423e-17,14500.0,3.78383905369e-19,-0.0230374357834,0.569523472016,1118.03398875,6348.867301,1.34004476584
4,0.0213205223043,16000.0,15000.0,3.76513158059,0.00866466273245,122,-3.60798901376e-17,15750.0,-4.68905446191e-18,-0.0213205223043,0.635559687436,433.012701892,7174.72649636,1.32578280901
3,0.029629251612,15000.0,13000.0,3.67408088101,0.00920837989845,123,-4.48834597667e-17,14000.0,2.44342274817e-18,-0.029629251612,0.701158913919,816.496580928,6793.26694541,1.30130300098
3,0.0242155536175,14000.0,13000.0,3.60184339837,0.00673988929673,124,6.10275718849e-17,13666.6666667,-1.83481474959e-18,-0.0242155536175,0.659215886289,471.404520791,6256.93822292,1.28144576951
3,0.0315961193711,15000.0,14000.0,3.56148312284,0.00956298299842,125,1.51061595665e-16,14666.6666667,-2.3021104612e-18,-0.0315961193711,0.641823072563,471.404520791,5464.51085417,1.27017706565
3,0.0219120127376,15000.0,13000.0,3.65197224458,0.00951531534182,126,2.9276494798e-16,14333.3333333,3.62237859801e-18,-0.0219120127376,0.344889679614,942.809041582,5538.79759728,1.29526736264
3,0.0202888088627,16000.0,15000.0,3.54705360442,0.00646147205651,127,-5.0454689931e-17,15666.6666667,-6.64719988185e-19,-0.0202888088627,0.473310479233,471.404520791,8495.70635651,1.26611728828
3,0.0240295152471,15000.0,14000.0,3.64618235319,0.00656477048254,128,-2.13889377365e-16,14666.6666667,8.93658911532e-19,-0.0240295152471,0.512116416931,471.404520791,7181.88383491,1.29368068959
4,0.0255226567528,16000.0,12000.0,3.71030005808,0.0064827438001,129,-3.80417154303e-17,14500.0,9.50655558544e-19,-0.0255226567528,0.777493447845,1500.0,6382.21520559,1.31111275154
3,0.0279291902447,16000.0,13000.0,3.62899039762,0.008799780111,130,3.67580158953e-17,14333.3333333,-2.84075179488e-18,-0.0279291902447,0.678432798387,1247.21912892,6891.48022029,1.28895448222
4,0.0265414706203,15000.0,15000.0,3.73807804078,0.00973031507193,131,6.37214098019e-17,15000.0,-2.7400029089e-18,-0.0265414706203,0.65642669281,0.0,6864.7457528,1.3185715865
4,0.0217890022601,16000.0,15000.0,3.77197508256,0.00990989713377,132,-6.18780216234e-17,15750.0,2.45772767004e-18,-0.0217890022601,0.784261777967,433.012701892,7505.89762222,1.32759875885
4,0.0292699032491,15000.0,13000.0,3.67559475661,0.00944536502703,133,4.41216174297e-17,14500.0,-3.69850609099e-18,-0.0292699032491,0.709012368358,866.025403784,7149.99498976,1.3017149581
5,0.0254308599954,15000.0,14000.0,3.60008133461,0.00947628845237,134,6.7216962364e-18,14600.0,-3.51565150682e-18,-0.0254308599954,0.747711978125,489.897948557,7651.57094917,1.28095643815
4,0.0250098440758,16000.0,13000.0,3.75196486273,0.00916841242411,135,1.01412538371e-16,15000.0,-7.31807795496e-18,-0.0250098440758,0.582899478813,1224.74487139,6978.92837164,1.32227966616
4,0.0248068408663,16000.0,14000.0,3.61031182897,0.00966903450173,136,1.43181189218e-16,14750.0,-1.96340755823e-18,-0.0248068408663,0.486901591432,829.156197589,6729.68827328,1.28379414783
