Entropy,AverageDiscountedReturn,MeanKLBefore,NumTrajs,MinReturn,Iteration,LossBefore,LossAfter,MeanKL,MaxReturn,ExplainedVariance,dLoss,AverageReturn,Perplexity,StdReturn
1.57933762645,11747.475092,1.747454613e-18,3,36000.0,26,1.72454643158e-16,-0.0257727019077,0.00735455231315,37000.0,0.694660040406,0.0257727019077,36666.6666667,4.85174108172,471.404520791
1.59472956381,15496.10385,-1.80770908628e-18,3,37000.0,27,-7.52696516226e-17,-0.0313086365031,0.00985110521372,39000.0,0.6497178609,0.0313086365031,37666.6666667,4.9269964538,942.809041582
1.57738034591,12760.7561711,-1.88738875511e-18,3,36000.0,28,-3.00685402503e-17,-0.0280070237759,0.0091865533239,42000.0,0.570089121483,0.0280070237759,39000.0,4.84225415064,2449.48974278
1.56303630329,15795.5216774,-3.20691941063e-18,3,34000.0,29,-1.04568605015e-16,-0.0221182061569,0.00934504110384,41000.0,0.66611090897,0.0221182061569,37333.3333333,4.77329242807,2867.44175568
1.58177833595,12958.0281764,1.39253301816e-18,3,33000.0,30,4.62592926927e-18,-0.0223238744284,0.00889213895254,40000.0,0.562117374185,0.0223238744284,37666.6666667,4.86359723508,3299.83164554
1.581741985,13159.0400909,-8.1740861593e-19,3,33000.0,31,-9.8832910204e-19,-0.0338212421651,0.00997864166646,37000.0,0.667465308241,0.0338212421651,34666.6666667,4.86342044195,1699.6731712
1.60918706739,16685.5143186,-1.39653781042e-18,3,28000.0,32,-2.55582592127e-17,-0.0284127291462,0.00998041468633,42000.0,0.765940843748,0.0284127291462,36666.6666667,4.99874593209,6182.41233033
1.52319609351,12216.9017752,6.68571981787e-19,3,31000.0,33,4.04306218134e-17,-0.0330137253689,0.00911486386065,40000.0,0.632549472532,0.0330137253689,35000.0,4.58686183197,3741.65738677
1.52174151191,14248.5707726,-5.78482155067e-18,3,28000.0,34,-1.40813286957e-16,-0.0334330503194,0.00825187342284,34000.0,0.623751489386,0.0334330503194,30666.6666667,4.58019471726,2494.43825785
1.49509210796,18615.0343119,-2.21060746766e-19,3,32000.0,35,8.18789480661e-17,-0.0219336610396,0.00962989584698,40000.0,0.792449432697,0.0219336610396,36333.3333333,4.45974731217,3299.83164554
1.48935058411,13664.0145505,2.39185886015e-18,3,31000.0,36,-4.23735121065e-17,-0.0264657217983,0.00943496081657,40000.0,0.686628535131,0.0264657217983,36666.6666667,4.43421493414,4027.6819912
1.46466008486,13345.2000456,-2.10603195691e-18,3,34000.0,37,6.45794182019e-17,-0.0245567900923,0.0090984966833,40000.0,0.605579858299,0.0245567900923,37333.3333333,4.32607249282,2494.43825785
1.51094839106,13901.0236291,-2.77384725443e-18,3,31000.0,38,-3.52495810318e-17,-0.0266390485886,0.00811631836735,42000.0,0.55440211299,0.0266390485886,36000.0,4.53102594173,4546.06056566
1.48676084111,15262.9117945,-1.4557445369e-18,3,30000.0,39,-2.99819586864e-17,-0.0275132673465,0.00676275367628,39000.0,0.742133240075,0.0275132673465,34666.6666667,4.42274631385,3681.78700573
1.46357255771,19714.7322554,-1.40163031365e-18,3,31000.0,40,-2.33146835171e-17,-0.023363988633,0.0066306144652,38000.0,0.607215430901,0.023363988633,35666.6666667,4.32137032884,3299.83164554
1.44696578021,15997.5656458,1.31015793884e-19,3,34000.0,41,1.60889819985e-16,-0.0232529555134,0.0091517968762,40000.0,0.699391671994,0.0232529555134,36333.3333333,4.25019889308,2624.66929134
1.45036596455,14534.1285408,2.88194819398e-18,3,35000.0,42,3.41077248144e-17,-0.0265679642153,0.00821750978422,37000.0,0.524850450606,0.0265679642153,36000.0,4.26467494946,816.496580928
1.42295844534,17589.5700902,1.04039092469e-18,3,37000.0,43,5.11100113638e-17,-0.0235016948888,0.00743842245354,39000.0,0.793137004122,0.0235016948888,38000.0,4.14937800769,816.496580928
1.41845411687,18022.9731162,1.73157045071e-18,3,35000.0,44,-2.08166817117e-18,-0.0234401863818,0.00643402741952,36000.0,0.782737254125,0.0234401863818,35333.3333333,4.13072987637,471.404520791
1.41942310594,18998.1773386,1.47745912112e-18,3,34000.0,45,2.23894976633e-17,-0.0244086080112,0.00965031483312,38000.0,0.916133409673,0.0244086080112,35666.6666667,4.13473444834,1699.6731712
1.42861607992,16780.4674695,-4.49538182471e-18,3,34000.0,46,-1.40396953322e-17,-0.0207492049309,0.00813061809672,40000.0,0.915762039969,0.0207492049309,36333.3333333,4.17292020594,2624.66929134
1.43796810878,15792.5847739,-1.42025186681e-19,3,34000.0,47,-2.22044604925e-18,-0.0423239911022,0.00950738866764,38000.0,0.743371736147,0.0423239911022,35666.6666667,4.21212852907,1699.6731712
1.43427255018,14277.1617655,5.55236601711e-19,3,31000.0,48,-8.03444437755e-17,-0.0313185963464,0.00884056701514,41000.0,0.562541571253,0.0313185963464,36000.0,4.19659108872,4082.48290464
1.40901879324,19257.0363039,-4.52489057746e-19,3,33000.0,49,-8.10462807976e-17,-0.0340199812031,0.00857804903407,38000.0,0.748566092277,0.0340199812031,36000.0,4.09193839601,2160.24689947
1.39575487615,19079.735685,8.47487817101e-19,3,30000.0,50,-1.09803307588e-16,-0.0301479700268,0.00974323128703,42000.0,0.813055550387,0.0301479700268,35666.6666667,4.03802162865,4921.60768674
1.40759501757,17172.7327542,7.20413512286e-19,3,38000.0,51,-4.71035247844e-17,-0.0209597730922,0.0090853864231,40000.0,0.674704261183,0.0209597730922,38666.6666667,4.0861165392,942.809041582
1.41077803587,20181.5571136,-3.39343302121e-19,3,33000.0,52,7.4156118057e-18,-0.0242644898823,0.00976882610523,40000.0,0.738764144621,0.0242644898823,36666.6666667,4.09914344436,2867.44175568
1.42526111485,18138.1769461,-8.32570206663e-19,3,37000.0,53,-1.34252512489e-17,-0.0228153131421,0.00956245589959,38000.0,0.67414771546,0.0228153131421,37666.6666667,4.15894366295,471.404520791
1.41003972905,19401.6022967,3.6435086488e-18,3,32000.0,54,-2.53499097331e-16,-0.0257148565435,0.00652484791622,42000.0,0.65378987075,0.0257148565435,38000.0,4.09611813571,4320.49379894
1.41210106815,17967.9815734,4.4704842533e-18,3,30000.0,55,-8.40904322011e-17,-0.0248868727115,0.00705284767148,38000.0,0.859158835115,0.0248868727115,35000.0,4.10457033263,3559.02608401
1.38882840744,18615.6834417,6.43378215737e-19,4,37000.0,56,9.99636022452e-17,-0.0385622161793,0.00960004311488,40000.0,0.742136861726,0.0385622161793,38250.0,4.01014903892,1299.03810568
1.43087381771,17594.012206,-2.05971369105e-18,3,34000.0,57,-3.38730220218e-17,-0.0303473896727,0.0090428516851,44000.0,0.706096679497,0.0303473896727,38333.3333333,4.18235220909,4189.93502999
1.42370067533,20235.4878657,3.58159045714e-19,3,37000.0,58,1.20774443361e-17,-0.024223739163,0.00673336114699,43000.0,0.760743810307,0.024223739163,40000.0,4.15245894373,2449.48974278
1.44529717336,19000.9202111,-1.0678114115e-18,4,35000.0,59,8.49316398869e-17,-0.023518957514,0.00751467380084,41000.0,0.53431009609,0.023518957514,37750.0,4.24311289561,2165.06350946
1.42043519504,18262.2846527,9.40303377948e-19,4,38000.0,60,8.10885503611e-17,-0.0233342171694,0.00984316219309,41000.0,0.595758974629,0.0233342171694,39250.0,4.13892128639,1299.03810568
1.42347741116,17966.0385395,-4.47274753032e-19,3,35000.0,61,-1.71773152741e-17,-0.022337657736,0.00689026780566,42000.0,0.769913296428,0.022337657736,38000.0,4.15153195189,2943.92028878
1.42486076464,19028.6307592,-3.01027866404e-19,3,33000.0,62,2.0901937746e-16,-0.0265076012739,0.00901532099605,37000.0,0.745606338269,0.0265076012739,35666.6666667,4.15727896222,1885.61808316
1.42561346549,19558.4504337,3.03142393374e-18,3,33000.0,63,-7.50325727476e-17,-0.0314520777172,0.00978990640635,39000.0,0.9196662279,0.0314520777172,37000.0,4.16040932761,2828.42712475
1.41234199359,18712.1988637,2.85693646098e-19,4,39000.0,64,-1.57346596503e-16,-0.0179391103372,0.00967559948568,42000.0,0.809964014241,0.0179391103372,40500.0,4.10555934717,1118.03398875
1.40162422971,17086.2222528,2.79901883122e-18,3,38000.0,65,4.13316723841e-17,-0.0273891227956,0.00931459807756,40000.0,0.638677894926,0.0273891227956,39000.0,4.06179189506,816.496580928
1.3971411945,17764.3976386,2.55948258263e-18,3,34000.0,66,1.80437776469e-17,-0.0273873912683,0.00675404975895,40000.0,0.776819487953,0.0273873912683,37000.0,4.04362349422,2449.48974278
1.40186756953,17368.6854697,4.85565178599e-19,4,31000.0,67,5.96573793508e-17,-0.0212744924688,0.00656785758575,40000.0,0.789509022589,0.0212744924688,37500.0,4.06278041104,3774.91721764
1.35674234157,18895.7311501,-2.79341628736e-18,4,39000.0,68,8.70377375423e-17,-0.0316545479627,0.0090439086232,41000.0,0.726075944121,0.0316545479627,40250.0,3.88352148628,829.156197589
1.36048805623,19615.8181305,2.14025501749e-18,5,35000.0,69,-9.97278258051e-17,-0.0218870607995,0.00998198688029,42000.0,0.782233417923,0.0218870607995,37800.0,3.89809532731,2481.9347292
1.38131052518,16895.5551246,9.43298525694e-19,3,37000.0,70,4.70407848308e-17,-0.0266413849453,0.00659996560295,41000.0,0.668044639694,0.0266413849453,39333.3333333,3.98011425105,1699.6731712
1.34816054771,18611.7017297,1.77631701658e-18,3,35000.0,71,-2.49152550443e-16,-0.0243006272926,0.00642519599175,39000.0,0.776262153959,0.0243006272926,36666.6666667,3.85033650243,1699.6731712
1.32870158594,20116.2324898,-1.05966111627e-18,4,34000.0,72,-3.09141402242e-17,-0.0226089696097,0.00693350841168,39000.0,0.928015134629,0.0226089696097,37000.0,3.77613721347,1870.82869339
1.2735014274,20177.7366375,2.85000450062e-18,5,32000.0,73,4.97568219967e-18,-0.0216489629767,0.00692324241494,41000.0,0.807402645158,0.0216489629767,37000.0,3.57334248261,3286.33534503
1.36942177135,17818.2665215,-1.52053423225e-18,4,33000.0,74,5.46619468243e-17,-0.0195995834419,0.00864370352835,41000.0,0.825945571451,0.0195995834419,36750.0,3.9330758207,2861.38078556
1.31995420888,19559.8906055,-2.41653810533e-18,3,34000.0,75,4.58003232091e-17,-0.0214895258271,0.00846777361057,42000.0,0.830224150335,0.0214895258271,38666.6666667,3.74324996573,3399.3463424
1.35866971422,19721.4106159,-2.11328665842e-18,3,35000.0,76,-2.10743737097e-16,-0.0219381090729,0.0095021668305,41000.0,0.672697793933,0.0219381090729,38666.6666667,3.89101369717,2624.66929134
1.343798024,19228.176875,-2.6910565264e-18,3,33000.0,77,3.57026848731e-18,-0.0236790020834,0.00796733870109,41000.0,0.756458364686,0.0236790020834,37000.0,3.833575904,3265.98632371
1.33142510742,19361.9124429,-1.35391106857e-18,3,38000.0,78,1.17603262473e-16,-0.0319870739267,0.00959068125299,42000.0,0.656479589997,0.0319870739267,40000.0,3.7864356219,1632.99316186
1.2746363609,16421.0111154,-1.52939499641e-18,4,37000.0,79,1.02845261203e-17,-0.0184676264928,0.00684770795357,41000.0,0.506101355751,0.0184676264928,38750.0,3.57740029094,1479.01994577
1.32474900071,18446.8073008,-2.291223026e-18,4,31000.0,80,2.68058859131e-16,-0.0281246239925,0.00940480411521,41000.0,0.530207012754,0.0281246239925,36250.0,3.76124116765,3561.95171219
1.27719233566,20647.6514087,-1.41369970658e-18,4,35000.0,81,-9.66569488448e-17,-0.0298009109431,0.00929575884241,39000.0,0.80482802298,0.0298009109431,37250.0,3.58655573133,1479.01994577
1.3603443018,20383.8132784,3.17804000379e-18,4,37000.0,82,2.64548774732e-18,-0.0204678976014,0.00857645956495,43000.0,0.735152716124,0.0204678976014,39750.0,3.89753499912,2165.06350946
1.32727446263,20132.561894,1.41290109469e-18,4,35000.0,83,2.82380693796e-16,-0.0204322716806,0.00649922395668,40000.0,0.900768236868,0.0204322716806,37500.0,3.7707520436,1802.77563773
1.33625921961,18828.2322152,1.65630646454e-18,3,36000.0,84,1.75809595326e-17,-0.0334656931928,0.0097277810705,39000.0,0.86923531999,0.0334656931928,37666.6666667,3.80478398978,1247.21912892
1.3036389987,20488.9817021,-4.10579973987e-18,3,35000.0,85,-1.91480429396e-16,-0.0289950992658,0.00909568021942,44000.0,0.852651563784,0.0289950992658,39333.3333333,3.6826735579,3681.78700573
1.33437068324,21449.0149201,-2.05714434665e-18,3,37000.0,86,-8.61331716838e-17,-0.028218258012,0.00872325395236,42000.0,0.895590305362,0.028218258012,38666.6666667,3.79760529759,2357.02260396
1.36512466157,21601.0805249,6.0689547197e-19,3,34000.0,87,1.11768420087e-16,-0.0195887577163,0.00888805011081,41000.0,0.888754705483,0.0195887577163,38333.3333333,3.91621122262,3091.20616517
1.35206567981,19175.7973804,8.56297776313e-19,3,38000.0,88,-4.71429737894e-17,-0.024386479545,0.00998695723137,43000.0,0.803989835319,0.024386479545,40000.0,3.86540197227,2160.24689947
1.38143480333,19900.9393088,3.17536797587e-18,3,36000.0,89,-1.04360964315e-16,-0.0289455769767,0.00971076881251,42000.0,0.791569238669,0.0289455769767,39666.6666667,3.98060892302,2624.66929134
1.3826355049,19571.8152546,4.09995645311e-19,3,36000.0,90,1.10028496686e-16,-0.0254132199936,0.00661345549604,38000.0,0.831099520446,0.0254132199936,37000.0,3.98539131696,816.496580928
1.34993393173,19646.7914677,2.89445476319e-18,4,35000.0,91,-3.16219533271e-16,-0.0219690364899,0.00703795129867,42000.0,0.865456837355,0.0219690364899,39250.0,3.85717068569,2586.0201082
1.38478782887,20273.3123585,5.45779451241e-20,3,38000.0,92,-4.16333634234e-17,-0.0280856059511,0.00973756920121,41000.0,0.90111306737,0.0280856059511,39666.6666667,3.993978408,1247.21912892
1.36877108786,18386.669085,2.03313836478e-18,4,36000.0,93,-6.51589408339e-17,-0.0279596245737,0.00930622632963,41000.0,0.711472430116,0.0279596245737,39250.0,3.93051746564,1920.28643697
1.35631809321,17654.8195396,1.22105608021e-18,4,36000.0,94,9.10018872644e-17,-0.0360853862206,0.00874689405081,38000.0,0.687492643515,0.0360853862206,36750.0,3.88187425808,829.156197589
1.30232573829,19546.5758094,-1.83268264793e-18,4,36000.0,95,1.22927212231e-16,-0.0231912473052,0.00891458379711,40000.0,0.807164384956,0.0231912473052,39000.0,3.67784042278,1732.05080757
1.3299060737,20953.3603229,5.04493181299e-19,3,37000.0,96,2.85639904394e-18,-0.0270982236709,0.00906473850245,38000.0,0.889530714953,0.0270982236709,37666.6666667,3.78068826482,471.404520791
1.30235576764,19916.3272099,-4.03334441605e-18,4,37000.0,97,2.86509167645e-17,-0.0252706117089,0.00648852631472,40000.0,0.842191240503,0.0252706117089,38000.0,3.67795086759,1224.74487139
1.31398203468,18998.9179317,3.74867491758e-18,4,32000.0,98,-6.5233671178e-17,-0.0257585884576,0.00936517758862,41000.0,0.824836989582,0.0257585884576,36250.0,3.72096124717,3832.42742919
1.33639485867,20536.6844195,-6.34800536819e-18,4,38000.0,99,-3.57867991446e-17,-0.0180665422865,0.00641325040498,42000.0,0.784070978674,0.0180665422865,40500.0,3.80530010213,1658.31239518
1.3127491027,20878.626447,-1.85838392572e-18,4,34000.0,100,4.18860543886e-17,-0.019323568967,0.00643771189883,39000.0,0.861162860008,0.019323568967,36250.0,3.71637638205,1920.28643697
1.30485331306,20968.2308372,9.28834984448e-19,3,39000.0,101,5.38068615005e-17,-0.0200354997045,0.00631127132456,42000.0,0.818004973263,0.0200354997045,40333.3333333,3.68714819755,1247.21912892
1.32418118717,15723.6657421,-2.08227495342e-18,3,36000.0,102,-8.26884856882e-17,-0.0233481334227,0.00837669037072,42000.0,0.522474556592,0.0233481334227,38333.3333333,3.75910609021,2624.66929134
1.27100272386,20461.3877339,1.92967651762e-18,3,35000.0,103,-1.83846873181e-16,-0.0274111065443,0.00944030583299,41000.0,0.723791509014,0.0274111065443,37333.3333333,3.56442490493,2624.66929134
1.32739463998,20541.5862454,-1.41988020723e-19,4,38000.0,104,1.5421970995e-16,-0.0209343083774,0.00875287706418,40000.0,0.821001975788,0.0209343083774,39000.0,3.77120522982,1000.0
1.31882373029,21241.2543947,-3.46647417777e-18,4,37000.0,105,6.2003286685e-17,-0.0262672458655,0.00901542984005,42000.0,0.790324722295,0.0262672458655,39250.0,3.7390206928,2277.60839479
1.28332994042,20832.1933882,1.22984142501e-18,4,40000.0,106,-1.37157516833e-16,-0.0255756450901,0.00996200666282,42000.0,0.844728266218,0.0255756450901,41000.0,3.60863628439,707.106781187
1.32265341034,19113.4785853,-2.32975716406e-19,3,35000.0,107,-4.140206696e-18,-0.0300717218437,0.00942243544015,40000.0,0.724206307356,0.0300717218437,37666.6666667,3.75336739987,2054.80466766
1.28651284011,18151.7396997,-2.06293546531e-18,3,34000.0,108,-1.84270442163e-16,-0.0294986119136,0.00960150659013,40000.0,0.795078739711,0.0294986119136,36666.6666667,3.62014051037,2494.43825785
1.21633321626,19512.9672494,5.91633749835e-18,3,38000.0,109,-3.16876154945e-18,-0.0256930929497,0.00657904187803,42000.0,0.75826562012,0.0256930929497,40333.3333333,3.37479039179,1699.6731712
1.22183632254,17794.3882653,-2.19303865299e-18,3,39000.0,110,2.90380913154e-18,-0.0228982349797,0.00949317725364,41000.0,0.782599111423,0.0228982349797,40333.3333333,3.39341341725,942.809041582
1.14087045715,19316.484352,1.67935518149e-18,3,42000.0,111,-5.32431859086e-17,-0.0158945510325,0.00751007416192,45000.0,0.761331526902,0.0158945510325,43000.0,3.12949126797,1414.21356237
1.1660714648,19378.6516305,2.81148689729e-19,4,29000.0,112,2.81224249084e-16,-0.022775302585,0.00683977690658,41000.0,0.817043084312,0.022775302585,36000.0,3.20935975764,4415.88043316
0.971670008672,20323.3319657,9.67944596098e-19,3,34000.0,113,-2.00818937459e-16,-0.0280560685019,0.00645206209857,44000.0,0.866175922409,0.0280560685019,39666.6666667,2.64235353004,4189.93502999
0.900464874527,21042.7058491,-7.20847812093e-19,3,33000.0,114,-1.60889819985e-16,-0.016694722466,0.00867341953186,43000.0,0.876715319649,0.016694722466,37000.0,2.4607467838,4320.49379894
1.08418070454,19524.9146951,-5.87346379396e-18,3,38000.0,115,-1.61074857156e-16,-0.0270196634851,0.00667638846325,40000.0,0.910973840852,0.0270196634851,39000.0,2.95701615612,816.496580928
1.13494233189,18517.5225817,-3.07921407102e-18,3,40000.0,116,2.18968361961e-16,-0.0322526822861,0.00996367797616,43000.0,0.751532650758,0.0322526822861,41333.3333333,3.11099413258,1247.21912892
1.18375009498,21060.9138613,1.68141399953e-18,4,38000.0,117,-5.57731864404e-17,-0.0240963264297,0.00912070068419,42000.0,0.828180537528,0.0240963264297,39750.0,3.26660132736,1479.01994577
1.06365881559,20381.2921726,1.4019672459e-18,4,37000.0,118,2.07544783351e-16,-0.0239685521175,0.00887838328776,44000.0,0.778270406324,0.0239685521175,39500.0,2.89695103184,2692.58240357
1.12037824037,20336.9649822,-5.2179167936e-18,3,37000.0,119,1.29807153363e-16,-0.0226627288767,0.00651200462245,42000.0,0.848049593077,0.0226627288767,39000.0,3.06601367415,2160.24689947
1.19429576092,18132.4644946,-1.49832804275e-20,3,34000.0,120,4.68781026885e-17,-0.0222713239085,0.00727003115606,41000.0,0.672464957415,0.0222713239085,37666.6666667,3.30123209501,2867.44175568
1.15267285404,14738.9370825,-1.83639915816e-18,3,38000.0,121,-1.58170734807e-16,-0.0270470484713,0.0087220280678,39000.0,-0.375046377434,0.0270470484713,38666.6666667,3.16664558974,471.404520791
1.19073585643,16401.4309488,-2.13319666354e-18,4,35000.0,122,2.51169769468e-16,-0.0271916516429,0.00944225024702,44000.0,0.716699533473,0.0271916516429,39500.0,3.28950091739,3354.10196625
1.1423564191,23697.9636028,-3.68029498431e-18,3,41000.0,123,-1.38640474238e-16,-0.0382569667462,0.00963232684416,45000.0,0.666825408408,0.0382569667462,42666.6666667,3.13414502973,1699.6731712
1.19345129384,21651.4359339,-1.21853468914e-18,3,40000.0,124,-9.06251817775e-18,-0.0281820157829,0.00946385669685,41000.0,0.919960689698,0.0281820157829,40333.3333333,3.29844548997,471.404520791
1.10519378419,22103.4072481,-4.60644867258e-18,4,37000.0,125,2.21873932669e-18,-0.0174592624536,0.00793453219859,40000.0,0.858332106651,0.0174592624536,38750.0,3.01980960347,1089.72473589
1.08839929083,22858.9107001,9.4441328487e-19,4,39000.0,126,-8.1650890094e-17,-0.0217614935219,0.00950040587228,41000.0,0.903115979411,0.0217614935219,39750.0,2.9695169332,829.156197589
1.15397225203,20868.2069973,-1.03135094484e-18,3,38000.0,127,2.16493489802e-16,-0.0276425457485,0.00989156900272,42000.0,0.822775320858,0.0276425457485,40000.0,3.17076299714,1632.99316186
1.17684267242,22348.7640669,-2.79841449002e-18,4,39000.0,128,-2.14294832251e-17,-0.0234352899972,0.007087339571,43000.0,0.860804694418,0.0234352899972,41000.0,3.24411528138,1581.13883008
1.14574073689,20314.6286799,-4.96904571321e-18,3,34000.0,129,-2.07241631263e-16,-0.0239071996464,0.009350910002,37000.0,0.847724619953,0.0239071996464,35000.0,3.1447699414,1414.21356237
1.13733089564,20711.2097103,-8.15568723597e-19,5,35000.0,130,3.66490875206e-17,-0.0331674620209,0.0094257752823,42000.0,0.773783512882,0.0331674620209,39200.0,3.11843382195,2481.9347292
1.17445441926,21466.7787707,1.19509732656e-18,4,38000.0,131,1.67267081243e-16,-0.0209272862605,0.00689606534327,40000.0,0.883310585182,0.0209272862605,39250.0,3.23637675726,829.156197589
1.18210267843,19857.377596,-7.26420828092e-18,3,36000.0,132,-9.05179388717e-17,-0.0204351972626,0.00883437083634,41000.0,0.805982469528,0.0204351972626,38333.3333333,3.26122430459,2054.80466766
1.13594556501,19391.6536591,-3.0175742671e-18,4,37000.0,133,-3.71545682917e-16,-0.0158622286781,0.00685858784893,45000.0,0.745203524754,0.0158622286781,40750.0,3.11411675101,3031.08891325
1.16279995801,21855.3260889,-1.00647977454e-18,4,37000.0,134,-1.2758723946e-16,-0.0222900183679,0.00958188650525,45000.0,0.82990892884,0.0222900183679,40750.0,3.19887747118,3344.77204006
1.16554177376,20507.0656506,1.05361247682e-18,3,40000.0,135,-3.99436527323e-17,-0.0203615059876,0.00644264015395,46000.0,0.856303158839,0.0203615059876,42333.3333333,3.20766023869,2624.66929134
1.14044893364,20324.4503651,1.40362859883e-18,3,39000.0,136,-9.81898545155e-17,-0.0224558733232,0.00662814227293,41000.0,0.834393336302,0.0224558733232,39666.6666667,3.12817239182,942.809041582
