-1.000000 1501077015.039326 0.000000
-1.000000 1501077015.193978 0.000000
-1.000000 1501077015.356748 0.000000
-1.000000 1501077015.512938 0.000000
-1.000000 1501077015.675497 0.000000
-1.000000 1501077015.836502 0.000000
-1.000000 1501077015.994975 0.000000
-1.000000 1501077016.159875 0.000000
-1.000000 1501077016.321786 0.000000
-1.000000 1501077016.485045 0.000000
-1.000000 1501077016.655146 0.000000
-1.000000 1501077016.810299 0.000000
-1.000000 1501077016.977689 0.000000
-1.000000 1501077017.134312 0.000000
-1.000000 1501077017.297894 0.000000
-1.000000 1501077017.454343 0.000000
-1.000000 1501077017.622677 0.000000
-1.000000 1501077017.776716 0.000000
-1.000000 1501077017.941184 0.000000
-1.000000 1501077018.094304 0.000000
-1.000000 1501077018.258017 0.000000
-1.000000 1501077018.423446 0.000000
-1.000000 1501077018.579690 0.000000
-1.000000 1501077018.744688 0.000000
-1.000000 1501077018.901389 0.000000
-1.000000 1501077019.062459 0.000000
-1.000000 1501077019.223825 0.000000
-1.000000 1501077019.389509 0.000000
-1.000000 1501077019.549177 0.000000
-1.000000 1501077019.706106 0.000000
-1.000000 1501077019.870571 0.000000
-1.000000 1501077020.027185 0.000000
-1.000000 1501077020.193002 0.000000
-1.000000 1501077020.348107 0.000000
-1.000000 1501077020.509134 0.000000
-1.000000 1501077020.679459 0.000000
-1.000000 1501077020.831669 0.000000
-1.000000 1501077020.995217 0.000000
-1.000000 1501077021.156243 0.000000
-1.000000 1501077021.317938 0.000000
-1.000000 1501077021.473807 0.000000
-1.000000 1501077021.655313 0.000000
-1.000000 1501077021.810484 0.000000
-1.000000 1501077021.973207 0.000000
-1.000000 1501077022.127878 0.000000
-1.000000 1501077022.288692 0.000000
-1.000000 1501077022.452977 0.000000
-1.000000 1501077022.615133 0.000000
-1.000000 1501077022.776460 0.000000
-1.000000 1501077022.940219 0.000000
-1.000000 1501077023.098238 0.000000
-1.000000 1501077023.262028 0.000000
-1.000000 1501077023.427831 0.000000
-1.000000 1501077023.589634 0.000000
-1.000000 1501077023.744569 0.000000
-1.000000 1501077023.909895 0.000000
-1.000000 1501077024.063647 0.000000
-1.000000 1501077024.224898 0.000000
-1.000000 1501077024.383881 0.000000
-1.000000 1501077024.555064 0.000000
-1.000000 1501077024.710716 0.000000
-1.000000 1501077024.873094 0.000000
-1.000000 1501077025.025794 0.000000
-1.000000 1501077025.190604 0.000000
-1.000000 1501077025.348162 0.000000
-1.000000 1501077025.509427 0.000000
-1.000000 1501077025.673021 0.000000
-1.000000 1501077025.831424 0.000000
-1.000000 1501077025.994467 0.000000
-1.000000 1501077026.156013 0.000000
-1.000000 1501077026.315706 0.000000
-1.000000 1501077026.479418 0.000000
-1.000000 1501077026.640044 0.000000
-1.000000 1501077026.806648 0.000000
-1.000000 1501077026.959947 0.000000
-1.000000 1501077027.126195 0.000000
-1.000000 1501077027.279355 0.000000
-1.000000 1501077027.441450 0.000000
-1.000000 1501077027.606077 0.000000
-1.000000 1501077027.764492 0.000000
-1.000000 1501077027.922275 0.000000
-1.000000 1501077028.092222 0.000000
-1.000000 1501077028.246637 0.000000
-1.000000 1501077028.406746 0.000000
-1.000000 1501077028.572741 0.000000
-1.000000 1501077028.739501 0.000000
-1.000000 1501077028.889621 0.000000
-1.000000 1501077029.054481 0.000000
-1.000000 1501077029.212799 0.000000
-1.000000 1501077029.373447 0.000000
-1.000000 1501077029.537368 0.000000
-1.000000 1501077029.711808 0.000000
-1.000000 1501077029.870217 0.000000
-1.000000 1501077030.025994 0.000000
-1.000000 1501077030.196075 0.000000
-1.000000 1501077030.355357 0.000000
-1.000000 1501077030.514885 0.000000
-1.000000 1501077030.672970 0.000000
-1.000000 1501077030.840448 0.000000
-1.000000 1501077030.997191 0.000000
-1.000000 1501077031.156735 0.000000
-1.000000 1501077031.312503 0.000000
-1.000000 1501077031.478815 0.000000
-1.000000 1501077031.641397 0.000000
-1.000000 1501077031.799934 0.000000
-1.000000 1501077031.969147 0.000000
-1.000000 1501077032.124613 0.000000
-1.000000 1501077032.288017 0.000000
-1.000000 1501077032.445563 0.000000
-1.000000 1501077032.607520 0.000000
-1.000000 1501077032.772086 0.000000
-1.000000 1501077032.928746 0.000000
-1.000000 1501077033.102311 0.000000
-1.000000 1501077033.252514 0.000000
-1.000000 1501077033.410380 0.000000
-1.000000 1501077033.574566 0.000000
-1.000000 1501077033.743414 0.000000
-1.000000 1501077033.894419 0.000000
-1.000000 1501077034.056773 0.000000
-1.000000 1501077034.216508 0.000000
-1.000000 1501077034.381226 0.000000
-1.000000 1501077034.540834 0.000000
-1.000000 1501077034.701771 0.000000
-1.000000 1501077034.870397 0.000000
-1.000000 1501077035.024049 0.000000
-1.000000 1501077035.183860 0.000000
-1.000000 1501077035.355630 0.000000
-1.000000 1501077035.507833 0.000000
-1.000000 1501077035.674109 0.000000
-1.000000 1501077035.829895 0.000000
-1.000000 1501077036.008018 0.000000
-1.000000 1501077036.162974 0.000000
-1.000000 1501077036.320170 0.000000
-1.000000 1501077036.479844 0.000000
-1.000000 1501077036.642567 0.000000
-1.000000 1501077036.806179 0.000000
-1.000000 1501077036.964715 0.000000
-1.000000 1501077037.125230 0.000000
-1.000000 1501077037.289238 0.000000
-1.000000 1501077037.449388 0.000000
-1.000000 1501077037.613562 0.000000
-1.000000 1501077037.777611 0.000000
-1.000000 1501077037.929155 0.000000
-1.000000 1501077038.089436 0.000000
-1.000000 1501077038.254149 0.000000
-1.000000 1501077038.416382 0.000000
-1.000000 1501077038.571776 0.000000
-1.000000 1501077038.733200 0.000000
-1.000000 1501077038.894137 0.000000
-1.000000 1501077039.059102 0.000000
-1.000000 1501077039.215501 0.000000
-1.000000 1501077039.382125 0.000000
-1.000000 1501077039.543777 0.000000
-1.000000 1501077039.706489 0.000000
-1.000000 1501077039.863621 0.000000
-1.000000 1501077040.023100 0.000000
-1.000000 1501077040.192615 0.000000
-1.000000 1501077040.345563 0.000000
-1.000000 1501077040.507422 0.000000
-1.000000 1501077040.673452 0.000000
-1.000000 1501077040.837627 0.000000
-1.000000 1501077040.992283 0.000000
-1.000000 1501077041.150702 0.000000
-1.000000 1501077041.317928 0.000000
-1.000000 1501077041.479553 0.000000
-1.000000 1501077041.637182 0.000000
-1.000000 1501077041.793450 0.000000
-1.000000 1501077041.963831 0.000000
-1.000000 1501077042.119037 0.000000
-1.000000 1501077042.279990 0.000000
-1.000000 1501077042.458860 0.000000
-1.000000 1501077042.608254 0.000000
-1.000000 1501077042.764755 0.000000
-1.000000 1501077042.932708 0.000000
-1.000000 1501077043.090834 0.000000
-1.000000 1501077043.247679 0.000000
-1.000000 1501077043.410491 0.000000
-1.000000 1501077043.575518 0.000000
-1.000000 1501077043.740753 0.000000
-1.000000 1501077043.896057 0.000000
-1.000000 1501077044.057696 0.000000
-1.000000 1501077044.221115 0.000000
-1.000000 1501077044.381969 0.000000
-1.000000 1501077044.538806 0.000000
-1.000000 1501077044.706317 0.000000
-1.000000 1501077044.865235 0.000000
-1.000000 1501077045.019530 0.000000
-1.000000 1501077045.179408 0.000000
-1.000000 1501077045.341082 0.000000
-1.000000 1501077045.507055 0.000000
-1.000000 1501077045.665991 0.000000
-1.000000 1501077045.832400 0.000000
-1.000000 1501077045.991685 0.000000
-1.000000 1501077046.150646 0.000000
-1.000000 1501077046.311854 0.000000
-1.000000 1501077046.475043 0.000000
-1.000000 1501077046.633335 0.000000
-1.000000 1501077046.794554 0.000000
-1.000000 1501077046.964117 0.000000
-1.000000 1501077047.128869 0.000000
-1.000000 1501077047.281505 0.000000
-1.000000 1501077047.444606 0.000000
-1.000000 1501077047.617414 0.000000
-1.000000 1501077047.764767 0.000000
-1.000000 1501077047.929310 0.000000
-1.000000 1501077048.087533 0.000000
-1.000000 1501077048.247667 0.000000
-1.000000 1501077048.410470 0.000000
-1.000000 1501077048.574065 0.000000
-1.000000 1501077048.728921 0.000000
-1.000000 1501077048.894253 0.000000
-1.000000 1501077049.054102 0.000000
-1.000000 1501077049.214128 0.000000
-1.000000 1501077049.373117 0.000000
-1.000000 1501077049.530806 0.000000
-1.000000 1501077049.699232 0.000000
-1.000000 1501077049.855810 0.000000
-1.000000 1501077050.023612 0.000000
-1.000000 1501077050.181955 0.000000
-1.000000 1501077050.340808 0.000000
-1.000000 1501077050.497160 0.000000
-1.000000 1501077050.665409 0.000000
-1.000000 1501077050.822631 0.000000
-1.000000 1501077050.980195 0.000000
-1.000000 1501077051.139496 0.000000
-1.000000 1501077051.296530 0.000000
-1.000000 1501077051.461947 0.000000
-1.000000 1501077051.623521 0.000000
-1.000000 1501077051.778969 0.000000
-1.000000 1501077051.950284 0.000000
-1.000000 1501077052.099575 0.000000
-1.000000 1501077052.263633 0.000000
-1.000000 1501077052.426082 0.000000
-1.000000 1501077052.590810 0.000000
-1.000000 1501077052.750624 0.000000
-1.000000 1501077052.913936 0.000000
