-1.000000 1501080050.536549 0.279214 -0.511886 0.019119 0.438636 0.867523 -0.234523 61.576612
-1.000000 1501080050.744840 0.279166 -0.510566 0.018330 0.436661 0.869466 -0.230991 61.664886
-1.000000 1501080050.948406 0.279146 -0.512329 0.019232 0.439275 0.866877 -0.235714 61.576670
-1.000000 1501080051.149632 0.279281 -0.511443 0.019005 0.437997 0.868168 -0.233331 61.576668
-1.000000 1501080051.354077 0.279214 -0.511886 0.019119 0.438636 0.867523 -0.234523 61.576612
-1.000000 1501080051.557621 0.279214 -0.511886 0.019119 0.438636 0.867523 -0.234523 61.576612
-1.000000 1501080051.760383 0.279214 -0.511886 0.019119 0.438636 0.867523 -0.234523 61.576612
-1.000000 1501080051.961313 0.279214 -0.511886 0.019119 0.438636 0.867523 -0.234523 61.576612
-1.000000 1501080052.165537 0.279214 -0.511886 0.019119 0.438636 0.867523 -0.234523 61.576612
-1.000000 1501080052.374777 0.279146 -0.512329 0.019232 0.439275 0.866877 -0.235714 61.576670
-1.000000 1501080052.575486 0.279281 -0.511443 0.019005 0.437997 0.868168 -0.233331 61.576668
-1.000000 1501080052.777546 0.279077 -0.512772 0.019346 0.439913 0.866229 -0.236905 61.576840
-1.000000 1501080052.978272 0.279146 -0.512329 0.019232 0.439275 0.866877 -0.235714 61.576670
-1.000000 1501080053.183584 0.279348 -0.510999 0.018892 0.437356 0.868810 -0.232139 61.576836
-1.000000 1501080053.386106 0.279281 -0.511443 0.019005 0.437997 0.868168 -0.233331 61.576668
-1.000000 1501080053.589521 0.279281 -0.511443 0.019005 0.437997 0.868168 -0.233331 61.576668
-1.000000 1501080053.792859 0.279281 -0.511443 0.019005 0.437997 0.868168 -0.233331 61.576668
-1.000000 1501080054.003728 0.279146 -0.512329 0.019232 0.439275 0.866877 -0.235714 61.576670
-1.000000 1501080054.207659 0.279281 -0.511443 0.019005 0.437997 0.868168 -0.233331 61.576668
-1.000000 1501080054.406509 0.279214 -0.511886 0.019119 0.438636 0.867523 -0.234523 61.576612
-1.000000 1501080054.607084 0.279281 -0.511443 0.019005 0.437997 0.868168 -0.233331 61.576668
-1.000000 1501080054.808102 0.279214 -0.511886 0.019119 0.438636 0.867523 -0.234523 61.576612
-1.000000 1501080055.010141 0.279214 -0.511886 0.019119 0.438636 0.867523 -0.234523 61.576612
-1.000000 1501080055.213881 0.279214 -0.511886 0.019119 0.438636 0.867523 -0.234523 61.576612
-1.000000 1501080055.416093 0.279214 -0.511886 0.019119 0.438636 0.867523 -0.234523 61.576612
-1.000000 1501080055.623946 0.279214 -0.511886 0.019119 0.438636 0.867523 -0.234523 61.576612
-1.000000 1501080055.829810 0.279146 -0.512329 0.019232 0.439275 0.866877 -0.235714 61.576670
-1.000000 1501080056.031058 0.279281 -0.511443 0.019005 0.437997 0.868168 -0.233331 61.576668
-1.000000 1501080056.231573 0.279224 -0.512601 0.019372 0.437576 0.867856 -0.235272 61.537320
-1.000000 1501080056.432655 0.279214 -0.511886 0.019119 0.438636 0.867523 -0.234523 61.576612
-1.000000 1501080056.633996 0.279214 -0.511886 0.019119 0.438636 0.867523 -0.234523 61.576612
-1.000000 1501080056.836752 0.279214 -0.511886 0.019119 0.438636 0.867523 -0.234523 61.576612
-1.000000 1501080057.037166 0.279214 -0.511886 0.019119 0.438636 0.867523 -0.234523 61.576612
-1.000000 1501080057.239227 0.279146 -0.512329 0.019232 0.439275 0.866877 -0.235714 61.576670
-1.000000 1501080057.440020 0.279281 -0.511443 0.019005 0.437997 0.868168 -0.233331 61.576668
-1.000000 1501080057.645668 0.279281 -0.511443 0.019005 0.437997 0.868168 -0.233331 61.576668
-1.000000 1501080057.848262 0.279146 -0.512329 0.019232 0.439275 0.866877 -0.235714 61.576670
-1.000000 1501080058.045570 0.279146 -0.512329 0.019232 0.439275 0.866877 -0.235714 61.576670
-1.000000 1501080058.246320 0.279214 -0.511886 0.019119 0.438636 0.867523 -0.234523 61.576612
-1.000000 1501080058.447414 0.279077 -0.512772 0.019346 0.439913 0.866229 -0.236905 61.576840
-1.000000 1501080058.647982 0.279214 -0.511886 0.019119 0.438636 0.867523 -0.234523 61.576612
-1.000000 1501080058.854498 0.278345 -0.512772 0.018919 0.439241 0.866550 -0.236978 61.652961
-1.000000 1501080059.057743 0.279077 -0.512772 0.019346 0.439913 0.866229 -0.236905 61.576840
-1.000000 1501080059.258259 0.279214 -0.511886 0.019119 0.438636 0.867523 -0.234523 61.576612
