AverageDiscountedReturn,ExplainedVariance,Iteration,NumTrajs,Entropy,MinReturn,MaxReturn,Perplexity,MeanKLBefore,LossBefore,StdReturn,dLoss,AverageReturn,MeanKL,LossAfter
2.19566785019,0.583213134919,29,3,1.71576576513,3.0,5.0,5.56093225033,0.0140799653273,0.0150990451423,0.942809041582,0.0,4.33333333333,0.0140799653273,0.0150990451423
0.578468418377,-0.987805300765,30,3,1.56635734133,0.0,5.0,4.78917106599,0.0132240669492,0.0106584563107,2.35702260396,0.0,1.66666666667,0.0132240669492,0.0106584563107
0.227080767685,-0.0224484941284,31,3,1.5839594977,0.0,5.0,4.87421710498,0.0199185895392,-0.00596862579306,2.35702260396,0.0,1.66666666667,0.0199185895392,-0.00596862579306
1.6778120587,-0.0226300368503,32,3,1.64187355152,0.0,8.0,5.16483704137,0.0154638206253,0.0250089704901,3.26598632371,0.0,4.0,0.0154638206253,0.0250089704901
0.0,0,33,3,1.49867606333,0.0,0.0,4.47575952386,0.0118574795558,-0.00713762022142,0.0,0.0,0.0,0.0118574795558,-0.00713762022142
1.4319970615,8.15841827428e-09,34,3,1.59034730415,0.0,9.0,4.90545231648,0.0191501602463,0.0158652329588,4.24264068712,0.0,3.0,0.0191501602463,0.0158652329588
1.7255792957,0.109217525304,35,3,1.68829628759,7.0,8.0,5.4102553295,0.0248552536211,0.0166744978834,0.471404520791,0.0,7.33333333333,0.0248552536211,0.0166744978834
2.09365665608,0.0424397461155,36,3,1.70453296207,3.0,6.0,5.49881691132,0.0147425769023,0.0199168850221,1.41421356237,0.0,5.0,0.0147425769023,0.0199168850221
0.723328352492,0.017429449773,37,3,1.56118688949,0.0,7.0,4.76447279327,0.0146213506059,-0.00386907272161,3.29983164554,0.0,2.33333333333,0.0146213506059,-0.00386907272161
1.18223824169,0.237635100469,38,3,1.59371986916,0.0,11.0,4.92202420249,0.0148294709439,0.0147047853079,5.1854497287,0.0,3.66666666667,0.0148294709439,0.0147047853079
2.37850479844,0.386692943509,39,3,1.64066419334,0.0,8.0,5.15859467883,0.0114698914566,-0.00169280042638,3.55902608401,0.0,5.0,0.0114698914566,-0.00169280042638
3.19882485984,0.528885012274,40,3,1.66489315875,0.0,10.0,5.28510855197,0.0141709453168,-0.0101155254355,4.18993502999,0.0,5.66666666667,0.0141709453168,-0.0101155254355
0.921675276036,-0.0366377295271,41,3,1.57092115684,0.0,9.0,4.81107791055,0.0148480812523,0.00650748585505,4.24264068712,0.0,3.0,0.0148480812523,0.00650748585505
0.569233248694,0.27007700881,42,3,1.58276466295,0.0,11.0,4.8683966989,0.0212770830784,0.00545052153498,5.1854497287,0.0,3.66666666667,0.0212770830784,0.00545052153498
0.988054696822,-0.575764847885,43,3,1.60923943682,0.0,6.0,4.9990077204,0.0230153556361,-0.00483263968503,2.82842712475,0.0,2.0,0.0230153556361,-0.00483263968503
0.628848329177,0.274989829146,44,3,1.59622214731,0.0,4.0,4.93435589831,0.0193547913525,0.00261447267551,1.88561808316,0.0,1.33333333333,0.0193547913525,0.00261447267551
3.20935889352,0.27374496904,45,3,1.70920585728,5.0,9.0,5.52457243612,0.0132919233316,0.0250835805018,1.63299316186,0.0,7.0,0.0132919233316,0.0250835805018
1.56611806056,-1.00989549983,46,3,1.64359084241,0.0,6.0,5.17371418914,0.0164660939754,-0.0222980909983,2.82842712475,0.0,4.0,0.0164660939754,-0.0222980909983
0.193571549518,-0.730304154951,47,3,1.57458127096,0.0,5.0,4.82871926976,0.0210430706167,-0.00314128465247,2.16024689947,0.0,3.0,0.0210430706167,-0.00314128465247
1.45098088186,0.251340817833,48,3,1.62578801864,0.0,10.0,5.08242250322,0.0119788958202,0.029201542044,4.08248290464,0.0,5.0,0.0119788958202,0.029201542044
0.883145305085,-0.190217071606,49,3,1.59579004766,0.0,6.0,4.93222422547,0.0257135337767,-0.0221133255328,2.82842712475,0.0,2.0,0.0257135337767,-0.0221133255328
1.93087671217,0.442134575653,50,3,1.64183738292,0.0,7.0,5.16465023985,0.0125447649238,0.0191642526877,2.86744175568,0.0,3.66666666667,0.0125447649238,0.0191642526877
2.06593934303,0.00104523765008,51,3,1.66821327236,7.0,7.0,5.30268487438,0.0210457206076,0.00770175700428,0.0,0.0,7.0,0.0210457206076,0.00770175700428
1.55718718334,0.0909469565474,52,3,1.64480214924,0.0,7.0,5.17998494162,0.0176430631728,0.00269381859912,2.94392028878,0.0,4.0,0.0176430631728,0.00269381859912
1.97594933798,0.390616164134,53,3,1.68756937736,5.0,8.0,5.40632398861,0.0207749383592,0.0184883171821,1.24721912892,0.0,6.66666666667,0.0207749383592,0.0184883171821
1.35037030269,0.489437334841,54,3,1.67137204492,4.0,10.0,5.31946133242,0.0247530679271,0.00392215966081,2.82842712475,0.0,8.0,0.0247530679271,0.00392215966081
1.82891075642,-1.178759597,55,3,1.67036316903,0.0,7.0,5.31409736237,0.014761572992,0.00603874896896,2.94392028878,0.0,4.0,0.014761572992,0.00603874896896
1.89464202523,-0.153217595789,56,3,1.69297171014,4.0,8.0,5.43560978448,0.0164608795341,-0.000240538322847,1.88561808316,0.0,5.33333333333,0.0164608795341,-0.000240538322847
2.53697276702,0.240951808811,57,3,1.68800617314,5.0,8.0,5.40868596392,0.0197220404035,0.00812435842976,1.41421356237,0.0,6.0,0.0197220404035,0.00812435842976
0.457942449841,-0.466549385249,58,3,1.58412445756,0.0,5.0,4.87502122146,0.0204786823664,-0.0269132696121,2.35702260396,0.0,1.66666666667,0.0204786823664,-0.0269132696121
0.057778994241,-0.621841191816,59,3,1.54456124081,0.0,4.0,4.68591518755,0.0237144936556,-0.0263751355232,1.88561808316,0.0,1.33333333333,0.0237144936556,-0.0263751355232
2.94052534979,-0.0329101094813,60,3,1.63497684716,0.0,9.0,5.1293392369,0.0116633365782,0.0252981620625,4.0276819912,0.0,5.66666666667,0.0116633365782,0.0252981620625
0.0,0,61,3,1.52185991879,0.0,0.0,4.58073707594,0.0103866079373,-0.0362048625637,0.0,0.0,0.0,0.0103866079373,-0.0362048625637
1.27174015381,3.55463880553e-09,62,3,1.62373534817,0.0,10.0,5.07200066463,0.0185623017834,0.0306963224475,4.18993502999,0.0,5.66666666667,0.0185623017834,0.0306963224475
2.43563391919,0.306056987681,63,3,1.65651101943,0.0,9.0,5.24099318464,0.0171926900405,0.00148497205435,4.0276819912,0.0,5.66666666667,0.0171926900405,0.00148497205435
0.771356954866,-6.3305853802,64,3,1.56645672339,0.0,4.0,4.78964704732,0.0127212856318,-0.0446102546786,1.88561808316,0.0,1.33333333333,0.0127212856318,-0.0446102546786
0.0,0,65,3,1.50592040837,0.0,0.0,4.5083011994,0.0159042375006,-0.0041794219826,0.0,0.0,0.0,0.0159042375006,-0.0041794219826
0.0,1,66,3,1.5222528122,0.0,0.0,4.58253717094,0.0139610084442,-0.0,0.0,0.0,0.0,0.0139610084442,-0.0
0.0,1,67,3,1.52617652526,0.0,0.0,4.60055305337,0.00898368099477,-0.0,0.0,0.0,0.0,0.00898368099477,-0.0
0.00622896378504,2.8431829624e-07,68,3,1.5335957284,0.0,1.0,4.6348124225,0.0161627605687,0.013891690396,0.471404520791,0.0,0.333333333333,0.0161627605687,0.013891690396
1.61645367437,0.0498789328445,69,3,1.6491897307,0.0,9.0,5.2027624801,0.0118986164381,0.00528633645671,3.74165738677,0.0,5.0,0.0118986164381,0.00528633645671
0.273434507049,0.0481119430792,70,3,1.59763025446,0.0,6.0,4.94130889427,0.0230374101739,-0.0113570468008,2.62466929134,0.0,3.66666666667,0.0230374101739,-0.0113570468008
0.955334553348,-0.585142667841,71,3,1.56890525073,0.0,7.0,4.80138899843,0.00976801281859,-0.0019801330939,3.29983164554,0.00380903692713,2.33333333333,0.00993746750877,-0.00578917002103
1.63227058989,0.250602471167,72,3,1.64248710021,0.0,10.0,5.16800689271,0.0176339761143,0.0124763012754,4.10960933531,0.0,5.33333333333,0.0176339761143,0.0124763012754
0.669106694071,-1.06880935822,73,3,1.58632728279,0.0,5.0,4.88577187779,0.0167042323065,-0.0264843882644,2.35702260396,0.0,1.66666666667,0.0167042323065,-0.0264843882644
2.59871436792,0.293296720782,74,3,1.6621264546,0.0,10.0,5.2705064294,0.0168931137824,0.0232827066678,4.10960933531,0.0,5.33333333333,0.0168931137824,0.0232827066678
1.74435756359,0.162655874673,75,3,1.64488574987,0.0,10.0,5.18041800968,0.0141679470112,0.00295188949241,4.08248290464,0.0,5.0,0.0141679470112,0.00295188949241
1.91434776872,0.226415127958,76,3,1.58440441702,0.0,10.0,4.87638622082,0.014755754504,-0.00446322898704,4.71404520791,0.0,3.33333333333,0.014755754504,-0.00446322898704
0.962768011329,0.141169122939,77,3,1.62843170114,0.0,9.0,5.09587659102,0.0194242875028,0.00220435129507,3.74165738677,0.0,4.0,0.0194242875028,0.00220435129507
1.84144330227,0.214584977863,78,3,1.65443381622,0.0,10.0,5.2301178758,0.0163674360339,0.0184748052586,4.08248290464,0.0,5.0,0.0163674360339,0.0184748052586
1.05797307232,0.0335219974917,79,3,1.59740895074,0.0,8.0,4.94021548521,0.0178739149815,-0.0180231422409,3.77123616633,0.0,2.66666666667,0.0178739149815,-0.0180231422409
3.7364936156,0.423544770943,80,3,1.70803490404,5.0,10.0,5.51810720609,0.012140731687,0.0369606028833,2.16024689947,0.0,8.0,0.012140731687,0.0369606028833
1.11468478294,-3.08712186566,81,3,1.61529167669,0.0,7.0,5.02935465508,0.0281783614299,0.00329023751228,2.86744175568,0.0,3.66666666667,0.0281783614299,0.00329023751228
0.0814572628073,0.1189585517,82,3,1.58214987429,0.0,7.0,4.86540458365,0.0297371063651,-0.00359984047343,3.29983164554,0.0,2.33333333333,0.0297371063651,-0.00359984047343
1.26215591897,-0.63167697211,83,3,1.64311232064,0.0,8.0,5.1712390465,0.0176102612562,0.00487828707509,3.55902608401,0.0,5.0,0.0176102612562,0.00487828707509
0.725086486826,-0.115946364181,84,3,1.59635712265,0.0,7.0,4.93502195962,0.0262185570978,0.0145599699274,3.29983164554,0.0,2.33333333333,0.0262185570978,0.0145599699274
0.0,0,85,3,1.51101284494,0.0,0.0,4.53131799335,0.0192021162761,-0.0327789279175,0.0,0.0,0.0,0.0192021162761,-0.0327789279175
1.24515063779,1.08569300217e-08,86,3,1.63384139278,0.0,5.0,5.12351841145,0.0155639193127,0.0319671454743,2.16024689947,0.0,3.0,0.0155639193127,0.0319671454743
0.0803950876964,-0.196717059235,87,3,1.55819587741,0.0,6.0,4.75024348823,0.0161068545435,-0.0193670400662,2.82842712475,0.0,2.0,0.0161068545435,-0.0193670400662
1.16352009298,-0.28499623376,88,3,1.65639785048,0.0,6.0,5.24040010051,0.0190023839268,0.0277243935229,2.82842712475,0.0,4.0,0.0190023839268,0.0277243935229
0.296201985686,-0.483737104392,89,3,1.6032771486,0.0,6.0,4.96929087378,0.0225091930508,0.00702810257999,2.49443825785,0.0,3.33333333333,0.0225091930508,0.00702810257999
3.22627354204,-0.10579282543,90,3,1.67856273706,7.0,10.0,5.35784979563,0.0221677808978,0.00801079577723,1.24721912892,0.0,8.66666666667,0.0221677808978,0.00801079577723
1.03549666946,-0.381862710577,91,3,1.57561697043,0.0,6.0,4.83372296247,0.0124248713587,-0.0220916051219,2.82842712475,0.0,2.0,0.0124248713587,-0.0220916051219
1.01182571426,0.366458562948,92,3,1.5928375831,0.0,5.0,4.91768348428,0.0147556654111,-0.0210093325825,2.35702260396,0.0,1.66666666667,0.0147556654111,-0.0210093325825
2.71770203087,0.295457246157,93,3,1.70387415673,6.0,8.0,5.49519545446,0.0169849418199,0.0121606181122,0.816496580928,0.0,7.0,0.0169849418199,0.0121606181122
2.00160404202,0.138824915432,94,3,1.68813109744,6.0,7.0,5.40936168245,0.0203957263769,0.033793276131,0.471404520791,0.0,6.66666666667,0.0203957263769,0.033793276131
1.22698223542,0.452294053377,95,3,1.64226301483,0.0,7.0,5.16684894767,0.0220728350448,-0.0087654687121,2.86744175568,0.0,3.66666666667,0.0220728350448,-0.0087654687121
0.0,0,96,3,1.53032246052,0.0,0.0,4.61966624214,0.0197605763304,-0.0222987710567,0.0,0.0,0.0,0.0197605763304,-0.0222987710567
2.08329723364,5.40755717982e-09,97,3,1.62923891643,0.0,9.0,5.09999172115,0.0129843887307,0.022824746421,4.0276819912,0.0,5.66666666667,0.0129843887307,0.022824746421
2.09932092301,0.43536876283,98,3,1.64690267419,0.0,8.0,5.19087706482,0.0156864980509,0.0113157060003,3.55902608401,0.0,5.0,0.0156864980509,0.0113157060003
3.00831335302,0.652817216633,99,3,1.71124152004,5.0,7.0,5.53583005694,0.015202924024,0.0124975344166,0.942809041582,0.0,6.33333333333,0.015202924024,0.0124975344166
0.617267762375,-5.5883122228,100,3,1.59549962425,0.0,4.0,4.93079200006,0.0243612636535,-0.0266866797401,1.88561808316,0.0,1.33333333333,0.0243612636535,-0.0266866797401
1.71886533634,0.185856798147,101,3,1.65377208127,0.0,9.0,5.22665806892,0.0177245161726,0.0194791476328,3.68178700573,0.0,4.66666666667,0.0177245161726,0.0194791476328
1.08151866674,0.427686524712,102,3,1.60723955115,0.0,10.0,4.98902026673,0.0195514180735,0.0123328104391,4.71404520791,0.0,3.33333333333,0.0195514180735,0.0123328104391
4.17999001858,0.128176990199,103,3,1.70975222965,6.0,10.0,5.52759173461,0.0116089121545,0.0219913880754,1.6996731712,0.0,7.66666666667,0.0116089121545,0.0219913880754
2.4552660489,-0.109425103674,104,3,1.63805122525,3.0,12.0,5.14513303066,0.0153988819421,0.00107942600508,3.85861230093,0.0,6.66666666667,0.0153988819421,0.00107942600508
0.529169065736,-1.20659764826,105,3,1.57103698321,0.0,5.0,4.8116351925,0.0157410488612,-0.0252737113103,2.35702260396,0.0,1.66666666667,0.0157410488612,-0.0252737113103
1.00285866197,0.238215323711,106,3,1.58369489304,0.0,6.0,4.87292753501,0.0119833535932,0.0100114867231,2.82842712475,0.0,2.0,0.0119833535932,0.0100114867231
0.0,0,107,3,1.5272204083,0.0,0.0,4.60535800013,0.0157260095085,-0.0492010371993,0.0,0.0,0.0,0.0157260095085,-0.0492010371993
1.51913615744,4.59948445997e-09,108,3,1.64177670384,0.0,9.0,5.16433686314,0.0223770285852,0.0162477825866,3.85861230093,0.0,5.33333333333,0.0223770285852,0.0162477825866
2.93924914475,0.317155162426,109,3,1.64868129953,0.0,10.0,5.20011790584,0.0124349628963,0.00870378654538,4.10960933531,0.0,5.33333333333,0.0124349628963,0.00870378654538
0.680743912565,-1.65104627072,110,3,1.61242737526,5.0,5.0,5.01496967865,0.0216578553981,0.023822770401,0.0,0.0,5.0,0.0216578553981,0.023822770401
0.559008581708,-0.6515931731,111,3,1.6028086628,0.0,5.0,4.96696337685,0.0204324770102,0.00474261399387,2.35702260396,0.0,1.66666666667,0.0204324770102,0.00474261399387
2.79978451714,0.204190636722,112,3,1.66451632203,0.0,10.0,5.28311730421,0.016561132868,0.00722862107438,4.10960933531,0.0,5.33333333333,0.016561132868,0.00722862107438
0.0900374513128,-0.753038509698,113,3,1.54989381007,0.0,7.0,4.71096989846,0.0174218647334,-0.00349141417262,3.29983164554,0.0,2.33333333333,0.0174218647334,-0.00349141417262
1.59461697469,-0.803715603734,114,3,1.69611146733,5.0,6.0,5.45270309982,0.0186559986329,0.0169522878218,0.471404520791,0.0,5.33333333333,0.0186559986329,0.0169522878218
0.0,0,115,3,1.51761493407,0.0,0.0,4.56133313091,0.0155773420911,-0.0463764049772,0.0,0.0,0.0,0.0155773420911,-0.0463764049772
0.0,1,116,3,1.55332358118,0.0,0.0,4.72715518697,0.0215546990397,-0.0,0.0,0.0,0.0,0.0215546990397,-0.0
2.90450956102,4.12447520581e-09,117,3,1.63376314698,0.0,9.0,5.12311753335,0.0112966456632,0.00910758793561,3.85861230093,0.0,5.33333333333,0.0112966456632,0.00910758793561
1.70776874292,-0.459326243253,118,3,1.57290600976,0.0,7.0,4.8206366758,0.00890801031058,-0.0124293906443,3.29983164554,0.0,2.33333333333,0.00890801031058,-0.0124293906443
2.3622263689,0.128870789901,119,3,1.6793964712,7.0,8.0,5.36231868056,0.021119952538,0.0173748862661,0.471404520791,0.0,7.33333333333,0.021119952538,0.0173748862661
2.82226608902,0.29762562382,120,3,1.68761009919,5.0,10.0,5.40654414849,0.0185301889772,0.0141398900793,2.16024689947,0.0,7.0,0.0185301889772,0.0141398900793
1.22254790643,-0.274779993841,121,3,1.58172610526,0.0,10.0,4.86334321269,0.0197248050292,-0.0373429927446,4.71404520791,0.0,3.33333333333,0.0197248050292,-0.0373429927446
3.12345462789,0.216016256131,122,3,1.7008513074,6.0,6.0,5.47860938775,0.0132608242949,0.0177815852888,0.0,0.0,6.0,0.0132608242949,0.0177815852888
1.57007658216,0.299893914369,123,3,1.66254545238,0.0,8.0,5.27271522262,0.0162877845781,-0.00739224977785,3.77123616633,0.0,5.33333333333,0.0162877845781,-0.00739224977785
1.42366404003,0.064607393323,124,3,1.6297849173,0.0,5.0,5.10277708144,0.011011708082,0.00521828883364,2.35702260396,0.0,3.33333333333,0.011011708082,0.00521828883364
1.03981809209,-0.472278723909,125,3,1.57505572181,0.0,5.0,4.83101080326,0.0109572137092,-0.0124693550367,2.35702260396,0.0,1.66666666667,0.0109572137092,-0.0124693550367
0.785109555503,0.0715889730098,126,3,1.59687182562,0.0,5.0,4.93756268392,0.0224945923662,0.000683427406875,2.35702260396,0.0,1.66666666667,0.0224945923662,0.000683427406875
2.19743674153,0.384644421831,127,3,1.66232260756,0.0,7.0,5.27154035626,0.0198966123199,0.0135881855723,3.09120616517,0.0,4.33333333333,0.0198966123199,0.0135881855723
2.94591311973,0.223450850288,128,3,1.68964299927,7.0,9.0,5.41754629187,0.0243059863412,0.0219898020572,0.816496580928,0.0,8.0,0.0243059863412,0.0219898020572
3.43229034602,0.449190384301,129,3,1.71891078257,7.0,8.0,5.57844901004,0.0160271683769,0.00128640064173,0.471404520791,0.0,7.66666666667,0.0160271683769,0.00128640064173
0.0845428514373,-2.74763060179,130,3,1.5569459271,0.0,7.0,4.7443096292,0.0234630033436,-0.0169784090031,3.09120616517,0.0,2.66666666667,0.0234630033436,-0.0169784090031
0.164778756012,0.131165829799,131,3,1.57599078771,0.0,6.0,4.83553022937,0.0244654968498,0.0143427524303,2.62466929134,0.0,3.66666666667,0.0244654968498,0.0143427524303
1.31635579943,-0.326263883896,132,3,1.59707994587,0.0,8.0,4.93859039762,0.0116556026149,0.00223668207421,3.77123616633,0.0,2.66666666667,0.0116556026149,0.00223668207421
0.45138856868,-0.0215813541278,133,3,1.58178952748,0.0,9.0,4.86365166647,0.0158321851075,0.00782105569902,3.85861230093,0.0,5.33333333333,0.0158321851075,0.00782105569902
0.0474209243488,-0.149262706497,134,3,1.52594610931,0.0,4.0,4.59949313466,0.0120388856718,-0.00989586870735,1.88561808316,0.0,1.33333333333,0.0120388856718,-0.00989586870735
0.0,0,135,3,1.53096774452,0.0,0.0,4.62264820085,0.0166869510021,-0.00350810268123,0.0,0.0,0.0,0.0166869510021,-0.00350810268123
0.788080486997,1.94578295698e-08,136,3,1.60115991828,0.0,5.0,4.95878087049,0.0183918038925,-0.0044190891681,2.35702260396,0.0,1.66666666667,0.0183918038925,-0.0044190891681
1.35943240994,0.295727498048,137,3,1.57769694533,0.0,7.0,4.84378744818,0.0124079463489,0.0111121467692,3.29983164554,0.0,2.33333333333,0.0124079463489,0.0111121467692
2.57988707692,0.341215168703,138,3,1.65956032203,0.0,8.0,5.25699894964,0.013326548973,0.0289622190505,3.3993463424,0.0,4.66666666667,0.013326548973,0.0289622190505
3.56853353104,0.397082230319,139,3,1.70554838991,7.0,11.0,5.50440339896,0.0119856193238,0.00255452096736,1.6996731712,0.0,8.66666666667,0.0119856193238,0.00255452096736
0.0,0,140,3,1.52268196458,0.0,0.0,4.58450419972,0.0232015277149,-0.0401830473063,0.0,0.0,0.0,0.0232015277149,-0.0401830473063
1.57439239585,5.25278442964e-09,141,3,1.69160282664,6.0,9.0,5.42817415839,0.0220040309766,0.0242265806228,1.41421356237,0.0,7.0,0.0220040309766,0.0242265806228
1.8685737242,-0.0768744988661,142,3,1.65553596958,0.0,7.0,5.23588544557,0.0169717236175,-0.005367415079,2.94392028878,0.0,4.0,0.0169717236175,-0.005367415079
1.06944348726,-0.168741150512,143,3,1.57607185265,0.0,9.0,4.83592223723,0.0108663750871,-0.00740355768962,4.24264068712,0.0,3.0,0.0108663750871,-0.00740355768962
0.962019353185,0.300711805704,144,3,1.59543971918,0.0,7.0,4.93049662947,0.0220315448869,-0.0217493262366,3.29983164554,0.0,2.33333333333,0.0220315448869,-0.0217493262366
1.50313647539,-0.0128164238179,145,3,1.67304868714,0.0,4.0,5.32838764689,0.0250114547315,0.0380283566491,1.6996731712,0.0,2.33333333333,0.0250114547315,0.0380283566491
0.81902804276,0.0392896558058,146,3,1.60072389542,0.0,6.0,4.95661919996,0.0156305061827,0.00436881252194,2.49443825785,0.0,3.33333333333,0.0156305061827,0.00436881252194
1.24600928991,-0.0839040224326,147,3,1.60458468242,0.0,7.0,4.97579263939,0.0128672323945,0.00888814758362,3.09120616517,0.0,4.33333333333,0.0128672323945,0.00888814758362
0.549217610788,-0.0980511697308,148,3,1.60797442034,0.0,8.0,4.99268789144,0.0189438794069,-0.00259094658393,3.55902608401,0.0,5.0,0.0189438794069,-0.00259094658393
1.8641036969,-1.03352981165,149,3,1.68391483145,4.0,6.0,5.38660238812,0.0192487422155,0.0123428856882,0.816496580928,0.0,5.0,0.0192487422155,0.0123428856882
1.34422254004,-0.398665979497,150,3,1.59169181039,0.0,10.0,4.91205216346,0.0132235452649,0.00655177892223,4.71404520791,0.0,3.33333333333,0.0132235452649,0.00655177892223
1.46873402335,-0.171776562001,151,3,1.61301095295,0.0,8.0,5.01789715716,0.0177865096897,0.0107876592823,3.3993463424,0.0,4.66666666667,0.0177865096897,0.0107876592823
2.53002442519,0.141381172501,152,3,1.69810701784,6.0,7.0,5.46359510841,0.0159471513832,0.0341360128397,0.471404520791,0.0,6.66666666667,0.0159471513832,0.0341360128397
1.71582577645,0.383440980534,153,3,1.62805951112,0.0,6.0,5.09398030951,0.0115225327468,0.0106451914874,2.82842712475,0.0,4.0,0.0115225327468,0.0106451914874
